"Date","CUUR0000SAF113"
1956-01-01,25.8
1956-02-01,26
1956-03-01,26.3
1956-04-01,26.7
1956-05-01,27.9
1956-06-01,30.1
1956-07-01,31
1956-08-01,27.7
1956-09-01,26.3
1956-10-01,26.1
1956-11-01,26.5
1956-12-01,26.9
1957-01-01,26.8
1957-02-01,26.7
1957-03-01,26.6
1957-04-01,27.2
1957-05-01,28.1
1957-06-01,29.1
1957-07-01,29.1
1957-08-01,27.8
1957-09-01,26.3
1957-10-01,26.2
1957-11-01,26.3
1957-12-01,26.1
1958-01-01,27.9
1958-02-01,28.5
1958-03-01,30
1958-04-01,31.3
1958-05-01,31.5
1958-06-01,30.8
1958-07-01,30.2
1958-08-01,28.6
1958-09-01,27.7
1958-10-01,27.7
1958-11-01,27.8
1958-12-01,27.5
1959-01-01,27.9
1959-02-01,27.8
1959-03-01,27.7
1959-04-01,28.3
1959-05-01,28.8
1959-06-01,30.8
1959-07-01,30
1959-08-01,28.8
1959-09-01,28.4
1959-10-01,28.5
1959-11-01,28.3
1959-12-01,28.8
1960-01-01,28.8
1960-02-01,28.9
1960-03-01,28.6
1960-04-01,29.8
1960-05-01,30.5
1960-06-01,31.2
1960-07-01,30.8
1960-08-01,29.2
1960-09-01,28.6
1960-10-01,28.6
1960-11-01,28.9
1960-12-01,29
1961-01-01,28.9
1961-02-01,29.2
1961-03-01,29.3
1961-04-01,30.1
1961-05-01,30.3
1961-06-01,31
1961-07-01,31.7
1961-08-01,30.3
1961-09-01,29
1961-10-01,28.2
1961-11-01,27.9
1961-12-01,28.3
1962-01-01,28.5
1962-02-01,29.2
1962-03-01,29.6
1962-04-01,30.8
1962-05-01,31
1962-06-01,31.7
1962-07-01,31.1
1962-08-01,29.8
1962-09-01,29
1962-10-01,28.9
1962-11-01,28.9
1962-12-01,28.4
1963-01-01,30.2
1963-02-01,31
1963-03-01,31.1
1963-04-01,31.7
1963-05-01,32.3
1963-06-01,32.8
1963-07-01,33.6
1963-08-01,32.4
1963-09-01,30.6
1963-10-01,30.1
1963-11-01,30.7
1963-12-01,31.1
1964-01-01,31.9
1964-02-01,32.3
1964-03-01,32.6
1964-04-01,32.8
1964-05-01,32.8
1964-06-01,34.1
1964-07-01,34.7
1964-08-01,33.2
1964-09-01,31.8
1964-10-01,31.7
1964-11-01,32
1964-12-01,32.4
1965-01-01,31.9
1965-02-01,32.1
1965-03-01,32.7
1965-04-01,33.3
1965-05-01,34.4
1965-06-01,35.7
1965-07-01,35.2
1965-08-01,32.5
1965-09-01,30.7
1965-10-01,30.7
1965-11-01,31.1
1965-12-01,31.5
1966-01-01,31.5
1966-02-01,33
1966-03-01,33.3
1966-04-01,34
1966-05-01,33.8
1966-06-01,34.5
1966-07-01,34.4
1966-08-01,34.7
1966-09-01,33
1966-10-01,32.7
1966-11-01,32.6
1966-12-01,32.4
1967-01-01,32.7
1967-02-01,32.4
1967-03-01,32.6
1967-04-01,32.4
1967-05-01,33
1967-06-01,34
1967-07-01,35.3
1967-08-01,34.8
1967-09-01,32.8
1967-10-01,32.7
1967-11-01,33.1
1967-12-01,33.9
1968-01-01,35.2
1968-02-01,35.4
1968-03-01,35.7
1968-04-01,36.4
1968-05-01,37
1968-06-01,36.8
1968-07-01,37.5
1968-08-01,36.3
1968-09-01,34.8
1968-10-01,35
1968-11-01,35.1
1968-12-01,35.8
1969-01-01,36
1969-02-01,35.3
1969-03-01,36.2
1969-04-01,36.3
1969-05-01,36.8
1969-06-01,37.1
1969-07-01,37.5
1969-08-01,36.9
1969-09-01,35.9
1969-10-01,35.1
1969-11-01,36
1969-12-01,37.4
1970-01-01,37.1
1970-02-01,37.5
1970-03-01,37.7
1970-04-01,38.2
1970-05-01,38.8
1970-06-01,39.5
1970-07-01,39
1970-08-01,38.3
1970-09-01,37.1
1970-10-01,36.6
1970-11-01,36.4
1970-12-01,36.8
1971-01-01,36.5
1971-02-01,37.5
1971-03-01,38.6
1971-04-01,40
1971-05-01,40.4
1971-06-01,41.7
1971-07-01,42
1971-08-01,41.2
1971-09-01,38.8
1971-10-01,38.5
1971-11-01,39.2
1971-12-01,41.4
1972-01-01,40.3
1972-02-01,41.3
1972-03-01,40.4
1972-04-01,40.7
1972-05-01,41.3
1972-06-01,42.4
1972-07-01,42.8
1972-08-01,42.7
1972-09-01,41.9
1972-10-01,41.5
1972-11-01,42.1
1972-12-01,42.4
1973-01-01,43.5
1973-02-01,44.4
1973-03-01,45.5
1973-04-01,47.2
1973-05-01,48.1
1973-06-01,50.5
1973-07-01,51.2
1973-08-01,50.8
1973-09-01,45.7
1973-10-01,46.2
1973-11-01,47.8
1973-12-01,48.4
1974-01-01,49.8
1974-02-01,51.9
1974-03-01,54.1
1974-04-01,54.3
1974-05-01,59.2
1974-06-01,61
1974-07-01,59.5
1974-08-01,56
1974-09-01,54.2
1974-10-01,54.1
1974-11-01,54.7
1974-12-01,53.7
1975-01-01,54.4
1975-02-01,55.5
1975-03-01,55.7
1975-04-01,55.9
1975-05-01,56.3
1975-06-01,59.1
1975-07-01,62.9
1975-08-01,59.2
1975-09-01,55.7
1975-10-01,55.1
1975-11-01,56.2
1975-12-01,57.3
1976-01-01,57.7
1976-02-01,57.7
1976-03-01,57.8
1976-04-01,59.6
1976-05-01,58.7
1976-06-01,58.8
1976-07-01,59
1976-08-01,59.4
1976-09-01,56.9
1976-10-01,58.4
1976-11-01,58.2
1976-12-01,58.4
1977-01-01,59.1
1977-02-01,64.8
1977-03-01,65.5
1977-04-01,67.6
1977-05-01,65
1977-06-01,65.5
1977-07-01,64.6
1977-08-01,64
1977-09-01,61
1977-10-01,61.3
1977-11-01,62.8
1977-12-01,64.1
1978-01-01,65.7
1978-02-01,66.9
1978-03-01,67.9
1978-04-01,70.2
1978-05-01,73
1978-06-01,74.4
1978-07-01,75.1
1978-08-01,73.7
1978-09-01,72
1978-10-01,72
1978-11-01,70.1
1978-12-01,69.8
1979-01-01,73.8
1979-02-01,75.4
1979-03-01,75.2
1979-04-01,75.4
1979-05-01,75.5
1979-06-01,77.8
1979-07-01,79.3
1979-08-01,79.2
1979-09-01,77.2
1979-10-01,77.2
1979-11-01,76.4
1979-12-01,76.6
1980-01-01,76.5
1980-02-01,76
1980-03-01,77.4
1980-04-01,80.2
1980-05-01,82.1
1980-06-01,83.3
1980-07-01,84.5
1980-08-01,86
1980-09-01,85.7
1980-10-01,84.6
1980-11-01,84.3
1980-12-01,85.1
1981-01-01,85.8
1981-02-01,89
1981-03-01,92.6
1981-04-01,93.9
1981-05-01,92.2
1981-06-01,92.6
1981-07-01,94.7
1981-08-01,95.3
1981-09-01,93.8
1981-10-01,91.6
1981-11-01,90.6
1981-12-01,92
1982-01-01,98.1
1982-02-01,100.4
1982-03-01,97.6
1982-04-01,97.9
1982-05-01,99.2
1982-06-01,101.8
1982-07-01,99.8
1982-08-01,97
1982-09-01,94.6
1982-10-01,93.5
1982-11-01,91.9
1982-12-01,92.4
1983-01-01,92
1983-02-01,92.6
1983-03-01,95.5
1983-04-01,98.2
1983-05-01,99.3
1983-06-01,99.3
1983-07-01,99.5
1983-08-01,99.7
1983-09-01,99.1
1983-10-01,98.8
1983-11-01,96.2
1983-12-01,97.4
1984-01-01,103.6
1984-02-01,106.9
1984-03-01,107.6
1984-04-01,105
1984-05-01,103.3
1984-06-01,105.9
1984-07-01,106.5
1984-08-01,109.1
1984-09-01,106.4
1984-10-01,106
1984-11-01,104.8
1984-12-01,103.1
1985-01-01,106.8
1985-02-01,110.9
1985-03-01,110.6
1985-04-01,110.9
1985-05-01,110
1985-06-01,109.5
1985-07-01,109.5
1985-08-01,108.6
1985-09-01,106.5
1985-10-01,105.6
1985-11-01,104.7
1985-12-01,107.8
1986-01-01,111.3
1986-02-01,106.8
1986-03-01,106.3
1986-04-01,109.7
1986-05-01,112
1986-06-01,109.1
1986-07-01,110
1986-08-01,110.6
1986-09-01,109.6
1986-10-01,109.4
1986-11-01,109.1
1986-12-01,109.4
1987-01-01,114.6
1987-02-01,118.3
1987-03-01,117.4
1987-04-01,120.1
1987-05-01,121.8
1987-06-01,124.1
1987-07-01,119.6
1987-08-01,117.4
1987-09-01,117.4
1987-10-01,117.8
1987-11-01,117.4
1987-12-01,123.4
1988-01-01,126.4
1988-02-01,124.7
1988-03-01,123
1988-04-01,126
1988-05-01,127.1
1988-06-01,126.1
1988-07-01,129
1988-08-01,129.9
1988-09-01,133.2
1988-10-01,131.7
1988-11-01,129.5
1988-12-01,131
1989-01-01,134.8
1989-02-01,137.1
1989-03-01,135.7
1989-04-01,138
1989-05-01,142.7
1989-06-01,140.2
1989-07-01,140.1
1989-08-01,138.8
1989-09-01,136.6
1989-10-01,137.1
1989-11-01,137.8
1989-12-01,136.7
1990-01-01,153.7
1990-02-01,157.9
1990-03-01,153.9
1990-04-01,149
1990-05-01,147.4
1990-06-01,147.1
1990-07-01,149.4
1990-08-01,146.1
1990-09-01,145.1
1990-10-01,144.7
1990-11-01,146.7
1990-12-01,146.5
1991-01-01,156.9
1991-02-01,154.6
1991-03-01,155.5
1991-04-01,162.8
1991-05-01,163
1991-06-01,166.8
1991-07-01,158.1
1991-08-01,150.1
1991-09-01,150.8
1991-10-01,147
1991-11-01,151.2
1991-12-01,152.9
1992-01-01,154.8
1992-02-01,156.9
1992-03-01,161.3
1992-04-01,162
1992-05-01,155.1
1992-06-01,151.9
1992-07-01,149.4
1992-08-01,153.7
1992-09-01,155.5
1992-10-01,153.7
1992-11-01,154
1992-12-01,156.2
1993-01-01,160.9
1993-02-01,159.4
1993-03-01,159.1
1993-04-01,160.8
1993-05-01,164.5
1993-06-01,154.2
1993-07-01,152
1993-08-01,154.2
1993-09-01,157.1
1993-10-01,158.7
1993-11-01,160.4
1993-12-01,166.5
1994-01-01,169.8
1994-02-01,161.7
1994-03-01,162.7
1994-04-01,161.8
1994-05-01,163.2
1994-06-01,161.6
1994-07-01,164.4
1994-08-01,162.8
1994-09-01,163.2
1994-10-01,162.9
1994-11-01,165.7
1994-12-01,180.3
1995-01-01,180.4
1995-02-01,177.1
1995-03-01,174
1995-04-01,183.1
1995-05-01,181
1995-06-01,177.5
1995-07-01,176.7
1995-08-01,174
1995-09-01,178.1
1995-10-01,177.2
1995-11-01,175.2
1995-12-01,177.9
1996-01-01,181.5
1996-02-01,177.7
1996-03-01,183.7
1996-04-01,188.4
1996-05-01,184.1
1996-06-01,183.4
1996-07-01,184
1996-08-01,182.1
1996-09-01,183.6
1996-10-01,185.1
1996-11-01,186.3
1996-12-01,187.2
1997-01-01,187.3
1997-02-01,187.4
1997-03-01,189.3
1997-04-01,186.4
1997-05-01,186.4
1997-06-01,183.7
1997-07-01,184.6
1997-08-01,187.3
1997-09-01,188.1
1997-10-01,188.5
1997-11-01,189.5
1997-12-01,191.3
1998-01-01,202.1
1998-02-01,193.8
1998-03-01,196.1
1998-04-01,197.5
1998-05-01,203.9
1998-06-01,198.1
1998-07-01,198.2
1998-08-01,195.9
1998-09-01,193.5
1998-10-01,199.5
1998-11-01,198.8
1998-12-01,200.7
1999-01-01,208.6
1999-02-01,200.3
1999-03-01,199.9
1999-04-01,203.3
1999-05-01,207.2
1999-06-01,203.2
1999-07-01,202
1999-08-01,202.1
1999-09-01,202.6
1999-10-01,202.2
1999-11-01,201.2
1999-12-01,204.5
2000-01-01,208.4
2000-02-01,203
2000-03-01,201.7
2000-04-01,201.6
2000-05-01,204.3
2000-06-01,199.9
2000-07-01,201
2000-08-01,202.5
2000-09-01,204.6
2000-10-01,206.2
2000-11-01,207.3
2000-12-01,215.1
2001-01-01,212.6
2001-02-01,211.5
2001-03-01,211.5
2001-04-01,213.3
2001-05-01,213.1
2001-06-01,211.8
2001-07-01,210.7
2001-08-01,208.8
2001-09-01,212.1
2001-10-01,213.5
2001-11-01,212.9
2001-12-01,214.4
2002-01-01,224.8
2002-02-01,223.3
2002-03-01,225.8
2002-04-01,223.4
2002-05-01,221
2002-06-01,217.4
2002-07-01,217.4
2002-08-01,217
2002-09-01,218.4
2002-10-01,217.4
2002-11-01,219.8
2002-12-01,224.9
2003-01-01,227.1
2003-02-01,223.3
2003-03-01,223.6
2003-04-01,221.3
2003-05-01,226.2
2003-06-01,227.3
2003-07-01,226.6
2003-08-01,224.9
2003-09-01,224.4
2003-10-01,226.3
2003-11-01,227.5
2003-12-01,232.4
2004-01-01,232.4
2004-02-01,229.7
2004-03-01,230.1
2004-04-01,228.3
2004-05-01,231.7
2004-06-01,226.7
2004-07-01,224.5
2004-08-01,224
2004-09-01,226
2004-10-01,240
2004-11-01,248.3
2004-12-01,250.8
2005-01-01,242.9
2005-02-01,234.8
2005-03-01,233.7
2005-04-01,240.1
2005-05-01,244.7
2005-06-01,238.4
2005-07-01,240.3
2005-08-01,236.6
2005-09-01,240.8
2005-10-01,245.7
2005-11-01,246.4
2005-12-01,252.3
2006-01-01,258.5
2006-02-01,253.4
2006-03-01,248.5
2006-04-01,246.6
2006-05-01,248
2006-06-01,248
2006-07-01,249.1
2006-08-01,249.2
2006-09-01,258.2
2006-10-01,261.6
2006-11-01,256.8
2006-12-01,257.2
2007-01-01,262.949
2007-02-01,268.565
2007-03-01,263.91
2007-04-01,261.967
2007-05-01,264.71
2007-06-01,258.337
2007-07-01,254.616
2007-08-01,252.845
2007-09-01,259.1
2007-10-01,263.648
2007-11-01,268.407
2007-12-01,272.482
2008-01-01,279.072
2008-02-01,272.129
2008-03-01,268.446
2008-04-01,272.746
2008-05-01,276.481
2008-06-01,277.957
2008-07-01,280.209
2008-08-01,283.296
2008-09-01,285.986
2008-10-01,285.484
2008-11-01,283.677
2008-12-01,281.706
2009-01-01,282.601
2009-02-01,278.721
2009-03-01,274.759
2009-04-01,274.297
2009-05-01,274.006
2009-06-01,272.608
2009-07-01,270.94
2009-08-01,267.309
2009-09-01,267.609
2009-10-01,269.467
2009-11-01,269.832
2009-12-01,273.189
2010-01-01,279.119
2010-02-01,274.963
2010-03-01,280.431
2010-04-01,279.272
2010-05-01,277.887
2010-06-01,271.907
2010-07-01,265.967
2010-08-01,265.914
2010-09-01,268.832
2010-10-01,270.2
2010-11-01,269.917
2010-12-01,277.089
2011-01-01,285.619
2011-02-01,286.766
2011-03-01,290.279
2011-04-01,286.501
2011-05-01,284.174
2011-06-01,280.721
2011-07-01,282.018
2011-08-01,282.579
2011-09-01,286.865
2011-10-01,284.269
2011-11-01,282.605
2011-12-01,283.55
2012-01-01,285.437
2012-02-01,281.072
2012-03-01,279.057
2012-04-01,281.648
2012-05-01,283.149
2012-06-01,283.679
2012-07-01,280.173
2012-08-01,280.672
2012-09-01,282.092
2012-10-01,284.065
2012-11-01,284.367
2012-12-01,288.516
2013-01-01,293.714
2013-02-01,293.742
2013-03-01,291.284
2013-04-01,287.545
2013-05-01,289.236
2013-06-01,286.643
2013-07-01,287.773
2013-08-01,290.779
2013-09-01,290.58
2013-10-01,291.767
2013-11-01,289.195
2013-12-01,288.136
2014-01-01,292.095
2014-02-01,292.54
2014-03-01,292.944
2014-04-01,294.509
2014-05-01,298.626
2014-06-01,295.139
2014-07-01,293.535
2014-08-01,291.169
2014-09-01,293.282
2014-10-01,297.528
2014-11-01,293.978
2014-12-01,297.429
2015-01-01,298.781
2015-02-01,295.686
2015-03-01,289.858
2015-04-01,290.178
2015-05-01,293.011
2015-06-01,288.968
2015-07-01,287.816
2015-08-01,291.344
2015-09-01,295.394
2015-10-01,297.931
2015-11-01,298.037
2015-12-01,299.078
2016-01-01,306.796
2016-02-01,306.778
2016-03-01,298.162
2016-04-01,296.217
2016-05-01,295.974
2016-06-01,292.733
2016-07-01,291.96
2016-08-01,292.156
2016-09-01,293.423
2016-10-01,295.616
2016-11-01,293.554
2016-12-01,291.957
2017-01-01,291.679
2017-02-01,292.222
2017-03-01,292.932
2017-04-01,298.164
2017-05-01,298.47
2017-06-01,294.788
2017-07-01,294.935
2017-08-01,295.009
2017-09-01,297.047
2017-10-01,299.7
2017-11-01,296.791
2017-12-01,296.476
2018-01-01,301.814
2018-02-01,298.503
2018-03-01,293.87
2018-04-01,296.863
2018-05-01,297.211
2018-06-01,295.523
2018-07-01,297.632
2018-08-01,297.644
2018-09-01,298.432
2018-10-01,298.531
2018-11-01,296.362
2018-12-01,301.134
2019-01-01,304.605
2019-02-01,304.621
2019-03-01,305.399
2019-04-01,303.503
2019-05-01,302.352
2019-06-01,298.611
2019-07-01,299.35
2019-08-01,298.6
2019-09-01,297.309
2019-10-01,301.318
2019-11-01,297.472
2019-12-01,297.105
2020-01-01,301.679
2020-02-01,299.817
2020-03-01,299.641
2020-04-01,304.809
2020-05-01,306.798
2020-06-01,305.393
2020-07-01,306.123
2020-08-01,306.754
2020-09-01,306.249
2020-10-01,309.071
2020-11-01,306.311
2020-12-01,306.506
2021-01-01,309.954
2021-02-01,309.993
2021-03-01,311.168
2021-04-01,314.973
2021-05-01,315.748
2021-06-01,315.211
2021-07-01,312.875
2021-08-01,313.672
2021-09-01,315.428
2021-10-01,318.316
2021-11-01,318.436
2021-12-01,321.931
2022-01-01,327.451
2022-02-01,333.675
2022-03-01,337.503
2022-04-01,339.385
2022-05-01,341.594
2022-06-01,340.594
2022-07-01,341.839
2022-08-01,343.221
2022-09-01,348.173
2022-10-01,348.021
2022-11-01,349.462
2022-12-01,349.134
2023-01-01,351.029
2023-02-01,351.249
2023-03-01,345.814
2023-04-01,346.269
2023-05-01,350.986
2023-06-01,350.724
2023-07-01,351.646
2023-08-01,350.428
2023-09-01,351.02
2023-10-01,351.952
2023-11-01,350.736
