"Date","CUURA101SA0"
1923-06-01,17.4
1923-07-01,NA
1923-08-01,NA
1923-09-01,17.6
1923-10-01,NA
1923-11-01,NA
1923-12-01,17.8
1924-01-01,NA
1924-02-01,NA
1924-03-01,17.4
1924-04-01,NA
1924-05-01,NA
1924-06-01,17.4
1924-07-01,NA
1924-08-01,NA
1924-09-01,17.4
1924-10-01,NA
1924-11-01,NA
1924-12-01,17.7
1925-01-01,NA
1925-02-01,NA
1925-03-01,NA
1925-04-01,NA
1925-05-01,NA
1925-06-01,17.7
1925-07-01,NA
1925-08-01,NA
1925-09-01,NA
1925-10-01,NA
1925-11-01,NA
1925-12-01,18.5
1926-01-01,NA
1926-02-01,NA
1926-03-01,NA
1926-04-01,NA
1926-05-01,NA
1926-06-01,18.1
1926-07-01,NA
1926-08-01,NA
1926-09-01,NA
1926-10-01,NA
1926-11-01,NA
1926-12-01,18.1
1927-01-01,NA
1927-02-01,NA
1927-03-01,NA
1927-04-01,NA
1927-05-01,NA
1927-06-01,18
1927-07-01,NA
1927-08-01,NA
1927-09-01,NA
1927-10-01,NA
1927-11-01,NA
1927-12-01,18.1
1928-01-01,NA
1928-02-01,NA
1928-03-01,NA
1928-04-01,NA
1928-05-01,NA
1928-06-01,17.7
1928-07-01,NA
1928-08-01,NA
1928-09-01,NA
1928-10-01,NA
1928-11-01,NA
1928-12-01,17.8
1929-01-01,NA
1929-02-01,NA
1929-03-01,NA
1929-04-01,NA
1929-05-01,NA
1929-06-01,17.8
1929-07-01,NA
1929-08-01,NA
1929-09-01,NA
1929-10-01,NA
1929-11-01,NA
1929-12-01,17.9
1930-01-01,NA
1930-02-01,NA
1930-03-01,NA
1930-04-01,NA
1930-05-01,NA
1930-06-01,17.4
1930-07-01,NA
1930-08-01,NA
1930-09-01,NA
1930-10-01,NA
1930-11-01,NA
1930-12-01,17
1931-01-01,NA
1931-02-01,NA
1931-03-01,NA
1931-04-01,NA
1931-05-01,NA
1931-06-01,16
1931-07-01,NA
1931-08-01,NA
1931-09-01,NA
1931-10-01,NA
1931-11-01,NA
1931-12-01,15.4
1932-01-01,NA
1932-02-01,NA
1932-03-01,NA
1932-04-01,NA
1932-05-01,NA
1932-06-01,14.7
1932-07-01,NA
1932-08-01,NA
1932-09-01,NA
1932-10-01,NA
1932-11-01,NA
1932-12-01,14.2
1933-01-01,NA
1933-02-01,NA
1933-03-01,NA
1933-04-01,NA
1933-05-01,NA
1933-06-01,13.7
1933-07-01,NA
1933-08-01,NA
1933-09-01,NA
1933-10-01,NA
1933-11-01,NA
1933-12-01,14
1934-01-01,NA
1934-02-01,NA
1934-03-01,NA
1934-04-01,NA
1934-05-01,NA
1934-06-01,14.3
1934-07-01,NA
1934-08-01,NA
1934-09-01,NA
1934-10-01,NA
1934-11-01,14.4
1934-12-01,NA
1935-01-01,NA
1935-02-01,NA
1935-03-01,14.4
1935-04-01,NA
1935-05-01,NA
1935-06-01,NA
1935-07-01,14.3
1935-08-01,NA
1935-09-01,NA
1935-10-01,14.4
1935-11-01,NA
1935-12-01,NA
1936-01-01,14.6
1936-02-01,NA
1936-03-01,NA
1936-04-01,14.4
1936-05-01,NA
1936-06-01,NA
1936-07-01,14.5
1936-08-01,NA
1936-09-01,14.7
1936-10-01,NA
1936-11-01,NA
1936-12-01,14.5
1937-01-01,NA
1937-02-01,NA
1937-03-01,14.8
1937-04-01,NA
1937-05-01,NA
1937-06-01,14.8
1937-07-01,NA
1937-08-01,NA
1937-09-01,15.2
1937-10-01,NA
1937-11-01,NA
1937-12-01,15
1938-01-01,NA
1938-02-01,NA
1938-03-01,14.5
1938-04-01,NA
1938-05-01,NA
1938-06-01,14.5
1938-07-01,NA
1938-08-01,NA
1938-09-01,14.6
1938-10-01,NA
1938-11-01,NA
1938-12-01,14.6
1939-01-01,NA
1939-02-01,NA
1939-03-01,14.5
1939-04-01,NA
1939-05-01,NA
1939-06-01,14.3
1939-07-01,NA
1939-08-01,NA
1939-09-01,14.8
1939-10-01,NA
1939-11-01,NA
1939-12-01,14.6
1940-01-01,NA
1940-02-01,NA
1940-03-01,14.7
1940-04-01,NA
1940-05-01,NA
1940-06-01,14.8
1940-07-01,NA
1940-08-01,NA
1940-09-01,14.7
1940-10-01,14.6
1940-11-01,14.7
1940-12-01,14.7
1941-01-01,14.7
1941-02-01,14.8
1941-03-01,14.8
1941-04-01,14.9
1941-05-01,15
1941-06-01,15.2
1941-07-01,15.3
1941-08-01,15.4
1941-09-01,15.6
1941-10-01,15.7
1941-11-01,15.8
1941-12-01,15.8
1942-01-01,16.1
1942-02-01,16.2
1942-03-01,16.3
1942-04-01,16.4
1942-05-01,16.5
1942-06-01,16.7
1942-07-01,16.8
1942-08-01,16.9
1942-09-01,16.9
1942-10-01,17.1
1942-11-01,17.3
1942-12-01,17.4
1943-01-01,17.5
1943-02-01,17.5
1943-03-01,17.8
1943-04-01,17.9
1943-05-01,18.1
1943-06-01,18.1
1943-07-01,18.1
1943-08-01,17.9
1943-09-01,18.1
1943-10-01,18.2
1943-11-01,18.2
1943-12-01,18.2
1944-01-01,18.2
1944-02-01,18.1
1944-03-01,18.2
1944-04-01,18.3
1944-05-01,18.4
1944-06-01,18.4
1944-07-01,18.5
1944-08-01,18.5
1944-09-01,18.5
1944-10-01,18.5
1944-11-01,18.6
1944-12-01,18.6
1945-01-01,18.6
1945-02-01,18.6
1945-03-01,18.5
1945-04-01,18.6
1945-05-01,18.7
1945-06-01,18.9
1945-07-01,19.1
1945-08-01,19
1945-09-01,18.9
1945-10-01,18.9
1945-11-01,19
1945-12-01,19.1
1946-01-01,19.2
1946-02-01,19.2
1946-03-01,19.3
1946-04-01,19.5
1946-05-01,19.6
1946-06-01,19.8
1946-07-01,21
1946-08-01,21.3
1946-09-01,21.8
1946-10-01,22.3
1946-11-01,22.5
1946-12-01,22.7
1947-01-01,22.6
1947-02-01,22.5
1947-03-01,23
1947-04-01,22.9
1947-05-01,22.7
1947-06-01,22.9
1947-07-01,23
1947-08-01,23.2
1947-09-01,23.6
1947-10-01,23.6
1947-11-01,23.9
1947-12-01,24.1
1948-01-01,24.4
1948-02-01,24.3
1948-03-01,24
1948-04-01,24.4
1948-05-01,24.5
1948-06-01,24.7
1948-07-01,25.2
1948-08-01,25.3
1948-09-01,25.3
1948-10-01,25.1
1948-11-01,25
1948-12-01,24.7
1949-01-01,24.7
1949-02-01,24.4
1949-03-01,24.5
1949-04-01,24.6
1949-05-01,24.5
1949-06-01,24.5
1949-07-01,24.5
1949-08-01,24.5
1949-09-01,24.6
1949-10-01,24.3
1949-11-01,24.3
1949-12-01,24.2
1950-01-01,24
1950-02-01,24.1
1950-03-01,24.1
1950-04-01,24.2
1950-05-01,24.2
1950-06-01,24.3
1950-07-01,24.7
1950-08-01,24.7
1950-09-01,25
1950-10-01,25.1
1950-11-01,25.3
1950-12-01,25.6
1951-01-01,25.9
1951-02-01,26.3
1951-03-01,26.3
1951-04-01,26.3
1951-05-01,26.5
1951-06-01,26.3
1951-07-01,26.4
1951-08-01,26.4
1951-09-01,26.6
1951-10-01,26.7
1951-11-01,26.8
1951-12-01,26.8
1952-01-01,26.8
1952-02-01,26.7
1952-03-01,26.6
1952-04-01,26.7
1952-05-01,26.7
1952-06-01,26.7
1952-07-01,27.1
1952-08-01,27.1
1952-09-01,27.1
1952-10-01,27.1
1952-11-01,27.2
1952-12-01,27
1953-01-01,26.9
1953-02-01,26.8
1953-03-01,26.8
1953-04-01,26.8
1953-05-01,26.8
1953-06-01,27
1953-07-01,27.1
1953-08-01,27.2
1953-09-01,27.3
1953-10-01,27.3
1953-11-01,27.2
1953-12-01,27.3
1954-01-01,27.3
1954-02-01,27.2
1954-03-01,27.1
1954-04-01,27.2
1954-05-01,27.2
1954-06-01,27.2
1954-07-01,27.3
1954-08-01,27.3
1954-09-01,27.2
1954-10-01,27.2
1954-11-01,27.2
1954-12-01,27.1
1955-01-01,27.1
1955-02-01,27.2
1955-03-01,27.1
1955-04-01,27.1
1955-05-01,27
1955-06-01,27
1955-07-01,27
1955-08-01,27
1955-09-01,27.2
1955-10-01,27.1
1955-11-01,27.2
1955-12-01,27
1956-01-01,27.1
1956-02-01,27.1
1956-03-01,27.1
1956-04-01,27.1
1956-05-01,27.3
1956-06-01,27.4
1956-07-01,27.6
1956-08-01,27.6
1956-09-01,27.8
1956-10-01,27.9
1956-11-01,27.9
1956-12-01,27.9
1957-01-01,27.9
1957-02-01,28
1957-03-01,28
1957-04-01,28.2
1957-05-01,28.3
1957-06-01,28.4
1957-07-01,28.6
1957-08-01,28.6
1957-09-01,28.5
1957-10-01,28.6
1957-11-01,28.6
1957-12-01,28.6
1958-01-01,29
1958-02-01,29
1958-03-01,29.2
1958-04-01,29.2
1958-05-01,29.2
1958-06-01,29.2
1958-07-01,29.2
1958-08-01,29.2
1958-09-01,29.3
1958-10-01,29.3
1958-11-01,29.4
1958-12-01,29.3
1959-01-01,29.4
1959-02-01,29.4
1959-03-01,29.4
1959-04-01,29.4
1959-05-01,29.4
1959-06-01,29.6
1959-07-01,29.8
1959-08-01,29.7
1959-09-01,29.8
1959-10-01,29.9
1959-11-01,30
1959-12-01,30
1960-01-01,30
1960-02-01,30
1960-03-01,30
1960-04-01,30.1
1960-05-01,30.1
1960-06-01,30.1
1960-07-01,30.1
1960-08-01,30.2
1960-09-01,30.3
1960-10-01,30.4
1960-11-01,30.5
1960-12-01,30.5
1961-01-01,30.4
1961-02-01,30.4
1961-03-01,30.4
1961-04-01,30.3
1961-05-01,30.3
1961-06-01,30.3
1961-07-01,30.5
1961-08-01,30.5
1961-09-01,30.6
1961-10-01,30.6
1961-11-01,30.6
1961-12-01,30.6
1962-01-01,30.7
1962-02-01,30.8
1962-03-01,30.8
1962-04-01,30.8
1962-05-01,30.7
1962-06-01,30.8
1962-07-01,30.9
1962-08-01,31
1962-09-01,31.2
1962-10-01,31.2
1962-11-01,31.1
1962-12-01,31.1
1963-01-01,31.2
1963-02-01,31.3
1963-03-01,31.3
1963-04-01,31.4
1963-05-01,31.3
1963-06-01,31.6
1963-07-01,31.8
1963-08-01,31.8
1963-09-01,31.8
1963-10-01,31.8
1963-11-01,31.9
1963-12-01,32
1964-01-01,31.9
1964-02-01,32
1964-03-01,32
1964-04-01,32
1964-05-01,32
1964-06-01,32
1964-07-01,32.1
1964-08-01,32.1
1964-09-01,32.2
1964-10-01,32.2
1964-11-01,32.3
1964-12-01,32.3
1965-01-01,32.2
1965-02-01,32.3
1965-03-01,32.3
1965-04-01,32.4
1965-05-01,32.5
1965-06-01,32.6
1965-07-01,32.7
1965-08-01,32.7
1965-09-01,32.8
1965-10-01,32.9
1965-11-01,32.9
1965-12-01,33
1966-01-01,33
1966-02-01,33.2
1966-03-01,33.4
1966-04-01,33.5
1966-05-01,33.5
1966-06-01,33.5
1966-07-01,33.8
1966-08-01,33.9
1966-09-01,34.1
1966-10-01,34.2
1966-11-01,34.2
1966-12-01,34.2
1967-01-01,34.1
1967-02-01,34.3
1967-03-01,34.3
1967-04-01,34.3
1967-05-01,34.4
1967-06-01,34.5
1967-07-01,34.6
1967-08-01,34.7
1967-09-01,34.8
1967-10-01,34.9
1967-11-01,35
1967-12-01,35.1
1968-01-01,35.1
1968-02-01,35.3
1968-03-01,35.5
1968-04-01,35.6
1968-05-01,35.7
1968-06-01,35.9
1968-07-01,36.1
1968-08-01,36.4
1968-09-01,36.6
1968-10-01,36.8
1968-11-01,36.9
1968-12-01,37
1969-01-01,37.2
1969-02-01,37.3
1969-03-01,37.7
1969-04-01,37.9
1969-05-01,38
1969-06-01,38.3
1969-07-01,38.4
1969-08-01,38.5
1969-09-01,38.8
1969-10-01,39
1969-11-01,39.1
1969-12-01,39.5
1970-01-01,39.8
1970-02-01,40.2
1970-03-01,40.4
1970-04-01,40.7
1970-05-01,40.9
1970-06-01,41.2
1970-07-01,41.3
1970-08-01,41.4
1970-09-01,41.7
1970-10-01,41.9
1970-11-01,42
1970-12-01,42.3
1971-01-01,42.4
1971-02-01,42.7
1971-03-01,43
1971-04-01,43.1
1971-05-01,43.3
1971-06-01,43.6
1971-07-01,43.9
1971-08-01,43.9
1971-09-01,44
1971-10-01,44.1
1971-11-01,44.1
1971-12-01,44.3
1972-01-01,44.5
1972-02-01,44.8
1972-03-01,45
1972-04-01,45.1
1972-05-01,45.2
1972-06-01,45.3
1972-07-01,45.5
1972-08-01,45.6
1972-09-01,46
1972-10-01,46.1
1972-11-01,46.1
1972-12-01,46.2
1973-01-01,46.3
1973-02-01,46.7
1973-03-01,47.2
1973-04-01,47.6
1973-05-01,47.8
1973-06-01,48.1
1973-07-01,48.2
1973-08-01,49
1973-09-01,49.2
1973-10-01,49.5
1973-11-01,50
1973-12-01,50.5
1974-01-01,50.8
1974-02-01,51.6
1974-03-01,52.2
1974-04-01,52.2
1974-05-01,52.8
1974-06-01,53.2
1974-07-01,53.4
1974-08-01,54.3
1974-09-01,54.9
1974-10-01,55.4
1974-11-01,55.7
1974-12-01,56
1975-01-01,56
1975-02-01,56.5
1975-03-01,56.5
1975-04-01,56.6
1975-05-01,56.8
1975-06-01,57.1
1975-07-01,57.6
1975-08-01,57.9
1975-09-01,58.6
1975-10-01,58.8
1975-11-01,59.3
1975-12-01,59.6
1976-01-01,59.7
1976-02-01,60
1976-03-01,60.2
1976-04-01,60.3
1976-05-01,60.5
1976-06-01,60.9
1976-07-01,61.1
1976-08-01,61.4
1976-09-01,61.8
1976-10-01,61.9
1976-11-01,61.9
1976-12-01,62.2
1977-01-01,62.4
1977-02-01,63
1977-03-01,63.3
1977-04-01,63.5
1977-05-01,63.9
1977-06-01,64.4
1977-07-01,64.5
1977-08-01,64.8
1977-09-01,64.8
1977-10-01,64.9
1977-11-01,65.2
1977-12-01,65.3
1978-01-01,65.7
1978-02-01,66
1978-03-01,66.5
1978-04-01,66.9
1978-05-01,67.3
1978-06-01,68
1978-07-01,68.1
1978-08-01,68.4
1978-09-01,68.8
1978-10-01,69.3
1978-11-01,69.5
1978-12-01,69.7
1979-01-01,70.2
1979-02-01,71
1979-03-01,71.4
1979-04-01,72.1
1979-05-01,72.8
1979-06-01,73.5
1979-07-01,74
1979-08-01,74.5
1979-09-01,75.4
1979-10-01,76.1
1979-11-01,76.6
1979-12-01,77.1
1980-01-01,78.2
1980-02-01,78.9
1980-03-01,80
1980-04-01,80.6
1980-05-01,81.1
1980-06-01,82.1
1980-07-01,82.6
1980-08-01,83.3
1980-09-01,83.6
1980-10-01,84.1
1980-11-01,84.6
1980-12-01,85.5
1981-01-01,86.3
1981-02-01,87.4
1981-03-01,87.8
1981-04-01,88.3
1981-05-01,88.8
1981-06-01,89.5
1981-07-01,90.8
1981-08-01,91.6
1981-09-01,93
1981-10-01,92.7
1981-11-01,92.6
1981-12-01,92.7
1982-01-01,92.9
1982-02-01,93.1
1982-03-01,92.5
1982-04-01,92.8
1982-05-01,93.7
1982-06-01,95.7
1982-07-01,95.9
1982-08-01,96.3
1982-09-01,97.1
1982-10-01,98.4
1982-11-01,98.1
1982-12-01,97.5
1983-01-01,97.8
1983-02-01,98
1983-03-01,98.1
1983-04-01,99.1
1983-05-01,99.4
1983-06-01,99.7
1983-07-01,100
1983-08-01,100.1
1983-09-01,101
1983-10-01,101.3
1983-11-01,101.7
1983-12-01,101.8
1984-01-01,102.8
1984-02-01,103.4
1984-03-01,103.7
1984-04-01,104.1
1984-05-01,104.1
1984-06-01,104.3
1984-07-01,104.8
1984-08-01,105.5
1984-09-01,106.2
1984-10-01,106.1
1984-11-01,106.5
1984-12-01,106.5
1985-01-01,106.7
1985-02-01,107.3
1985-03-01,107.5
1985-04-01,107.9
1985-05-01,108.1
1985-06-01,108.3
1985-07-01,108.4
1985-08-01,109.2
1985-09-01,109.6
1985-10-01,109.8
1985-11-01,110.7
1985-12-01,111
1986-01-01,111.8
1986-02-01,111.5
1986-03-01,111.5
1986-04-01,111.2
1986-05-01,110.9
1986-06-01,111.7
1986-07-01,112.5
1986-08-01,112.7
1986-09-01,113
1986-10-01,113.4
1986-11-01,113.3
1986-12-01,113.8
1987-01-01,114.7
1987-02-01,115.3
1987-03-01,115.8
1987-04-01,116.6
1987-05-01,117.3
1987-06-01,117.8
1987-07-01,117.9
1987-08-01,118.9
1987-09-01,119.8
1987-10-01,120.2
1987-11-01,120.5
1987-12-01,120.6
1988-01-01,121.3
1988-02-01,121.1
1988-03-01,121.5
1988-04-01,122.6
1988-05-01,122.7
1988-06-01,123.1
1988-07-01,123.6
1988-08-01,124.2
1988-09-01,126
1988-10-01,126.2
1988-11-01,125.9
1988-12-01,126
1989-01-01,127
1989-02-01,127.6
1989-03-01,128.9
1989-04-01,129.5
1989-05-01,130.2
1989-06-01,130.5
1989-07-01,130.6
1989-08-01,130.9
1989-09-01,132.2
1989-10-01,132.8
1989-11-01,133.2
1989-12-01,133.3
1990-01-01,135.1
1990-02-01,135.3
1990-03-01,136.6
1990-04-01,137.3
1990-05-01,137.2
1990-06-01,137.1
1990-07-01,138.4
1990-08-01,140
1990-09-01,140.8
1990-10-01,141.6
1990-11-01,141.5
1990-12-01,141.6
1991-01-01,143
1991-02-01,143.6
1991-03-01,143.4
1991-04-01,143.7
1991-05-01,144
1991-06-01,144.6
1991-07-01,145.2
1991-08-01,145.4
1991-09-01,145.8
1991-10-01,145.7
1991-11-01,146.6
1991-12-01,146.6
1992-01-01,147.3
1992-02-01,148
1992-03-01,149.1
1992-04-01,149.2
1992-05-01,148.9
1992-06-01,149.5
1992-07-01,149.9
1992-08-01,150.8
1992-09-01,151.4
1992-10-01,152.1
1992-11-01,152.2
1992-12-01,151.9
1993-01-01,153
1993-02-01,153.6
1993-03-01,154.1
1993-04-01,154
1993-05-01,153.8
1993-06-01,154.2
1993-07-01,154.3
1993-08-01,155.3
1993-09-01,155.3
1993-10-01,155.5
1993-11-01,155.4
1993-12-01,155.6
1994-01-01,156
1994-02-01,157.4
1994-03-01,157.9
1994-04-01,157.7
1994-05-01,157.3
1994-06-01,157.8
1994-07-01,158.2
1994-08-01,159.1
1994-09-01,159
1994-10-01,159.5
1994-11-01,159.4
1994-12-01,158.9
1995-01-01,159.9
1995-02-01,160.3
1995-03-01,160.9
1995-04-01,161.4
1995-05-01,161.8
1995-06-01,162.2
1995-07-01,162.3
1995-08-01,162.8
1995-09-01,163.2
1995-10-01,163.6
1995-11-01,163.8
1995-12-01,163.7
1996-01-01,164.8
1996-02-01,165.7
1996-03-01,166.5
1996-04-01,166
1996-05-01,166.4
1996-06-01,166.5
1996-07-01,166.7
1996-08-01,167.2
1996-09-01,168.2
1996-10-01,168.2
1996-11-01,168.4
1996-12-01,168.5
1997-01-01,169.1
1997-02-01,170.1
1997-03-01,170.7
1997-04-01,170.2
1997-05-01,169.9
1997-06-01,170.3
1997-07-01,170.8
1997-08-01,170.8
1997-09-01,171.7
1997-10-01,172.3
1997-11-01,172
1997-12-01,171.9
1998-01-01,172.1
1998-02-01,172.7
1998-03-01,173
1998-04-01,173
1998-05-01,173
1998-06-01,173.1
1998-07-01,173.6
1998-08-01,174.2
1998-09-01,174.4
1998-10-01,174.8
1998-11-01,174.7
1998-12-01,174.7
1999-01-01,175
1999-02-01,175.1
1999-03-01,175.5
1999-04-01,176
1999-05-01,176.1
1999-06-01,176.8
1999-07-01,177.2
1999-08-01,177.6
1999-09-01,178.2
1999-10-01,178.9
1999-11-01,178.8
1999-12-01,178.6
2000-01-01,179.3
2000-02-01,180.5
2000-03-01,181.5
2000-04-01,181.4
2000-05-01,181.4
2000-06-01,182
2000-07-01,182.8
2000-08-01,183.1
2000-09-01,184.4
2000-10-01,184.6
2000-11-01,184.6
2000-12-01,184.2
2001-01-01,184.9
2001-02-01,185.3
2001-03-01,186.4
2001-04-01,186.6
2001-05-01,187.3
2001-06-01,188.3
2001-07-01,187.8
2001-08-01,188.1
2001-09-01,188
2001-10-01,187.8
2001-11-01,187.8
2001-12-01,187.3
2002-01-01,188.5
2002-02-01,189.9
2002-03-01,191.1
2002-04-01,191.8
2002-05-01,191.4
2002-06-01,191.5
2002-07-01,192
2002-08-01,193.1
2002-09-01,193.3
2002-10-01,193.7
2002-11-01,193.4
2002-12-01,193.1
2003-01-01,194.7
2003-02-01,196.2
2003-03-01,197.1
2003-04-01,196.7
2003-05-01,196.8
2003-06-01,196.9
2003-07-01,197.7
2003-08-01,199.1
2003-09-01,199.6
2003-10-01,200
2003-11-01,199.4
2003-12-01,199.3
2004-01-01,199.9
2004-02-01,201.1
2004-03-01,203.4
2004-04-01,204
2004-05-01,204.4
2004-06-01,206
2004-07-01,205.5
2004-08-01,205.7
2004-09-01,205.9
2004-10-01,207.3
2004-11-01,207.2
2004-12-01,206.8
2005-01-01,208.1
2005-02-01,208.9
2005-03-01,212.4
2005-04-01,212.5
2005-05-01,211.4
2005-06-01,210.7
2005-07-01,212.5
2005-08-01,214.1
2005-09-01,215.8
2005-10-01,216.6
2005-11-01,215.3
2005-12-01,214.2
2006-01-01,215.9
2006-02-01,216.4
2006-03-01,218.2
2006-04-01,220.2
2006-05-01,221.6
2006-06-01,222.6
2006-07-01,223.1
2006-08-01,224.1
2006-09-01,222.9
2006-10-01,221.7
2006-11-01,220.9
2006-12-01,221.3
2007-01-01,221.767
2007-02-01,223.066
2007-03-01,224.551
2007-04-01,225.78
2007-05-01,227.146
2007-06-01,228.258
2007-07-01,228.628
2007-08-01,228.326
2007-09-01,228.308
2007-10-01,228.552
2007-11-01,229.504
2007-12-01,229.395
2008-01-01,229.869
2008-02-01,231.02
2008-03-01,233.122
2008-04-01,233.822
2008-05-01,236.151
2008-06-01,238.58
2008-07-01,240.273
2008-08-01,240.55
2008-09-01,240.089
2008-10-01,238.403
2008-11-01,234.498
2008-12-01,233.012
2009-01-01,233.402
2009-02-01,234.663
2009-03-01,235.067
2009-04-01,235.582
2009-05-01,235.975
2009-06-01,237.172
2009-07-01,237.6
2009-08-01,238.282
2009-09-01,238.568
2009-10-01,238.38
2009-11-01,238.777
2009-12-01,238.427
2010-01-01,238.97
2010-02-01,238.862
2010-03-01,240.101
2010-04-01,240.529
2010-05-01,241.075
2010-06-01,240.817
2010-07-01,241.147
2010-08-01,241.569
2010-09-01,241.485
2010-10-01,241.981
2010-11-01,241.96
2010-12-01,241.874
2011-01-01,242.639
2011-02-01,243.832
2011-03-01,245.617
2011-04-01,246.489
2011-05-01,248.073
2011-06-01,248.505
2011-07-01,249.164
2011-08-01,250.058
2011-09-01,250.559
2011-10-01,250.051
2011-11-01,249.317
2011-12-01,248.307
2012-01-01,249.322
2012-02-01,250.285
2012-03-01,251.887
2012-04-01,252.349
2012-05-01,252.652
2012-06-01,252.406
2012-07-01,252.016
2012-08-01,253.472
2012-09-01,254.554
2012-10-01,254.277
2012-11-01,254.285
2012-12-01,253.555
2013-01-01,254.807
2013-02-01,256.234
2013-03-01,256.589
2013-04-01,255.967
2013-05-01,256.27
2013-06-01,256.911
2013-07-01,257.326
2013-08-01,257.659
2013-09-01,258.504
2013-10-01,257.069
2013-11-01,257.377
2013-12-01,257.284
2014-01-01,259.596
2014-02-01,259.019
2014-03-01,259.971
2014-04-01,259.985
2014-05-01,261.225
2014-06-01,261.35
2014-07-01,261.498
2014-08-01,261.075
2014-09-01,261.074
2014-10-01,260.5
2014-11-01,259.382
2014-12-01,258.08
2015-01-01,258.376
2015-02-01,259.24
2015-03-01,259.647
2015-04-01,259.959
2015-05-01,261.066
2015-06-01,261.512
2015-07-01,261.199
2015-08-01,261.347
2015-09-01,261.887
2015-10-01,261.515
2015-11-01,261.009
2015-12-01,259.941
2016-01-01,260.342
2016-02-01,260.875
2016-03-01,261.508
2016-04-01,262.619
2016-05-01,263.312
2016-06-01,263.877
2016-07-01,263.722
2016-08-01,264.16
2016-09-01,264.602
2016-10-01,264.738
2016-11-01,265.203
2016-12-01,265.421
2017-01-01,266.917
2017-02-01,267.662
2017-03-01,267.582
2017-04-01,267.948
2017-05-01,268.183
2017-06-01,268.666
2017-07-01,268.051
2017-08-01,268.657
2017-09-01,270.059
2017-10-01,269.575
2017-11-01,269.381
2017-12-01,269.564
2018-01-01,270.771
2018-02-01,272.214
2018-03-01,272.196
2018-04-01,272.95
2018-05-01,274.001
2018-06-01,274.17
2018-07-01,274.073
2018-08-01,274.441
2018-09-01,275.455
2018-10-01,275.101
2018-11-01,274.478
2018-12-01,273.836
2019-01-01,275.144
2019-02-01,275.823
2019-03-01,276.57
2019-04-01,277.441
2019-05-01,278.068
2019-06-01,278.802
2019-07-01,278.817
2019-08-01,279.428
2019-09-01,279.338
2019-10-01,279.255
2019-11-01,279.468
2019-12-01,279.816
2020-01-01,282.02
2020-02-01,282.577
2020-03-01,281.975
2020-04-01,280.623
2020-05-01,282.092
2020-06-01,282.333
2020-07-01,283.624
2020-08-01,283.478
2020-09-01,284.551
2020-10-01,284.121
2020-11-01,283.291
2020-12-01,284.35
2021-01-01,285.525
2021-02-01,286.474
2021-03-01,287.481
2021-04-01,289.493
2021-05-01,290.991
2021-06-01,293.872
2021-07-01,293.553
2021-08-01,293.927
2021-09-01,295.488
2021-10-01,296.472
2021-11-01,297.49
2021-12-01,296.865
2022-01-01,300.164
2022-02-01,301.151
2022-03-01,305.024
2022-04-01,307.781
2022-05-01,309.243
2022-06-01,313.589
2022-07-01,312.615
2022-08-01,313.28
2022-09-01,313.88
2022-10-01,314.338
2022-11-01,314.975
2022-12-01,315.656
2023-01-01,318.151
2023-02-01,319.295
2023-03-01,319.038
2023-04-01,319.211
2023-05-01,320.002
2023-06-01,321.29
2023-07-01,322.496
2023-08-01,324.38
2023-09-01,325.613
2023-10-01,325.288
2023-11-01,324.52
