"Date","CUURA207SEHA"
1972-01-01,53.2
1972-02-01,NA
1972-03-01,53.3
1972-04-01,NA
1972-05-01,53.5
1972-06-01,NA
1972-07-01,53.9
1972-08-01,NA
1972-09-01,54.3
1972-10-01,NA
1972-11-01,54.4
1972-12-01,NA
1973-01-01,55.2
1973-02-01,NA
1973-03-01,57.1
1973-04-01,NA
1973-05-01,57.7
1973-06-01,NA
1973-07-01,58.2
1973-08-01,NA
1973-09-01,58.6
1973-10-01,NA
1973-11-01,59
1973-12-01,NA
1974-01-01,59.4
1974-02-01,NA
1974-03-01,59.8
1974-04-01,NA
1974-05-01,60.1
1974-06-01,NA
1974-07-01,60.8
1974-08-01,NA
1974-09-01,61.3
1974-10-01,NA
1974-11-01,61.9
1974-12-01,NA
1975-01-01,62.1
1975-02-01,NA
1975-03-01,62.4
1975-04-01,NA
1975-05-01,62.9
1975-06-01,NA
1975-07-01,63.3
1975-08-01,NA
1975-09-01,63.6
1975-10-01,NA
1975-11-01,63.9
1975-12-01,NA
1976-01-01,64.4
1976-02-01,NA
1976-03-01,64.8
1976-04-01,NA
1976-05-01,65.3
1976-06-01,NA
1976-07-01,65.7
1976-08-01,NA
1976-09-01,65.9
1976-10-01,NA
1976-11-01,66
1976-12-01,NA
1977-01-01,66.5
1977-02-01,NA
1977-03-01,66.8
1977-04-01,NA
1977-05-01,67.1
1977-06-01,NA
1977-07-01,67.8
1977-08-01,NA
1977-09-01,68.7
1977-10-01,NA
1977-11-01,69.4
1977-12-01,NA
1978-01-01,69.6
1978-02-01,69.8
1978-03-01,69.7
1978-04-01,69.8
1978-05-01,70.8
1978-06-01,71.8
1978-07-01,72
1978-08-01,72.1
1978-09-01,72.4
1978-10-01,73.2
1978-11-01,73.7
1978-12-01,74.3
1979-01-01,74.4
1979-02-01,74.2
1979-03-01,74.7
1979-04-01,74.6
1979-05-01,75
1979-06-01,76.1
1979-07-01,76.7
1979-08-01,77
1979-09-01,78
1979-10-01,78.5
1979-11-01,78.6
1979-12-01,78.5
1980-01-01,79
1980-02-01,79.1
1980-03-01,79.4
1980-04-01,80.2
1980-05-01,81.8
1980-06-01,81.9
1980-07-01,82.5
1980-08-01,82.8
1980-09-01,83.5
1980-10-01,83.2
1980-11-01,84.5
1980-12-01,84.5
1981-01-01,85.2
1981-02-01,85.3
1981-03-01,85.6
1981-04-01,86.3
1981-05-01,87.6
1981-06-01,87.4
1981-07-01,88.3
1981-08-01,89.2
1981-09-01,89.7
1981-10-01,90.1
1981-11-01,90.4
1981-12-01,90.4
1982-01-01,93.6
1982-02-01,92.9
1982-03-01,93.1
1982-04-01,92.7
1982-05-01,93.7
1982-06-01,93.2
1982-07-01,94
1982-08-01,95.5
1982-09-01,96.4
1982-10-01,97.2
1982-11-01,96.9
1982-12-01,97.6
1983-01-01,97.3
1983-02-01,97.8
1983-03-01,98.5
1983-04-01,98.6
1983-05-01,99.1
1983-06-01,99.2
1983-07-01,100.3
1983-08-01,100.4
1983-09-01,101.3
1983-10-01,101.9
1983-11-01,101.9
1983-12-01,102.9
1984-01-01,102.8
1984-02-01,102.8
1984-03-01,103.1
1984-04-01,103.7
1984-05-01,103.9
1984-06-01,104.7
1984-07-01,105
1984-08-01,106.3
1984-09-01,107.6
1984-10-01,107.5
1984-11-01,107.7
1984-12-01,109
1985-01-01,110.2
1985-02-01,109.8
1985-03-01,109.6
1985-04-01,110.4
1985-05-01,111.4
1985-06-01,111.7
1985-07-01,112
1985-08-01,113.7
1985-09-01,113.4
1985-10-01,113.5
1985-11-01,113.5
1985-12-01,114.7
1986-01-01,115
1986-02-01,115.1
1986-03-01,115.3
1986-04-01,116.8
1986-05-01,117.2
1986-06-01,117.2
1986-07-01,118.2
1986-08-01,118.4
1986-09-01,119
1986-10-01,119.6
1986-11-01,120.7
1986-12-01,120.4
1987-01-01,121
1987-02-01,121.8
1987-03-01,121.6
1987-04-01,121.2
1987-05-01,122.4
1987-06-01,122.8
1987-07-01,123.7
1987-08-01,124.3
1987-09-01,125.1
1987-10-01,125.5
1987-11-01,125.9
1987-12-01,128.5
1988-01-01,128.7
1988-02-01,129.3
1988-03-01,128
1988-04-01,128.4
1988-05-01,128.2
1988-06-01,129.3
1988-07-01,130.7
1988-08-01,131
1988-09-01,132.2
1988-10-01,133
1988-11-01,132.5
1988-12-01,132.3
1989-01-01,133.4
1989-02-01,133.7
1989-03-01,134.6
1989-04-01,135.1
1989-05-01,135
1989-06-01,137.3
1989-07-01,138.4
1989-08-01,137.9
1989-09-01,138.8
1989-10-01,139.3
1989-11-01,139.3
1989-12-01,139.7
1990-01-01,139.8
1990-02-01,141.4
1990-03-01,141.6
1990-04-01,142.8
1990-05-01,142.7
1990-06-01,142.5
1990-07-01,144.2
1990-08-01,145.4
1990-09-01,145.4
1990-10-01,146.5
1990-11-01,146.2
1990-12-01,148.1
1991-01-01,148.3
1991-02-01,148.3
1991-03-01,148.4
1991-04-01,148.9
1991-05-01,150.7
1991-06-01,150.9
1991-07-01,151.7
1991-08-01,151.1
1991-09-01,152
1991-10-01,151.6
1991-11-01,151.4
1991-12-01,152.7
1992-01-01,153.1
1992-02-01,153.6
1992-03-01,154.1
1992-04-01,154.1
1992-05-01,154.4
1992-06-01,154.5
1992-07-01,155.4
1992-08-01,156.1
1992-09-01,156.7
1992-10-01,156.5
1992-11-01,156.9
1992-12-01,156.4
1993-01-01,157.6
1993-02-01,157.8
1993-03-01,156.4
1993-04-01,157.3
1993-05-01,158
1993-06-01,156.9
1993-07-01,157.3
1993-08-01,159.2
1993-09-01,160.2
1993-10-01,161.5
1993-11-01,161.9
1993-12-01,161.7
1994-01-01,161.2
1994-02-01,162
1994-03-01,163
1994-04-01,163.4
1994-05-01,163.6
1994-06-01,164.4
1994-07-01,163.8
1994-08-01,163.8
1994-09-01,164.2
1994-10-01,164.2
1994-11-01,166.4
1994-12-01,167.2
1995-01-01,167.9
1995-02-01,168.6
1995-03-01,169.4
1995-04-01,169.9
1995-05-01,170.1
1995-06-01,170.2
1995-07-01,170.8
1995-08-01,171.3
1995-09-01,171.7
1995-10-01,172.3
1995-11-01,172.6
1995-12-01,173
1996-01-01,173.2
1996-02-01,173.6
1996-03-01,174
1996-04-01,174.4
1996-05-01,174.7
1996-06-01,175.5
1996-07-01,175.8
1996-08-01,176.4
1996-09-01,176.9
1996-10-01,177.9
1996-11-01,178.7
1996-12-01,178.8
1997-01-01,179.4
1997-02-01,180.1
1997-03-01,180.3
1997-04-01,180.7
1997-05-01,181.4
1997-06-01,182.5
1997-07-01,183.5
1997-08-01,184.2
1997-09-01,184.9
1997-10-01,185.6
1997-11-01,186.2
1997-12-01,186.2
1998-01-01,187.1
1998-02-01,187.4
1998-03-01,188.1
1998-04-01,188.3
1998-05-01,188.9
1998-06-01,190.1
1998-07-01,190.2
1998-08-01,190.9
1998-09-01,191.7
1998-10-01,192.6
1998-11-01,192.9
1998-12-01,193.1
1999-01-01,194.6
1999-02-01,195.2
1999-03-01,196.1
1999-04-01,196.7
1999-05-01,196.7
1999-06-01,197.5
1999-07-01,197.5
1999-08-01,197.7
1999-09-01,198.5
1999-10-01,199.1
1999-11-01,199.4
1999-12-01,200.4
2000-01-01,201.3
2000-02-01,201.7
2000-03-01,202.3
2000-04-01,202
2000-05-01,203
2000-06-01,203.4
2000-07-01,204.8
2000-08-01,206.1
2000-09-01,206.6
2000-10-01,207.9
2000-11-01,207.8
2000-12-01,208.6
2001-01-01,209.3
2001-02-01,210
2001-03-01,212
2001-04-01,212.3
2001-05-01,213.9
2001-06-01,215
2001-07-01,216.7
2001-08-01,217
2001-09-01,218.2
2001-10-01,218.8
2001-11-01,219.6
2001-12-01,220.1
2002-01-01,220.6
2002-02-01,221.2
2002-03-01,221.1
2002-04-01,221.4
2002-05-01,222.2
2002-06-01,222.5
2002-07-01,221.9
2002-08-01,221.6
2002-09-01,222.4
2002-10-01,224.4
2002-11-01,225.2
2002-12-01,225.4
2003-01-01,226.1
2003-02-01,226.9
2003-03-01,227.6
2003-04-01,229.4
2003-05-01,229.1
2003-06-01,230.2
2003-07-01,231.3
2003-08-01,232
2003-09-01,232.3
2003-10-01,231.9
2003-11-01,232.5
2003-12-01,233.2
2004-01-01,232.8
2004-02-01,233.1
2004-03-01,232.8
2004-04-01,232.8
2004-05-01,233.2
2004-06-01,234.8
2004-07-01,234.9
2004-08-01,235.2
2004-09-01,237.1
2004-10-01,237.8
2004-11-01,237.7
2004-12-01,238.6
2005-01-01,239.9
2005-02-01,240.6
2005-03-01,240.4
2005-04-01,240.8
2005-05-01,242
2005-06-01,242
2005-07-01,241.7
2005-08-01,241.8
2005-09-01,242.1
2005-10-01,242.4
2005-11-01,245.1
2005-12-01,245.2
2006-01-01,245.2
2006-02-01,243.9
2006-03-01,244.2
2006-04-01,245
2006-05-01,245.1
2006-06-01,246.2
2006-07-01,246.8
2006-08-01,247.5
2006-09-01,248
2006-10-01,249.3
2006-11-01,249.7
2006-12-01,252.5
2007-01-01,253.144
2007-02-01,254.4
2007-03-01,255.087
2007-04-01,255.81
2007-05-01,255.889
2007-06-01,254.56
2007-07-01,255.597
2007-08-01,257.197
2007-09-01,257.946
2007-10-01,260.058
2007-11-01,260.901
2007-12-01,262.271
2008-01-01,262.761
2008-02-01,262.352
2008-03-01,263.166
2008-04-01,262.476
2008-05-01,263.035
2008-06-01,263.922
2008-07-01,263.668
2008-08-01,264.592
2008-09-01,266.148
2008-10-01,266.778
2008-11-01,266.756
2008-12-01,267.25
2009-01-01,268.067
2009-02-01,268.116
2009-03-01,267.297
2009-04-01,267.595
2009-05-01,267.381
2009-06-01,268.38
2009-07-01,268.285
2009-08-01,269.858
2009-09-01,270.214
2009-10-01,270.564
2009-11-01,270.084
2009-12-01,269.831
2010-01-01,272.882
2010-02-01,273.111
2010-03-01,273.308
2010-04-01,272.943
2010-05-01,272.715
2010-06-01,272.203
2010-07-01,271.439
2010-08-01,271.424
2010-09-01,271.824
2010-10-01,272.291
2010-11-01,273.779
2010-12-01,274.624
2011-01-01,275.003
2011-02-01,275.195
2011-03-01,274.706
2011-04-01,275.184
2011-05-01,275.268
2011-06-01,275.207
2011-07-01,275.836
2011-08-01,276.397
2011-09-01,277.221
2011-10-01,277.672
2011-11-01,278.899
2011-12-01,279.815
2012-01-01,280.284
2012-02-01,280.126
2012-03-01,280.497
2012-04-01,280.203
2012-05-01,280.692
2012-06-01,280.625
2012-07-01,280.823
2012-08-01,281.457
2012-09-01,281.85
2012-10-01,283.142
2012-11-01,283.948
2012-12-01,284.564
2013-01-01,284.915
2013-02-01,285.51
2013-03-01,285.949
2013-04-01,286.696
2013-05-01,287.189
2013-06-01,287.623
2013-07-01,288.758
2013-08-01,289.443
2013-09-01,290.396
2013-10-01,290.843
2013-11-01,291.654
2013-12-01,292.702
2014-01-01,292.988
2014-02-01,292.801
2014-03-01,292.974
2014-04-01,292.959
2014-05-01,293.483
2014-06-01,294.042
2014-07-01,294.758
2014-08-01,296.159
2014-09-01,298.885
2014-10-01,300.655
2014-11-01,301.479
2014-12-01,301.381
2015-01-01,301.829
2015-02-01,302.719
2015-03-01,303.496
2015-04-01,303.791
2015-05-01,303.922
2015-06-01,305.505
2015-07-01,306.063
2015-08-01,306.62
2015-09-01,307.585
2015-10-01,308.449
2015-11-01,309.2
2015-12-01,309.939
2016-01-01,310.212
2016-02-01,310.874
2016-03-01,310.717
2016-04-01,311.114
2016-05-01,311.695
2016-06-01,312.688
2016-07-01,313.464
2016-08-01,314.221
2016-09-01,314.519
2016-10-01,315.028
2016-11-01,317.112
2016-12-01,317.296
2017-01-01,317.668
2017-02-01,318.021
2017-03-01,318.071
2017-04-01,319.569
2017-05-01,320.162
2017-06-01,320.744
2017-07-01,321.965
2017-08-01,322.751
2017-09-01,324.447
2017-10-01,325.122
2017-11-01,326.01
2017-12-01,327.048
2018-01-01,327.885
2018-02-01,328.097
2018-03-01,328.539
2018-04-01,329.294
2018-05-01,329.299
2018-06-01,329.996
2018-07-01,330.92
2018-08-01,331.771
2018-09-01,332.746
2018-10-01,333.905
2018-11-01,335.604
2018-12-01,336.495
2019-01-01,337.168
2019-02-01,337.025
2019-03-01,338.592
2019-04-01,339.272
2019-05-01,341.088
2019-06-01,341.818
2019-07-01,341.101
2019-08-01,341.859
2019-09-01,342.622
2019-10-01,342.926
2019-11-01,343.813
2019-12-01,345.458
2020-01-01,346.449
2020-02-01,347.141
2020-03-01,347.474
2020-04-01,347.314
2020-05-01,348.344
2020-06-01,349.214
2020-07-01,350.09
2020-08-01,350.673
2020-09-01,351.302
2020-10-01,352.532
2020-11-01,353.426
2020-12-01,354.001
2021-01-01,354.33
2021-02-01,355.015
2021-03-01,354.53
2021-04-01,355.331
2021-05-01,355.663
2021-06-01,357.057
2021-07-01,358.024
2021-08-01,359.38
2021-09-01,362.153
2021-10-01,361.733
2021-11-01,363.766
2021-12-01,364.376
2022-01-01,365.851
2022-02-01,367.296
2022-03-01,367.338
2022-04-01,368.362
2022-05-01,370.324
2022-06-01,372.385
2022-07-01,373.912
2022-08-01,377.091
2022-09-01,379.085
2022-10-01,383.055
2022-11-01,384.45
2022-12-01,388.585
2023-01-01,390.122
2023-02-01,393.765
2023-03-01,396.566
2023-04-01,396.952
2023-05-01,399.32
2023-06-01,400.467
2023-07-01,401.188
2023-08-01,404.537
2023-09-01,406.359
2023-10-01,409.372
2023-11-01,411.605
