"Date","CUURA318SA0"
1929-04-01,NA
1929-05-01,NA
1929-06-01,15.6
1929-07-01,NA
1929-08-01,NA
1929-09-01,NA
1929-10-01,NA
1929-11-01,NA
1929-12-01,15.8
1930-01-01,NA
1930-02-01,NA
1930-03-01,NA
1930-04-01,NA
1930-05-01,NA
1930-06-01,15.4
1930-07-01,NA
1930-08-01,NA
1930-09-01,NA
1930-10-01,NA
1930-11-01,NA
1930-12-01,14.7
1931-01-01,NA
1931-02-01,NA
1931-03-01,NA
1931-04-01,NA
1931-05-01,NA
1931-06-01,13.8
1931-07-01,NA
1931-08-01,NA
1931-09-01,NA
1931-10-01,NA
1931-11-01,NA
1931-12-01,13.4
1932-01-01,NA
1932-02-01,NA
1932-03-01,NA
1932-04-01,NA
1932-05-01,NA
1932-06-01,12.3
1932-07-01,NA
1932-08-01,NA
1932-09-01,NA
1932-10-01,NA
1932-11-01,NA
1932-12-01,11.7
1933-01-01,NA
1933-02-01,NA
1933-03-01,NA
1933-04-01,NA
1933-05-01,NA
1933-06-01,11.6
1933-07-01,NA
1933-08-01,NA
1933-09-01,NA
1933-10-01,NA
1933-11-01,NA
1933-12-01,12.1
1934-01-01,NA
1934-02-01,NA
1934-03-01,NA
1934-04-01,NA
1934-05-01,NA
1934-06-01,12.2
1934-07-01,NA
1934-08-01,NA
1934-09-01,NA
1934-10-01,NA
1934-11-01,12.6
1934-12-01,NA
1935-01-01,NA
1935-02-01,NA
1935-03-01,12.8
1935-04-01,NA
1935-05-01,NA
1935-06-01,NA
1935-07-01,12.6
1935-08-01,NA
1935-09-01,NA
1935-10-01,12.7
1935-11-01,NA
1935-12-01,NA
1936-01-01,12.8
1936-02-01,NA
1936-03-01,NA
1936-04-01,12.6
1936-05-01,NA
1936-06-01,NA
1936-07-01,12.9
1936-08-01,NA
1936-09-01,13
1936-10-01,NA
1936-11-01,NA
1936-12-01,13
1937-01-01,NA
1937-02-01,NA
1937-03-01,13.3
1937-04-01,NA
1937-05-01,NA
1937-06-01,13.3
1937-07-01,NA
1937-08-01,NA
1937-09-01,13.5
1937-10-01,NA
1937-11-01,NA
1937-12-01,13.5
1938-01-01,NA
1938-02-01,NA
1938-03-01,13.3
1938-04-01,NA
1938-05-01,NA
1938-06-01,13.2
1938-07-01,NA
1938-08-01,NA
1938-09-01,13.3
1938-10-01,NA
1938-11-01,NA
1938-12-01,13.3
1939-01-01,NA
1939-02-01,NA
1939-03-01,13.1
1939-04-01,NA
1939-05-01,NA
1939-06-01,13.1
1939-07-01,NA
1939-08-01,NA
1939-09-01,13.3
1939-10-01,NA
1939-11-01,NA
1939-12-01,13.2
1940-01-01,NA
1940-02-01,NA
1940-03-01,13.2
1940-04-01,NA
1940-05-01,NA
1940-06-01,13.2
1940-07-01,NA
1940-08-01,NA
1940-09-01,13.2
1940-10-01,13.3
1940-11-01,13.3
1940-12-01,13.3
1941-01-01,13.3
1941-02-01,13.3
1941-03-01,13.3
1941-04-01,13.5
1941-05-01,13.5
1941-06-01,13.6
1941-07-01,13.7
1941-08-01,13.8
1941-09-01,14.1
1941-10-01,14.4
1941-11-01,14.5
1941-12-01,14.6
1942-01-01,14.7
1942-02-01,14.9
1942-03-01,15.1
1942-04-01,15.1
1942-05-01,15.2
1942-06-01,15.1
1942-07-01,15.3
1942-08-01,15.4
1942-09-01,15.5
1942-10-01,15.5
1942-11-01,15.5
1942-12-01,15.6
1943-01-01,15.7
1943-02-01,15.8
1943-03-01,16.2
1943-04-01,16.2
1943-05-01,16.3
1943-06-01,16.1
1943-07-01,16
1943-08-01,15.9
1943-09-01,16.1
1943-10-01,16.1
1943-11-01,16.1
1943-12-01,16.1
1944-01-01,16.1
1944-02-01,16.1
1944-03-01,16
1944-04-01,16.1
1944-05-01,16.2
1944-06-01,16.2
1944-07-01,16.3
1944-08-01,16.3
1944-09-01,16.3
1944-10-01,16.3
1944-11-01,16.2
1944-12-01,16.3
1945-01-01,16.4
1945-02-01,16.3
1945-03-01,16.3
1945-04-01,16.4
1945-05-01,16.5
1945-06-01,16.6
1945-07-01,16.7
1945-08-01,16.7
1945-09-01,16.7
1945-10-01,16.6
1945-11-01,16.6
1945-12-01,16.7
1946-01-01,16.6
1946-02-01,16.6
1946-03-01,16.7
1946-04-01,16.8
1946-05-01,16.8
1946-06-01,17.1
1946-07-01,17.9
1946-08-01,18.4
1946-09-01,18.7
1946-10-01,18.9
1946-11-01,19.7
1946-12-01,20
1947-01-01,20.2
1947-02-01,20.2
1947-03-01,20.6
1947-04-01,20.8
1947-05-01,20.7
1947-06-01,20.7
1947-07-01,20.8
1947-08-01,21
1947-09-01,21.3
1947-10-01,21.5
1947-11-01,21.8
1947-12-01,22.2
1948-01-01,22.4
1948-02-01,22.4
1948-03-01,22.4
1948-04-01,22.5
1948-05-01,22.5
1948-06-01,22.7
1948-07-01,22.9
1948-08-01,23.1
1948-09-01,23.1
1948-10-01,23
1948-11-01,22.9
1948-12-01,22.9
1949-01-01,22.8
1949-02-01,22.5
1949-03-01,22.5
1949-04-01,22.6
1949-05-01,22.5
1949-06-01,22.5
1949-07-01,22.5
1949-08-01,22.6
1949-09-01,22.7
1949-10-01,22.8
1949-11-01,23
1949-12-01,23
1950-01-01,22.9
1950-02-01,22.9
1950-03-01,23
1950-04-01,22.9
1950-05-01,22.9
1950-06-01,23
1950-07-01,23.2
1950-08-01,23.6
1950-09-01,23.8
1950-10-01,23.8
1950-11-01,23.9
1950-12-01,24.3
1951-01-01,24.8
1951-02-01,25
1951-03-01,25.1
1951-04-01,25.2
1951-05-01,25.2
1951-06-01,25.1
1951-07-01,25.2
1951-08-01,25.2
1951-09-01,25.3
1951-10-01,25.4
1951-11-01,25.5
1951-12-01,25.6
1952-01-01,25.5
1952-02-01,25.4
1952-03-01,25.4
1952-04-01,25.4
1952-05-01,25.4
1952-06-01,25.4
1952-07-01,25.5
1952-08-01,25.6
1952-09-01,25.5
1952-10-01,25.7
1952-11-01,25.7
1952-12-01,25.8
1953-01-01,NA
1953-02-01,25.7
1953-03-01,NA
1953-04-01,NA
1953-05-01,25.8
1953-06-01,NA
1953-07-01,NA
1953-08-01,25.8
1953-09-01,NA
1953-10-01,NA
1953-11-01,25.9
1953-12-01,NA
1954-01-01,NA
1954-02-01,25.9
1954-03-01,NA
1954-04-01,NA
1954-05-01,25.8
1954-06-01,NA
1954-07-01,NA
1954-08-01,25.8
1954-09-01,NA
1954-10-01,NA
1954-11-01,25.8
1954-12-01,NA
1955-01-01,NA
1955-02-01,25.6
1955-03-01,NA
1955-04-01,NA
1955-05-01,25.5
1955-06-01,NA
1955-07-01,NA
1955-08-01,25.5
1955-09-01,NA
1955-10-01,NA
1955-11-01,25.8
1955-12-01,NA
1956-01-01,NA
1956-02-01,25.8
1956-03-01,NA
1956-04-01,NA
1956-05-01,25.8
1956-06-01,NA
1956-07-01,NA
1956-08-01,26.1
1956-09-01,NA
1956-10-01,NA
1956-11-01,26.5
1956-12-01,NA
1957-01-01,NA
1957-02-01,26.7
1957-03-01,NA
1957-04-01,NA
1957-05-01,26.8
1957-06-01,NA
1957-07-01,NA
1957-08-01,27
1957-09-01,NA
1957-10-01,NA
1957-11-01,27.1
1957-12-01,NA
1958-01-01,NA
1958-02-01,27.1
1958-03-01,NA
1958-04-01,NA
1958-05-01,27.4
1958-06-01,NA
1958-07-01,NA
1958-08-01,27.4
1958-09-01,NA
1958-10-01,NA
1958-11-01,27.5
1958-12-01,NA
1959-01-01,NA
1959-02-01,27.4
1959-03-01,NA
1959-04-01,NA
1959-05-01,27.4
1959-06-01,NA
1959-07-01,NA
1959-08-01,27.6
1959-09-01,NA
1959-10-01,NA
1959-11-01,27.7
1959-12-01,NA
1960-01-01,NA
1960-02-01,27.8
1960-03-01,NA
1960-04-01,NA
1960-05-01,27.7
1960-06-01,NA
1960-07-01,NA
1960-08-01,27.9
1960-09-01,NA
1960-10-01,NA
1960-11-01,28
1960-12-01,NA
1961-01-01,NA
1961-02-01,27.7
1961-03-01,NA
1961-04-01,NA
1961-05-01,27.9
1961-06-01,NA
1961-07-01,NA
1961-08-01,27.9
1961-09-01,NA
1961-10-01,NA
1961-11-01,28.3
1961-12-01,NA
1962-01-01,NA
1962-02-01,28.5
1962-03-01,NA
1962-04-01,NA
1962-05-01,28.5
1962-06-01,NA
1962-07-01,NA
1962-08-01,28.5
1962-09-01,NA
1962-10-01,NA
1962-11-01,28.5
1962-12-01,NA
1963-01-01,NA
1963-02-01,28.6
1963-03-01,NA
1963-04-01,NA
1963-05-01,28.5
1963-06-01,NA
1963-07-01,NA
1963-08-01,28.9
1963-09-01,NA
1963-10-01,NA
1963-11-01,29.1
1963-12-01,NA
1964-01-01,NA
1964-02-01,29.2
1964-03-01,NA
1964-04-01,NA
1964-05-01,29.1
1964-06-01,NA
1964-07-01,NA
1964-08-01,29.2
1964-09-01,NA
1964-10-01,NA
1964-11-01,29.2
1964-12-01,NA
1965-01-01,NA
1965-02-01,29.3
1965-03-01,NA
1965-04-01,29.4
1965-05-01,NA
1965-06-01,NA
1965-07-01,29.6
1965-08-01,NA
1965-09-01,NA
1965-10-01,29.8
1965-11-01,NA
1965-12-01,NA
1966-01-01,30
1966-02-01,NA
1966-03-01,NA
1966-04-01,30.2
1966-05-01,NA
1966-06-01,NA
1966-07-01,30.4
1966-08-01,NA
1966-09-01,NA
1966-10-01,30.6
1966-11-01,NA
1966-12-01,NA
1967-01-01,30.8
1967-02-01,NA
1967-03-01,NA
1967-04-01,31
1967-05-01,NA
1967-06-01,NA
1967-07-01,31.1
1967-08-01,NA
1967-09-01,NA
1967-10-01,31.5
1967-11-01,NA
1967-12-01,NA
1968-01-01,31.8
1968-02-01,NA
1968-03-01,NA
1968-04-01,32.1
1968-05-01,NA
1968-06-01,NA
1968-07-01,32.5
1968-08-01,NA
1968-09-01,NA
1968-10-01,33
1968-11-01,NA
1968-12-01,NA
1969-01-01,33.6
1969-02-01,NA
1969-03-01,NA
1969-04-01,34.2
1969-05-01,NA
1969-06-01,NA
1969-07-01,34.6
1969-08-01,NA
1969-09-01,NA
1969-10-01,35.4
1969-11-01,NA
1969-12-01,NA
1970-01-01,35.7
1970-02-01,NA
1970-03-01,NA
1970-04-01,36.2
1970-05-01,NA
1970-06-01,NA
1970-07-01,36.4
1970-08-01,NA
1970-09-01,NA
1970-10-01,36.8
1970-11-01,NA
1970-12-01,NA
1971-01-01,37.2
1971-02-01,NA
1971-03-01,NA
1971-04-01,37.3
1971-05-01,NA
1971-06-01,NA
1971-07-01,37.8
1971-08-01,NA
1971-09-01,NA
1971-10-01,38.2
1971-11-01,NA
1971-12-01,NA
1972-01-01,38.4
1972-02-01,NA
1972-03-01,NA
1972-04-01,38.9
1972-05-01,NA
1972-06-01,NA
1972-07-01,39
1972-08-01,NA
1972-09-01,NA
1972-10-01,39.4
1972-11-01,NA
1972-12-01,NA
1973-01-01,39.7
1973-02-01,NA
1973-03-01,NA
1973-04-01,40.7
1973-05-01,NA
1973-06-01,NA
1973-07-01,41
1973-08-01,NA
1973-09-01,NA
1973-10-01,42.5
1973-11-01,NA
1973-12-01,NA
1974-01-01,43.4
1974-02-01,NA
1974-03-01,NA
1974-04-01,44.6
1974-05-01,NA
1974-06-01,NA
1974-07-01,46.1
1974-08-01,NA
1974-09-01,NA
1974-10-01,48.1
1974-11-01,NA
1974-12-01,NA
1975-01-01,49.7
1975-02-01,NA
1975-03-01,NA
1975-04-01,50.3
1975-05-01,NA
1975-06-01,NA
1975-07-01,51.8
1975-08-01,NA
1975-09-01,NA
1975-10-01,52.6
1975-11-01,NA
1975-12-01,NA
1976-01-01,53.7
1976-02-01,NA
1976-03-01,NA
1976-04-01,54.3
1976-05-01,NA
1976-06-01,NA
1976-07-01,55.2
1976-08-01,NA
1976-09-01,NA
1976-10-01,56.7
1976-11-01,NA
1976-12-01,NA
1977-01-01,57.2
1977-02-01,NA
1977-03-01,NA
1977-04-01,58.8
1977-05-01,NA
1977-06-01,NA
1977-07-01,59.7
1977-08-01,NA
1977-09-01,NA
1977-10-01,60.1
1977-11-01,NA
1977-12-01,NA
1978-01-01,61.3
1978-02-01,NA
1978-03-01,NA
1978-04-01,63.3
1978-05-01,NA
1978-06-01,64.7
1978-07-01,NA
1978-08-01,65.9
1978-09-01,NA
1978-10-01,67
1978-11-01,NA
1978-12-01,68.5
1979-01-01,NA
1979-02-01,69.9
1979-03-01,NA
1979-04-01,71.1
1979-05-01,NA
1979-06-01,73.4
1979-07-01,NA
1979-08-01,75
1979-09-01,NA
1979-10-01,76.1
1979-11-01,NA
1979-12-01,77.5
1980-01-01,NA
1980-02-01,79.8
1980-03-01,NA
1980-04-01,81.3
1980-05-01,NA
1980-06-01,83.1
1980-07-01,NA
1980-08-01,83.7
1980-09-01,NA
1980-10-01,84.9
1980-11-01,NA
1980-12-01,85.7
1981-01-01,NA
1981-02-01,87.8
1981-03-01,NA
1981-04-01,89.3
1981-05-01,NA
1981-06-01,91.3
1981-07-01,NA
1981-08-01,91.9
1981-09-01,NA
1981-10-01,93.5
1981-11-01,NA
1981-12-01,94.4
1982-01-01,NA
1982-02-01,94.8
1982-03-01,NA
1982-04-01,95.1
1982-05-01,NA
1982-06-01,97.9
1982-07-01,NA
1982-08-01,99.3
1982-09-01,NA
1982-10-01,99
1982-11-01,NA
1982-12-01,99.2
1983-01-01,NA
1983-02-01,98.9
1983-03-01,NA
1983-04-01,98.7
1983-05-01,NA
1983-06-01,100.2
1983-07-01,NA
1983-08-01,101
1983-09-01,NA
1983-10-01,101.1
1983-11-01,NA
1983-12-01,100
1984-01-01,NA
1984-02-01,100.9
1984-03-01,NA
1984-04-01,101.5
1984-05-01,NA
1984-06-01,103
1984-07-01,NA
1984-08-01,103.5
1984-09-01,NA
1984-10-01,104.3
1984-11-01,NA
1984-12-01,103.9
1985-01-01,NA
1985-02-01,104
1985-03-01,NA
1985-04-01,104.5
1985-05-01,NA
1985-06-01,105.3
1985-07-01,NA
1985-08-01,105.4
1985-09-01,NA
1985-10-01,105.3
1985-11-01,NA
1985-12-01,105
1986-01-01,NA
1986-02-01,105.1
1986-03-01,NA
1986-04-01,102.9
1986-05-01,NA
1986-06-01,103.9
1986-07-01,NA
1986-08-01,103.8
1986-09-01,NA
1986-10-01,104.1
1986-11-01,NA
1986-12-01,103.2
1987-01-01,NA
1987-02-01,104.4
1987-03-01,NA
1987-04-01,106.4
1987-05-01,NA
1987-06-01,106.5
1987-07-01,NA
1987-08-01,107.3
1987-09-01,NA
1987-10-01,108
1987-11-01,NA
1987-12-01,107.3
1988-01-01,NA
1988-02-01,108
1988-03-01,NA
1988-04-01,108.2
1988-05-01,NA
1988-06-01,109.4
1988-07-01,NA
1988-08-01,110.3
1988-09-01,NA
1988-10-01,111.1
1988-11-01,NA
1988-12-01,111.3
1989-01-01,NA
1989-02-01,112.7
1989-03-01,NA
1989-04-01,113.2
1989-05-01,NA
1989-06-01,114.1
1989-07-01,NA
1989-08-01,114.4
1989-09-01,NA
1989-10-01,115.7
1989-11-01,NA
1989-12-01,115.5
1990-01-01,NA
1990-02-01,118.7
1990-03-01,NA
1990-04-01,118.3
1990-05-01,NA
1990-06-01,119.7
1990-07-01,NA
1990-08-01,121.5
1990-09-01,NA
1990-10-01,124
1990-11-01,NA
1990-12-01,123
1991-01-01,NA
1991-02-01,124.3
1991-03-01,NA
1991-04-01,123.5
1991-05-01,NA
1991-06-01,124.9
1991-07-01,NA
1991-08-01,124.8
1991-09-01,NA
1991-10-01,127.3
1991-11-01,NA
1991-12-01,127
1992-01-01,NA
1992-02-01,127
1992-03-01,NA
1992-04-01,128.7
1992-05-01,NA
1992-06-01,129.4
1992-07-01,NA
1992-08-01,129.9
1992-09-01,NA
1992-10-01,130.8
1992-11-01,NA
1992-12-01,129.3
1993-01-01,NA
1993-02-01,131.7
1993-03-01,NA
1993-04-01,131.8
1993-05-01,NA
1993-06-01,132.9
1993-07-01,NA
1993-08-01,133
1993-09-01,NA
1993-10-01,136.6
1993-11-01,NA
1993-12-01,136.5
1994-01-01,NA
1994-02-01,137
1994-03-01,NA
1994-04-01,136.8
1994-05-01,NA
1994-06-01,137.4
1994-07-01,NA
1994-08-01,139.2
1994-09-01,NA
1994-10-01,139.3
1994-11-01,NA
1994-12-01,137.8
1995-01-01,NA
1995-02-01,139.3
1995-03-01,NA
1995-04-01,138
1995-05-01,NA
1995-06-01,139.9
1995-07-01,NA
1995-08-01,140.1
1995-09-01,NA
1995-10-01,141.6
1995-11-01,NA
1995-12-01,140.9
1996-01-01,NA
1996-02-01,141.5
1996-03-01,NA
1996-04-01,143.1
1996-05-01,NA
1996-06-01,142.8
1996-07-01,NA
1996-08-01,142.8
1996-09-01,NA
1996-10-01,143.2
1996-11-01,NA
1996-12-01,143.6
1997-01-01,NA
1997-02-01,144.5
1997-03-01,NA
1997-04-01,145.2
1997-05-01,NA
1997-06-01,144.8
1997-07-01,NA
1997-08-01,145.4
1997-09-01,NA
1997-10-01,147.3
1997-11-01,NA
1997-12-01,145.6
1998-01-01,NA
1998-02-01,146.1
1998-03-01,NA
1998-04-01,146.3
1998-05-01,NA
1998-06-01,146.4
1998-07-01,NA
1998-08-01,147.4
1998-09-01,NA
1998-10-01,148.5
1998-11-01,NA
1998-12-01,146.1
1999-01-01,NA
1999-02-01,146.6
1999-03-01,NA
1999-04-01,148.3
1999-05-01,NA
1999-06-01,148.3
1999-07-01,NA
1999-08-01,148.9
1999-09-01,NA
1999-10-01,151.2
1999-11-01,NA
1999-12-01,150.3
2000-01-01,NA
2000-02-01,152.1
2000-03-01,NA
2000-04-01,152.8
2000-05-01,NA
2000-06-01,154.1
2000-07-01,NA
2000-08-01,154.4
2000-09-01,NA
2000-10-01,157.1
2000-11-01,NA
2000-12-01,156.2
2001-01-01,NA
2001-02-01,158.6
2001-03-01,NA
2001-04-01,159.5
2001-05-01,NA
2001-06-01,159.6
2001-07-01,NA
2001-08-01,158.6
2001-09-01,NA
2001-10-01,159.4
2001-11-01,NA
2001-12-01,157.1
2002-01-01,NA
2002-02-01,156.6
2002-03-01,NA
2002-04-01,158.8
2002-05-01,NA
2002-06-01,158.3
2002-07-01,NA
2002-08-01,160.1
2002-09-01,NA
2002-10-01,162.6
2002-11-01,NA
2002-12-01,159.8
2003-01-01,NA
2003-02-01,164
2003-03-01,NA
2003-04-01,162.5
2003-05-01,NA
2003-06-01,162.5
2003-07-01,NA
2003-08-01,164.1
2003-09-01,NA
2003-10-01,166.1
2003-11-01,NA
2003-12-01,164.1
2004-01-01,NA
2004-02-01,168.5
2004-03-01,NA
2004-04-01,169.7
2004-05-01,NA
2004-06-01,169.3
2004-07-01,NA
2004-08-01,169.1
2004-09-01,NA
2004-10-01,171.8
2004-11-01,NA
2004-12-01,170
2005-01-01,NA
2005-02-01,174.6
2005-03-01,NA
2005-04-01,175
2005-05-01,NA
2005-06-01,174.2
2005-07-01,NA
2005-08-01,175.5
2005-09-01,NA
2005-10-01,179.2
2005-11-01,NA
2005-12-01,177.2
2006-01-01,NA
2006-02-01,178.6
2006-03-01,NA
2006-04-01,181.2
2006-05-01,NA
2006-06-01,182.4
2006-07-01,NA
2006-08-01,182.5
2006-09-01,NA
2006-10-01,180.4
2006-11-01,NA
2006-12-01,179.2
2007-01-01,NA
2007-02-01,181.217
2007-03-01,NA
2007-04-01,184.14
2007-05-01,NA
2007-06-01,184.529
2007-07-01,NA
2007-08-01,183.74
2007-09-01,NA
2007-10-01,184.922
2007-11-01,NA
2007-12-01,186.246
2008-01-01,NA
2008-02-01,187.585
2008-03-01,NA
2008-04-01,188.795
2008-05-01,NA
2008-06-01,193.567
2008-07-01,NA
2008-08-01,192.723
2008-09-01,NA
2008-10-01,191.14
2008-11-01,NA
2008-12-01,185.93
2009-01-01,NA
2009-02-01,187.972
2009-03-01,NA
2009-04-01,189.701
2009-05-01,NA
2009-06-01,192.325
2009-07-01,NA
2009-08-01,191.687
2009-09-01,NA
2009-10-01,191.608
2009-11-01,NA
2009-12-01,190.932
2010-01-01,NA
2010-02-01,192.412
2010-03-01,NA
2010-04-01,194.037
2010-05-01,NA
2010-06-01,194.734
2010-07-01,NA
2010-08-01,195.165
2010-09-01,NA
2010-10-01,195.094
2010-11-01,NA
2010-12-01,194.479
2011-01-01,NA
2011-02-01,197.224
2011-03-01,NA
2011-04-01,201.624
2011-05-01,NA
2011-06-01,201.309
2011-07-01,NA
2011-08-01,202.445
2011-09-01,NA
2011-10-01,201.398
2011-11-01,NA
2011-12-01,200.477
2012-01-01,NA
2012-02-01,204.291
2012-03-01,NA
2012-04-01,206.088
2012-05-01,NA
2012-06-01,204.829
2012-07-01,NA
2012-08-01,203.959
2012-09-01,NA
2012-10-01,204.139
2012-11-01,NA
2012-12-01,202.477
2013-01-01,NA
2013-02-01,205.716
2013-03-01,NA
2013-04-01,207.506
2013-05-01,NA
2013-06-01,207.882
2013-07-01,NA
2013-08-01,208.575
2013-09-01,NA
2013-10-01,207.788
2013-11-01,NA
2013-12-01,209.814
2014-01-01,NA
2014-02-01,211.745
2014-03-01,NA
2014-04-01,213.309
2014-05-01,NA
2014-06-01,214.668
2014-07-01,NA
2014-08-01,214.102
2014-09-01,NA
2014-10-01,214.791
2014-11-01,NA
2014-12-01,212.169
2015-01-01,NA
2015-02-01,210.283
2015-03-01,NA
2015-04-01,212.439
2015-05-01,NA
2015-06-01,213.896
2015-07-01,NA
2015-08-01,214.652
2015-09-01,NA
2015-10-01,214.569
2015-11-01,NA
2015-12-01,212.936
2016-01-01,NA
2016-02-01,214.505
2016-03-01,NA
2016-04-01,215.513
2016-05-01,NA
2016-06-01,217.305
2016-07-01,NA
2016-08-01,216.582
2016-09-01,NA
2016-10-01,218.2
2016-11-01,NA
2016-12-01,217.758
2017-01-01,NA
2017-02-01,219.061
2017-03-01,NA
2017-04-01,219.852
2017-05-01,NA
2017-06-01,220.805
2017-07-01,NA
2017-08-01,221.255
2017-09-01,NA
2017-10-01,223.213
2017-11-01,NA
2017-12-01,221.568
2018-01-01,NA
2018-02-01,224.711
2018-03-01,NA
2018-04-01,225.116
2018-05-01,NA
2018-06-01,227.393
2018-07-01,NA
2018-08-01,226.307
2018-09-01,NA
2018-10-01,228.07
2018-11-01,NA
2018-12-01,226.557
2019-01-01,NA
2019-02-01,226.804
2019-03-01,NA
2019-04-01,229.261
2019-05-01,NA
2019-06-01,229.316
2019-07-01,NA
2019-08-01,229.423
2019-09-01,NA
2019-10-01,230.041
2019-11-01,NA
2019-12-01,228.765
2020-01-01,NA
2020-02-01,230.147
2020-03-01,NA
2020-04-01,226.387
2020-05-01,NA
2020-06-01,228.898
2020-07-01,NA
2020-08-01,228.978
2020-09-01,NA
2020-10-01,229.885
2020-11-01,NA
2020-12-01,230.388
2021-01-01,NA
2021-02-01,232.442
2021-03-01,NA
2021-04-01,236.604
2021-05-01,NA
2021-06-01,239.374
2021-07-01,NA
2021-08-01,241.088
2021-09-01,NA
2021-10-01,243.813
2021-11-01,NA
2021-12-01,245.509
2022-01-01,NA
2022-02-01,250.563
2022-03-01,NA
2022-04-01,256.668
2022-05-01,NA
2022-06-01,263.874
2022-07-01,NA
2022-08-01,264.074
2022-09-01,NA
2022-10-01,262.423
2022-11-01,NA
2022-12-01,258.588
2023-01-01,NA
2023-02-01,263.537
2023-03-01,NA
2023-04-01,267.002
2023-05-01,NA
2023-06-01,268.379
2023-07-01,NA
2023-08-01,271.154
2023-09-01,NA
2023-10-01,270.329
