"Date","CUURA209SA0"
1926-08-01,NA
1926-09-01,NA
1926-10-01,NA
1926-11-01,NA
1926-12-01,17.6
1927-01-01,NA
1927-02-01,NA
1927-03-01,NA
1927-04-01,NA
1927-05-01,NA
1927-06-01,17.6
1927-07-01,NA
1927-08-01,NA
1927-09-01,NA
1927-10-01,NA
1927-11-01,NA
1927-12-01,17.1
1928-01-01,NA
1928-02-01,NA
1928-03-01,NA
1928-04-01,NA
1928-05-01,NA
1928-06-01,16.9
1928-07-01,NA
1928-08-01,NA
1928-09-01,NA
1928-10-01,NA
1928-11-01,NA
1928-12-01,16.9
1929-01-01,NA
1929-02-01,NA
1929-03-01,NA
1929-04-01,NA
1929-05-01,NA
1929-06-01,17.1
1929-07-01,NA
1929-08-01,NA
1929-09-01,NA
1929-10-01,NA
1929-11-01,NA
1929-12-01,17.2
1930-01-01,NA
1930-02-01,NA
1930-03-01,NA
1930-04-01,NA
1930-05-01,NA
1930-06-01,16.8
1930-07-01,NA
1930-08-01,NA
1930-09-01,NA
1930-10-01,NA
1930-11-01,NA
1930-12-01,16
1931-01-01,NA
1931-02-01,NA
1931-03-01,NA
1931-04-01,NA
1931-05-01,NA
1931-06-01,14.9
1931-07-01,NA
1931-08-01,NA
1931-09-01,NA
1931-10-01,NA
1931-11-01,NA
1931-12-01,14.2
1932-01-01,NA
1932-02-01,NA
1932-03-01,NA
1932-04-01,NA
1932-05-01,NA
1932-06-01,13.4
1932-07-01,NA
1932-08-01,NA
1932-09-01,NA
1932-10-01,NA
1932-11-01,NA
1932-12-01,12.9
1933-01-01,NA
1933-02-01,NA
1933-03-01,NA
1933-04-01,NA
1933-05-01,NA
1933-06-01,12.6
1933-07-01,NA
1933-08-01,NA
1933-09-01,NA
1933-10-01,NA
1933-11-01,NA
1933-12-01,12.9
1934-01-01,NA
1934-02-01,NA
1934-03-01,NA
1934-04-01,NA
1934-05-01,NA
1934-06-01,13.2
1934-07-01,NA
1934-08-01,NA
1934-09-01,NA
1934-10-01,NA
1934-11-01,13.3
1934-12-01,NA
1935-01-01,NA
1935-02-01,NA
1935-03-01,13.6
1935-04-01,NA
1935-05-01,NA
1935-06-01,NA
1935-07-01,13.7
1935-08-01,NA
1935-09-01,NA
1935-10-01,13.7
1935-11-01,NA
1935-12-01,NA
1936-01-01,13.8
1936-02-01,NA
1936-03-01,NA
1936-04-01,13.7
1936-05-01,NA
1936-06-01,NA
1936-07-01,13.9
1936-08-01,NA
1936-09-01,14.1
1936-10-01,NA
1936-11-01,NA
1936-12-01,13.9
1937-01-01,NA
1937-02-01,NA
1937-03-01,14.2
1937-04-01,NA
1937-05-01,NA
1937-06-01,14.3
1937-07-01,NA
1937-08-01,NA
1937-09-01,14.5
1937-10-01,NA
1937-11-01,NA
1937-12-01,14.3
1938-01-01,NA
1938-02-01,NA
1938-03-01,14
1938-04-01,NA
1938-05-01,NA
1938-06-01,14
1938-07-01,NA
1938-08-01,NA
1938-09-01,14
1938-10-01,NA
1938-11-01,NA
1938-12-01,13.8
1939-01-01,NA
1939-02-01,NA
1939-03-01,13.8
1939-04-01,NA
1939-05-01,NA
1939-06-01,13.6
1939-07-01,NA
1939-08-01,NA
1939-09-01,14
1939-10-01,NA
1939-11-01,NA
1939-12-01,13.8
1940-01-01,NA
1940-02-01,NA
1940-03-01,13.8
1940-04-01,NA
1940-05-01,NA
1940-06-01,13.8
1940-07-01,NA
1940-08-01,NA
1940-09-01,13.9
1940-10-01,13.9
1940-11-01,13.9
1940-12-01,14.1
1941-01-01,14.1
1941-02-01,14
1941-03-01,14.1
1941-04-01,14.2
1941-05-01,14.2
1941-06-01,14.5
1941-07-01,14.5
1941-08-01,14.6
1941-09-01,15
1941-10-01,15.1
1941-11-01,15.3
1941-12-01,15.4
1942-01-01,15.6
1942-02-01,15.7
1942-03-01,16
1942-04-01,16.1
1942-05-01,16.1
1942-06-01,16.2
1942-07-01,16.2
1942-08-01,16.3
1942-09-01,16.2
1942-10-01,16.4
1942-11-01,16.5
1942-12-01,16.7
1943-01-01,16.6
1943-02-01,16.7
1943-03-01,16.9
1943-04-01,17.1
1943-05-01,17.3
1943-06-01,17.2
1943-07-01,17.1
1943-08-01,17.1
1943-09-01,17.1
1943-10-01,17.1
1943-11-01,17.1
1943-12-01,17.1
1944-01-01,17.1
1944-02-01,17
1944-03-01,17.1
1944-04-01,17.2
1944-05-01,17.3
1944-06-01,17.3
1944-07-01,17.5
1944-08-01,17.4
1944-09-01,17.4
1944-10-01,17.3
1944-11-01,17.4
1944-12-01,17.4
1945-01-01,17.5
1945-02-01,17.4
1945-03-01,17.4
1945-04-01,17.4
1945-05-01,17.6
1945-06-01,17.7
1945-07-01,17.7
1945-08-01,17.7
1945-09-01,17.6
1945-10-01,17.7
1945-11-01,17.6
1945-12-01,17.9
1946-01-01,17.9
1946-02-01,17.8
1946-03-01,17.9
1946-04-01,18
1946-05-01,18
1946-06-01,18.3
1946-07-01,19.5
1946-08-01,19.9
1946-09-01,19.9
1946-10-01,20.4
1946-11-01,21
1946-12-01,21.1
1947-01-01,21.1
1947-02-01,21.1
1947-03-01,21.7
1947-04-01,21.6
1947-05-01,21.5
1947-06-01,21.7
1947-07-01,NA
1947-08-01,NA
1947-09-01,23.1
1947-10-01,NA
1947-11-01,NA
1947-12-01,23.4
1948-01-01,NA
1948-02-01,NA
1948-03-01,23.4
1948-04-01,NA
1948-05-01,NA
1948-06-01,24
1948-07-01,NA
1948-08-01,NA
1948-09-01,24.4
1948-10-01,NA
1948-11-01,NA
1948-12-01,23.9
1949-01-01,NA
1949-02-01,NA
1949-03-01,23.6
1949-04-01,NA
1949-05-01,NA
1949-06-01,23.7
1949-07-01,NA
1949-08-01,NA
1949-09-01,23.6
1949-10-01,NA
1949-11-01,NA
1949-12-01,23.4
1950-01-01,NA
1950-02-01,NA
1950-03-01,23.4
1950-04-01,NA
1950-05-01,NA
1950-06-01,23.5
1950-07-01,NA
1950-08-01,NA
1950-09-01,24.2
1950-10-01,NA
1950-11-01,NA
1950-12-01,24.9
1951-01-01,NA
1951-02-01,NA
1951-03-01,25.8
1951-04-01,NA
1951-05-01,NA
1951-06-01,25.8
1951-07-01,NA
1951-08-01,NA
1951-09-01,25.9
1951-10-01,NA
1951-11-01,NA
1951-12-01,26.5
1952-01-01,NA
1952-02-01,NA
1952-03-01,26.5
1952-04-01,NA
1952-05-01,NA
1952-06-01,26.8
1952-07-01,NA
1952-08-01,NA
1952-09-01,26.8
1952-10-01,NA
1952-11-01,NA
1952-12-01,26.7
1953-01-01,NA
1953-02-01,NA
1953-03-01,26.6
1953-04-01,NA
1953-05-01,NA
1953-06-01,26.9
1953-07-01,NA
1953-08-01,NA
1953-09-01,27.2
1953-10-01,NA
1953-11-01,NA
1953-12-01,27.2
1954-01-01,NA
1954-02-01,NA
1954-03-01,27.2
1954-04-01,NA
1954-05-01,NA
1954-06-01,27.3
1954-07-01,NA
1954-08-01,NA
1954-09-01,26.9
1954-10-01,NA
1954-11-01,NA
1954-12-01,26.8
1955-01-01,NA
1955-02-01,NA
1955-03-01,26.9
1955-04-01,NA
1955-05-01,NA
1955-06-01,26.9
1955-07-01,NA
1955-08-01,NA
1955-09-01,27.1
1955-10-01,NA
1955-11-01,NA
1955-12-01,27
1956-01-01,NA
1956-02-01,NA
1956-03-01,26.9
1956-04-01,NA
1956-05-01,NA
1956-06-01,27.2
1956-07-01,NA
1956-08-01,NA
1956-09-01,27.4
1956-10-01,NA
1956-11-01,NA
1956-12-01,27.7
1957-01-01,NA
1957-02-01,NA
1957-03-01,27.9
1957-04-01,NA
1957-05-01,NA
1957-06-01,28.1
1957-07-01,NA
1957-08-01,NA
1957-09-01,28.3
1957-10-01,NA
1957-11-01,NA
1957-12-01,28.4
1958-01-01,NA
1958-02-01,NA
1958-03-01,28.9
1958-04-01,NA
1958-05-01,NA
1958-06-01,28.9
1958-07-01,NA
1958-08-01,NA
1958-09-01,29.1
1958-10-01,NA
1958-11-01,NA
1958-12-01,29.2
1959-01-01,NA
1959-02-01,NA
1959-03-01,29.3
1959-04-01,NA
1959-05-01,NA
1959-06-01,29.4
1959-07-01,NA
1959-08-01,NA
1959-09-01,29.4
1959-10-01,NA
1959-11-01,NA
1959-12-01,29.4
1960-01-01,NA
1960-02-01,NA
1960-03-01,29.4
1960-04-01,NA
1960-05-01,NA
1960-06-01,29.6
1960-07-01,NA
1960-08-01,NA
1960-09-01,29.6
1960-10-01,NA
1960-11-01,NA
1960-12-01,29.7
1961-01-01,NA
1961-02-01,NA
1961-03-01,30
1961-04-01,NA
1961-05-01,NA
1961-06-01,30
1961-07-01,NA
1961-08-01,NA
1961-09-01,30
1961-10-01,NA
1961-11-01,NA
1961-12-01,30.1
1962-01-01,NA
1962-02-01,NA
1962-03-01,30.2
1962-04-01,NA
1962-05-01,NA
1962-06-01,30.1
1962-07-01,NA
1962-08-01,NA
1962-09-01,30.4
1962-10-01,NA
1962-11-01,NA
1962-12-01,30.6
1963-01-01,NA
1963-02-01,NA
1963-03-01,30.5
1963-04-01,NA
1963-05-01,NA
1963-06-01,30.4
1963-07-01,NA
1963-08-01,NA
1963-09-01,30.7
1963-10-01,NA
1963-11-01,NA
1963-12-01,30.9
1964-01-01,NA
1964-02-01,NA
1964-03-01,31
1964-04-01,NA
1964-05-01,NA
1964-06-01,31
1964-07-01,NA
1964-08-01,NA
1964-09-01,31.3
1964-10-01,NA
1964-11-01,NA
1964-12-01,31.4
1965-01-01,NA
1965-02-01,NA
1965-03-01,31.4
1965-04-01,NA
1965-05-01,NA
1965-06-01,31.7
1965-07-01,NA
1965-08-01,NA
1965-09-01,31.7
1965-10-01,NA
1965-11-01,NA
1965-12-01,32.2
1966-01-01,NA
1966-02-01,NA
1966-03-01,32.3
1966-04-01,NA
1966-05-01,NA
1966-06-01,32.8
1966-07-01,NA
1966-08-01,NA
1966-09-01,33.1
1966-10-01,NA
1966-11-01,NA
1966-12-01,33.1
1967-01-01,NA
1967-02-01,NA
1967-03-01,33.3
1967-04-01,NA
1967-05-01,NA
1967-06-01,33.6
1967-07-01,NA
1967-08-01,NA
1967-09-01,33.9
1967-10-01,NA
1967-11-01,NA
1967-12-01,34.3
1968-01-01,NA
1968-02-01,NA
1968-03-01,34.6
1968-04-01,NA
1968-05-01,NA
1968-06-01,35
1968-07-01,NA
1968-08-01,NA
1968-09-01,35.4
1968-10-01,NA
1968-11-01,NA
1968-12-01,35.6
1969-01-01,NA
1969-02-01,NA
1969-03-01,36.2
1969-04-01,NA
1969-05-01,NA
1969-06-01,36.6
1969-07-01,NA
1969-08-01,NA
1969-09-01,37.2
1969-10-01,NA
1969-11-01,NA
1969-12-01,37.7
1970-01-01,NA
1970-02-01,NA
1970-03-01,38.2
1970-04-01,NA
1970-05-01,NA
1970-06-01,38.7
1970-07-01,NA
1970-08-01,NA
1970-09-01,39.3
1970-10-01,NA
1970-11-01,NA
1970-12-01,39.6
1971-01-01,NA
1971-02-01,NA
1971-03-01,39.8
1971-04-01,NA
1971-05-01,NA
1971-06-01,40.4
1971-07-01,NA
1971-08-01,NA
1971-09-01,40.6
1971-10-01,NA
1971-11-01,NA
1971-12-01,40.7
1972-01-01,NA
1972-02-01,NA
1972-03-01,40.7
1972-04-01,NA
1972-05-01,NA
1972-06-01,41
1972-07-01,NA
1972-08-01,NA
1972-09-01,41.6
1972-10-01,NA
1972-11-01,NA
1972-12-01,41.6
1973-01-01,NA
1973-02-01,NA
1973-03-01,42.5
1973-04-01,NA
1973-05-01,NA
1973-06-01,43.1
1973-07-01,NA
1973-08-01,NA
1973-09-01,44.5
1973-10-01,NA
1973-11-01,NA
1973-12-01,45
1974-01-01,NA
1974-02-01,NA
1974-03-01,46.5
1974-04-01,NA
1974-05-01,NA
1974-06-01,47.5
1974-07-01,NA
1974-08-01,NA
1974-09-01,49.1
1974-10-01,NA
1974-11-01,NA
1974-12-01,50
1975-01-01,NA
1975-02-01,NA
1975-03-01,51.3
1975-04-01,NA
1975-05-01,NA
1975-06-01,52.8
1975-07-01,NA
1975-08-01,NA
1975-09-01,53.5
1975-10-01,NA
1975-11-01,NA
1975-12-01,54
1976-01-01,NA
1976-02-01,NA
1976-03-01,54.8
1976-04-01,NA
1976-05-01,NA
1976-06-01,55.6
1976-07-01,NA
1976-08-01,NA
1976-09-01,56.3
1976-10-01,NA
1976-11-01,NA
1976-12-01,56.6
1977-01-01,NA
1977-02-01,NA
1977-03-01,58.3
1977-04-01,NA
1977-05-01,NA
1977-06-01,59.7
1977-07-01,NA
1977-08-01,NA
1977-09-01,60.4
1977-10-01,NA
1977-11-01,NA
1977-12-01,60.8
1978-01-01,NA
1978-02-01,NA
1978-03-01,61.9
1978-04-01,NA
1978-05-01,63.8
1978-06-01,NA
1978-07-01,65
1978-08-01,NA
1978-09-01,66
1978-10-01,NA
1978-11-01,67.1
1978-12-01,NA
1979-01-01,68.5
1979-02-01,NA
1979-03-01,70.2
1979-04-01,NA
1979-05-01,71.1
1979-06-01,NA
1979-07-01,73
1979-08-01,NA
1979-09-01,74.8
1979-10-01,NA
1979-11-01,76
1979-12-01,NA
1980-01-01,78.3
1980-02-01,NA
1980-03-01,80.2
1980-04-01,NA
1980-05-01,81.4
1980-06-01,NA
1980-07-01,82.5
1980-08-01,NA
1980-09-01,85
1980-10-01,NA
1980-11-01,85.4
1980-12-01,NA
1981-01-01,86.1
1981-02-01,NA
1981-03-01,87.3
1981-04-01,NA
1981-05-01,90.2
1981-06-01,NA
1981-07-01,90.7
1981-08-01,NA
1981-09-01,92
1981-10-01,NA
1981-11-01,92.2
1981-12-01,NA
1982-01-01,93.7
1982-02-01,NA
1982-03-01,94.5
1982-04-01,NA
1982-05-01,96.2
1982-06-01,NA
1982-07-01,97.7
1982-08-01,NA
1982-09-01,99
1982-10-01,NA
1982-11-01,97.6
1982-12-01,NA
1983-01-01,98
1983-02-01,NA
1983-03-01,98.7
1983-04-01,NA
1983-05-01,99.5
1983-06-01,NA
1983-07-01,100.8
1983-08-01,NA
1983-09-01,101.7
1983-10-01,NA
1983-11-01,100.9
1983-12-01,NA
1984-01-01,101.3
1984-02-01,NA
1984-03-01,101.9
1984-04-01,NA
1984-05-01,102.8
1984-06-01,NA
1984-07-01,103.9
1984-08-01,NA
1984-09-01,104.8
1984-10-01,NA
1984-11-01,104.1
1984-12-01,NA
1985-01-01,105.5
1985-02-01,NA
1985-03-01,105.8
1985-04-01,NA
1985-05-01,106.4
1985-06-01,NA
1985-07-01,107.7
1985-08-01,NA
1985-09-01,108.3
1985-10-01,NA
1985-11-01,108.3
1985-12-01,NA
1986-01-01,108.5
1986-02-01,NA
1986-03-01,107.5
1986-04-01,NA
1986-05-01,107.3
1986-06-01,NA
1986-07-01,109.6
1986-08-01,NA
1986-09-01,109.7
1986-10-01,NA
1986-11-01,109
1986-12-01,NA
1987-01-01,110
1987-02-01,NA
1987-03-01,110.7
1987-04-01,NA
1987-05-01,111.3
1987-06-01,NA
1987-07-01,112.7
1987-08-01,NA
1987-09-01,114.3
1987-10-01,NA
1987-11-01,113.1
1987-12-01,NA
1988-01-01,113.4
1988-02-01,NA
1988-03-01,114.2
1988-04-01,NA
1988-05-01,114.1
1988-06-01,NA
1988-07-01,116
1988-08-01,NA
1988-09-01,117.3
1988-10-01,NA
1988-11-01,118.3
1988-12-01,NA
1989-01-01,118.4
1989-02-01,NA
1989-03-01,119.4
1989-04-01,NA
1989-05-01,121.5
1989-06-01,NA
1989-07-01,123.1
1989-08-01,NA
1989-09-01,123.9
1989-10-01,NA
1989-11-01,123.1
1989-12-01,NA
1990-01-01,125.1
1990-02-01,NA
1990-03-01,127.2
1990-04-01,NA
1990-05-01,126.7
1990-06-01,NA
1990-07-01,128
1990-08-01,NA
1990-09-01,129.9
1990-10-01,NA
1990-11-01,130.4
1990-12-01,NA
1991-01-01,131
1991-02-01,NA
1991-03-01,130.7
1991-04-01,NA
1991-05-01,131.3
1991-06-01,NA
1991-07-01,132.7
1991-08-01,NA
1991-09-01,133.5
1991-10-01,NA
1991-11-01,133.2
1991-12-01,NA
1992-01-01,132.5
1992-02-01,NA
1992-03-01,132.6
1992-04-01,NA
1992-05-01,134
1992-06-01,NA
1992-07-01,135.7
1992-08-01,NA
1992-09-01,136.6
1992-10-01,NA
1992-11-01,136
1992-12-01,NA
1993-01-01,135.9
1993-02-01,NA
1993-03-01,136.1
1993-04-01,NA
1993-05-01,136.8
1993-06-01,NA
1993-07-01,138.8
1993-08-01,NA
1993-09-01,138.4
1993-10-01,NA
1993-11-01,138.1
1993-12-01,NA
1994-01-01,138.6
1994-02-01,NA
1994-03-01,139.7
1994-04-01,NA
1994-05-01,140
1994-06-01,NA
1994-07-01,141.9
1994-08-01,NA
1994-09-01,143.4
1994-10-01,NA
1994-11-01,143.3
1994-12-01,NA
1995-01-01,142.9
1995-02-01,NA
1995-03-01,144.5
1995-04-01,NA
1995-05-01,144.6
1995-06-01,NA
1995-07-01,145.6
1995-08-01,NA
1995-09-01,147.1
1995-10-01,NA
1995-11-01,145.7
1995-12-01,NA
1996-01-01,147.2
1996-02-01,NA
1996-03-01,148.9
1996-04-01,NA
1996-05-01,148.1
1996-06-01,NA
1996-07-01,149.9
1996-08-01,NA
1996-09-01,151
1996-10-01,NA
1996-11-01,151.4
1996-12-01,NA
1997-01-01,151.5
1997-02-01,NA
1997-03-01,152.2
1997-04-01,NA
1997-05-01,152.1
1997-06-01,NA
1997-07-01,153.3
1997-08-01,NA
1997-09-01,155.1
1997-10-01,NA
1997-11-01,152.9
