"Date","CUURA422SEHA"
1924-01-01,NA
1924-02-01,NA
1924-03-01,22.1
1924-04-01,NA
1924-05-01,NA
1924-06-01,22.2
1924-07-01,NA
1924-08-01,NA
1924-09-01,22.3
1924-10-01,NA
1924-11-01,NA
1924-12-01,22.4
1925-01-01,NA
1925-02-01,NA
1925-03-01,NA
1925-04-01,NA
1925-05-01,NA
1925-06-01,22.5
1925-07-01,NA
1925-08-01,NA
1925-09-01,NA
1925-10-01,NA
1925-11-01,NA
1925-12-01,22.5
1926-01-01,NA
1926-02-01,NA
1926-03-01,NA
1926-04-01,NA
1926-05-01,NA
1926-06-01,22.5
1926-07-01,NA
1926-08-01,NA
1926-09-01,NA
1926-10-01,NA
1926-11-01,NA
1926-12-01,22.5
1927-01-01,NA
1927-02-01,NA
1927-03-01,NA
1927-04-01,NA
1927-05-01,NA
1927-06-01,22.3
1927-07-01,NA
1927-08-01,NA
1927-09-01,NA
1927-10-01,NA
1927-11-01,NA
1927-12-01,22.1
1928-01-01,NA
1928-02-01,NA
1928-03-01,NA
1928-04-01,NA
1928-05-01,NA
1928-06-01,21.9
1928-07-01,NA
1928-08-01,NA
1928-09-01,NA
1928-10-01,NA
1928-11-01,NA
1928-12-01,21.5
1929-01-01,NA
1929-02-01,NA
1929-03-01,NA
1929-04-01,NA
1929-05-01,NA
1929-06-01,21.2
1929-07-01,NA
1929-08-01,NA
1929-09-01,NA
1929-10-01,NA
1929-11-01,NA
1929-12-01,21
1930-01-01,NA
1930-02-01,NA
1930-03-01,NA
1930-04-01,NA
1930-05-01,NA
1930-06-01,20.6
1930-07-01,NA
1930-08-01,NA
1930-09-01,NA
1930-10-01,NA
1930-11-01,NA
1930-12-01,20.3
1931-01-01,NA
1931-02-01,NA
1931-03-01,NA
1931-04-01,NA
1931-05-01,NA
1931-06-01,20
1931-07-01,NA
1931-08-01,NA
1931-09-01,NA
1931-10-01,NA
1931-11-01,NA
1931-12-01,19.3
1932-01-01,NA
1932-02-01,NA
1932-03-01,NA
1932-04-01,NA
1932-05-01,NA
1932-06-01,18.5
1932-07-01,NA
1932-08-01,NA
1932-09-01,NA
1932-10-01,NA
1932-11-01,NA
1932-12-01,17.6
1933-01-01,NA
1933-02-01,NA
1933-03-01,NA
1933-04-01,NA
1933-05-01,NA
1933-06-01,16.7
1933-07-01,NA
1933-08-01,NA
1933-09-01,NA
1933-10-01,NA
1933-11-01,NA
1933-12-01,16.2
1934-01-01,NA
1934-02-01,NA
1934-03-01,NA
1934-04-01,NA
1934-05-01,NA
1934-06-01,15.9
1934-07-01,NA
1934-08-01,NA
1934-09-01,NA
1934-10-01,NA
1934-11-01,15.6
1934-12-01,NA
1935-01-01,NA
1935-02-01,NA
1935-03-01,15.4
1935-04-01,NA
1935-05-01,NA
1935-06-01,NA
1935-07-01,15.4
1935-08-01,NA
1935-09-01,NA
1935-10-01,15.4
1935-11-01,NA
1935-12-01,NA
1936-01-01,15.4
1936-02-01,NA
1936-03-01,NA
1936-04-01,15.4
1936-05-01,NA
1936-06-01,NA
1936-07-01,15.4
1936-08-01,NA
1936-09-01,15.5
1936-10-01,NA
1936-11-01,NA
1936-12-01,15.6
1937-01-01,NA
1937-02-01,NA
1937-03-01,15.8
1937-04-01,NA
1937-05-01,NA
1937-06-01,16
1937-07-01,NA
1937-08-01,NA
1937-09-01,16.1
1937-10-01,NA
1937-11-01,NA
1937-12-01,16.2
1938-01-01,NA
1938-02-01,NA
1938-03-01,16.3
1938-04-01,NA
1938-05-01,NA
1938-06-01,16.4
1938-07-01,NA
1938-08-01,NA
1938-09-01,16.4
1938-10-01,NA
1938-11-01,NA
1938-12-01,16.4
1939-01-01,NA
1939-02-01,NA
1939-03-01,16.5
1939-04-01,NA
1939-05-01,NA
1939-06-01,16.5
1939-07-01,NA
1939-08-01,NA
1939-09-01,16.5
1939-10-01,NA
1939-11-01,NA
1939-12-01,16.6
1940-01-01,NA
1940-02-01,NA
1940-03-01,16.5
1940-04-01,NA
1940-05-01,NA
1940-06-01,16.5
1940-07-01,NA
1940-08-01,NA
1940-09-01,16.5
1940-10-01,16.6
1940-11-01,16.6
1940-12-01,16.5
1941-01-01,16.6
1941-02-01,16.6
1941-03-01,16.6
1941-04-01,16.6
1941-05-01,16.6
1941-06-01,16.6
1941-07-01,16.6
1941-08-01,16.6
1941-09-01,16.7
1941-10-01,16.7
1941-11-01,16.8
1941-12-01,16.8
1942-01-01,16.9
1942-02-01,16.9
1942-03-01,16.9
1942-04-01,16.9
1942-05-01,17
1942-06-01,17
1942-07-01,17
1942-08-01,17
1942-09-01,16.9
1942-10-01,16.9
1942-11-01,16.9
1942-12-01,16.9
1943-01-01,17
1943-02-01,17
1943-03-01,17
1943-04-01,17.1
1943-05-01,17.1
1943-06-01,17.1
1943-07-01,17.1
1943-08-01,17.1
1943-09-01,17.2
1943-10-01,17.2
1943-11-01,17.2
1943-12-01,17.3
1944-01-01,17.3
1944-02-01,17.3
1944-03-01,17.3
1944-04-01,17.3
1944-05-01,17.3
1944-06-01,17.3
1944-07-01,17.3
1944-08-01,17.3
1944-09-01,17.3
1944-10-01,NA
1944-11-01,NA
1944-12-01,NA
1945-01-01,NA
1945-02-01,NA
1945-03-01,17.4
1945-04-01,NA
1945-05-01,NA
1945-06-01,NA
1945-07-01,NA
1945-08-01,NA
1945-09-01,17.4
1945-10-01,NA
1945-11-01,NA
1945-12-01,NA
1946-01-01,NA
1946-02-01,NA
1946-03-01,17.4
1946-04-01,NA
1946-05-01,NA
1946-06-01,NA
1946-07-01,NA
1946-08-01,17.4
1946-09-01,NA
1946-10-01,NA
1946-11-01,NA
1946-12-01,NA
1947-01-01,NA
1947-02-01,17.5
1947-03-01,NA
1947-04-01,NA
1947-05-01,NA
1947-06-01,NA
1947-07-01,NA
1947-08-01,NA
1947-09-01,18.2
1947-10-01,NA
1947-11-01,NA
1947-12-01,18.5
1948-01-01,NA
1948-02-01,NA
1948-03-01,18.7
1948-04-01,NA
1948-05-01,NA
1948-06-01,19
1948-07-01,NA
1948-08-01,NA
1948-09-01,19.1
1948-10-01,NA
1948-11-01,NA
1948-12-01,19.3
1949-01-01,NA
1949-02-01,NA
1949-03-01,19.3
1949-04-01,NA
1949-05-01,NA
1949-06-01,19.4
1949-07-01,NA
1949-08-01,NA
1949-09-01,19.4
1949-10-01,NA
1949-11-01,NA
1949-12-01,19.5
1950-01-01,NA
1950-02-01,NA
1950-03-01,19.6
1950-04-01,NA
1950-05-01,NA
1950-06-01,19.7
1950-07-01,NA
1950-08-01,NA
1950-09-01,19.7
1950-10-01,NA
1950-11-01,NA
1950-12-01,20
1951-01-01,NA
1951-02-01,NA
1951-03-01,21
1951-04-01,NA
1951-05-01,NA
1951-06-01,21.3
1951-07-01,NA
1951-08-01,NA
1951-09-01,21.4
1951-10-01,NA
1951-11-01,NA
1951-12-01,21.7
1952-01-01,NA
1952-02-01,NA
1952-03-01,22.1
1952-04-01,NA
1952-05-01,NA
1952-06-01,22.3
1952-07-01,NA
1952-08-01,NA
1952-09-01,22.3
1952-10-01,NA
1952-11-01,NA
1952-12-01,22.5
1953-01-01,NA
1953-02-01,NA
1953-03-01,NA
1953-04-01,NA
1953-05-01,NA
1953-06-01,22.9
1953-07-01,NA
1953-08-01,NA
1953-09-01,NA
1953-10-01,NA
1953-11-01,NA
1953-12-01,24
1954-01-01,NA
1954-02-01,NA
1954-03-01,NA
1954-04-01,NA
1954-05-01,NA
1954-06-01,24.2
1954-07-01,NA
1954-08-01,NA
1954-09-01,NA
1954-10-01,NA
1954-11-01,NA
1954-12-01,24.6
1955-01-01,NA
1955-02-01,NA
1955-03-01,NA
1955-04-01,NA
1955-05-01,NA
1955-06-01,24.8
1955-07-01,NA
1955-08-01,NA
1955-09-01,NA
1955-10-01,NA
1955-11-01,NA
1955-12-01,25.1
1956-01-01,NA
1956-02-01,NA
1956-03-01,NA
1956-04-01,NA
1956-05-01,NA
1956-06-01,25.4
1956-07-01,NA
1956-08-01,NA
1956-09-01,25.5
1956-10-01,NA
1956-11-01,NA
1956-12-01,25.8
1957-01-01,NA
1957-02-01,NA
1957-03-01,26.1
1957-04-01,NA
1957-05-01,NA
1957-06-01,26.1
1957-07-01,NA
1957-08-01,NA
1957-09-01,26.2
1957-10-01,NA
1957-11-01,NA
1957-12-01,26.6
1958-01-01,NA
1958-02-01,NA
1958-03-01,27
1958-04-01,NA
1958-05-01,NA
1958-06-01,27.1
1958-07-01,NA
1958-08-01,NA
1958-09-01,27.4
1958-10-01,NA
1958-11-01,NA
1958-12-01,27.6
1959-01-01,NA
1959-02-01,NA
1959-03-01,27.8
1959-04-01,NA
1959-05-01,NA
1959-06-01,28
1959-07-01,NA
1959-08-01,NA
1959-09-01,28.3
1959-10-01,NA
1959-11-01,NA
1959-12-01,28.6
1960-01-01,NA
1960-02-01,NA
1960-03-01,28.8
1960-04-01,NA
1960-05-01,NA
1960-06-01,29.1
1960-07-01,NA
1960-08-01,NA
1960-09-01,29.2
1960-10-01,NA
1960-11-01,NA
1960-12-01,29.5
1961-01-01,NA
1961-02-01,NA
1961-03-01,29.7
1961-04-01,NA
1961-05-01,NA
1961-06-01,29.7
1961-07-01,NA
1961-08-01,NA
1961-09-01,30.3
1961-10-01,NA
1961-11-01,NA
1961-12-01,30.4
1962-01-01,NA
1962-02-01,NA
1962-03-01,30.7
1962-04-01,NA
1962-05-01,NA
1962-06-01,30.9
1962-07-01,NA
1962-08-01,NA
1962-09-01,31.2
1962-10-01,NA
1962-11-01,NA
1962-12-01,31.5
1963-01-01,NA
1963-02-01,NA
1963-03-01,31.6
1963-04-01,NA
1963-05-01,NA
1963-06-01,32
1963-07-01,NA
1963-08-01,NA
1963-09-01,32
1963-10-01,NA
1963-11-01,NA
1963-12-01,32.3
1964-01-01,NA
1964-02-01,NA
1964-03-01,32.6
1964-04-01,NA
1964-05-01,NA
1964-06-01,32.6
1964-07-01,NA
1964-08-01,NA
1964-09-01,32.8
1964-10-01,NA
1964-11-01,NA
1964-12-01,32.9
1965-01-01,NA
1965-02-01,NA
1965-03-01,33.2
1965-04-01,NA
1965-05-01,NA
1965-06-01,33.4
1965-07-01,NA
1965-08-01,NA
1965-09-01,33.5
1965-10-01,NA
1965-11-01,NA
1965-12-01,33.6
1966-01-01,NA
1966-02-01,NA
1966-03-01,34
1966-04-01,NA
1966-05-01,NA
1966-06-01,34
1966-07-01,NA
1966-08-01,NA
1966-09-01,34.4
1966-10-01,NA
1966-11-01,NA
1966-12-01,34.7
1967-01-01,NA
1967-02-01,NA
1967-03-01,34.9
1967-04-01,NA
1967-05-01,NA
1967-06-01,35
1967-07-01,NA
1967-08-01,NA
1967-09-01,35.5
1967-10-01,NA
1967-11-01,NA
1967-12-01,35.9
1968-01-01,NA
1968-02-01,NA
1968-03-01,36.5
1968-04-01,NA
1968-05-01,NA
1968-06-01,37
1968-07-01,NA
1968-08-01,NA
1968-09-01,37.5
1968-10-01,NA
1968-11-01,NA
1968-12-01,38.1
1969-01-01,NA
1969-02-01,NA
1969-03-01,38.7
1969-04-01,NA
1969-05-01,NA
1969-06-01,39
1969-07-01,NA
1969-08-01,NA
1969-09-01,39.5
1969-10-01,NA
1969-11-01,NA
1969-12-01,40.4
1970-01-01,NA
1970-02-01,NA
1970-03-01,41.3
1970-04-01,NA
1970-05-01,NA
1970-06-01,42
1970-07-01,NA
1970-08-01,NA
1970-09-01,42.6
1970-10-01,NA
1970-11-01,NA
1970-12-01,43.2
1971-01-01,NA
1971-02-01,NA
1971-03-01,43.8
1971-04-01,NA
1971-05-01,NA
1971-06-01,44.2
1971-07-01,NA
1971-08-01,NA
1971-09-01,44.5
1971-10-01,NA
1971-11-01,NA
1971-12-01,44.8
1972-01-01,NA
1972-02-01,NA
1972-03-01,45.1
1972-04-01,NA
1972-05-01,NA
1972-06-01,45.5
1972-07-01,NA
1972-08-01,NA
1972-09-01,45.8
1972-10-01,NA
1972-11-01,NA
1972-12-01,46
1973-01-01,NA
1973-02-01,NA
1973-03-01,46.4
1973-04-01,NA
1973-05-01,NA
1973-06-01,46.8
1973-07-01,NA
1973-08-01,NA
1973-09-01,47.3
1973-10-01,NA
1973-11-01,NA
1973-12-01,47.8
1974-01-01,NA
1974-02-01,NA
1974-03-01,48.4
1974-04-01,NA
1974-05-01,NA
1974-06-01,48.8
1974-07-01,NA
1974-08-01,NA
1974-09-01,49.2
1974-10-01,NA
1974-11-01,NA
1974-12-01,49.8
1975-01-01,NA
1975-02-01,NA
1975-03-01,50.4
1975-04-01,NA
1975-05-01,NA
1975-06-01,50.7
1975-07-01,NA
1975-08-01,NA
1975-09-01,51.5
1975-10-01,NA
1975-11-01,NA
1975-12-01,52.4
1976-01-01,NA
1976-02-01,NA
1976-03-01,53
1976-04-01,NA
1976-05-01,NA
1976-06-01,53.8
1976-07-01,NA
1976-08-01,NA
1976-09-01,54.8
1976-10-01,NA
1976-11-01,NA
1976-12-01,55.6
1977-01-01,NA
1977-02-01,NA
1977-03-01,56.9
1977-04-01,NA
1977-05-01,NA
1977-06-01,57.7
1977-07-01,NA
1977-08-01,NA
1977-09-01,58.8
1977-10-01,NA
1977-11-01,NA
1977-12-01,60.3
1978-01-01,NA
1978-02-01,60.9
1978-03-01,NA
1978-04-01,61.3
1978-05-01,NA
1978-06-01,62.7
1978-07-01,NA
1978-08-01,63.9
1978-09-01,NA
1978-10-01,63.2
1978-11-01,NA
1978-12-01,63.7
1979-01-01,NA
1979-02-01,64.2
1979-03-01,NA
1979-04-01,64.6
1979-05-01,NA
1979-06-01,64.7
1979-07-01,NA
1979-08-01,68.6
1979-09-01,NA
1979-10-01,69.8
1979-11-01,NA
1979-12-01,72.4
1980-01-01,NA
1980-02-01,72.1
1980-03-01,NA
1980-04-01,73.1
1980-05-01,NA
1980-06-01,75
1980-07-01,NA
1980-08-01,76
1980-09-01,NA
1980-10-01,78.7
1980-11-01,NA
1980-12-01,80
1981-01-01,NA
1981-02-01,81.3
1981-03-01,NA
1981-04-01,82.7
1981-05-01,NA
1981-06-01,82.2
1981-07-01,NA
1981-08-01,84
1981-09-01,NA
1981-10-01,84.2
1981-11-01,NA
1981-12-01,86.2
1982-01-01,NA
1982-02-01,89.6
1982-03-01,NA
1982-04-01,89.4
1982-05-01,NA
1982-06-01,90.5
1982-07-01,NA
1982-08-01,92.6
1982-09-01,NA
1982-10-01,93.3
1982-11-01,NA
1982-12-01,93.6
1983-01-01,NA
1983-02-01,97.9
1983-03-01,NA
1983-04-01,98
1983-05-01,NA
1983-06-01,99.1
1983-07-01,NA
1983-08-01,101.4
1983-09-01,NA
1983-10-01,103.2
1983-11-01,NA
1983-12-01,104.3
1984-01-01,NA
1984-02-01,104.6
1984-03-01,NA
1984-04-01,106.8
1984-05-01,NA
1984-06-01,107.8
1984-07-01,NA
1984-08-01,110
1984-09-01,NA
1984-10-01,111.8
1984-11-01,NA
1984-12-01,112.9
1985-01-01,NA
1985-02-01,113.5
1985-03-01,NA
1985-04-01,115.3
1985-05-01,NA
1985-06-01,116.4
1985-07-01,NA
1985-08-01,118.9
1985-09-01,NA
1985-10-01,119.8
1985-11-01,NA
1985-12-01,123.2
1986-01-01,NA
1986-02-01,125.1
1986-03-01,NA
1986-04-01,125.3
1986-05-01,NA
1986-06-01,126.8
1986-07-01,NA
1986-08-01,129.1
1986-09-01,NA
1986-10-01,128.8
1986-11-01,NA
1986-12-01,129.9
1987-01-01,130.9
1987-02-01,131.9
1987-03-01,131.5
1987-04-01,131.9
1987-05-01,132.2
1987-06-01,132.7
1987-07-01,133.4
1987-08-01,133.4
1987-09-01,134.1
1987-10-01,134.7
1987-11-01,134.7
1987-12-01,135.4
1988-01-01,137.5
1988-02-01,137.3
1988-03-01,137.2
1988-04-01,136.8
1988-05-01,136.8
1988-06-01,137.7
1988-07-01,138.3
1988-08-01,139.1
1988-09-01,141.3
1988-10-01,141.6
1988-11-01,140.8
1988-12-01,141
1989-01-01,141.3
1989-02-01,141.2
1989-03-01,143
1989-04-01,143.5
1989-05-01,143.9
1989-06-01,143.6
1989-07-01,143.6
1989-08-01,144.1
1989-09-01,144.4
1989-10-01,146.6
1989-11-01,147.1
1989-12-01,148.4
1990-01-01,148.2
1990-02-01,148.7
1990-03-01,148.8
1990-04-01,150.3
1990-05-01,149.7
1990-06-01,151.3
1990-07-01,151.1
1990-08-01,151.8
1990-09-01,151.4
1990-10-01,152.8
1990-11-01,153.8
1990-12-01,154.2
1991-01-01,154.3
1991-02-01,154
1991-03-01,155.1
1991-04-01,154.8
1991-05-01,155.7
1991-06-01,156.9
1991-07-01,156.9
1991-08-01,156.9
1991-09-01,158.1
1991-10-01,157.2
1991-11-01,158.5
1991-12-01,158.4
1992-01-01,158.7
1992-02-01,158.8
1992-03-01,159.3
1992-04-01,158.4
1992-05-01,159
1992-06-01,159.2
1992-07-01,158.7
1992-08-01,159.8
1992-09-01,161.2
1992-10-01,162.4
1992-11-01,162.8
1992-12-01,162.3
1993-01-01,162.2
1993-02-01,162.1
1993-03-01,162.6
1993-04-01,165.1
1993-05-01,164.8
1993-06-01,164.2
1993-07-01,164
1993-08-01,164.4
1993-09-01,164.6
1993-10-01,165.4
1993-11-01,166.9
1993-12-01,166.1
1994-01-01,165.8
1994-02-01,165.6
1994-03-01,166.8
1994-04-01,166.9
1994-05-01,166.9
1994-06-01,167.6
1994-07-01,168.4
1994-08-01,168.7
1994-09-01,168.4
1994-10-01,168.3
1994-11-01,168
1994-12-01,168.3
1995-01-01,168.1
1995-02-01,168.5
1995-03-01,169
1995-04-01,169.2
1995-05-01,169.4
1995-06-01,170
1995-07-01,170.1
1995-08-01,170.6
1995-09-01,170.7
1995-10-01,170.8
1995-11-01,171.4
1995-12-01,171.6
1996-01-01,171.6
1996-02-01,171.7
1996-03-01,172
1996-04-01,172.2
1996-05-01,172.7
1996-06-01,173.7
1996-07-01,174.7
1996-08-01,175.6
1996-09-01,176.1
1996-10-01,177.2
1996-11-01,177.6
1996-12-01,178.4
1997-01-01,179.4
1997-02-01,179.5
1997-03-01,180.7
1997-04-01,181.8
1997-05-01,182.8
1997-06-01,183.6
1997-07-01,184.7
1997-08-01,186.6
1997-09-01,188.8
1997-10-01,190
1997-11-01,190.9
1997-12-01,192.6
1998-01-01,193.1
1998-02-01,193.7
1998-03-01,194.7
1998-04-01,196.5
1998-05-01,198.4
1998-06-01,198.9
1998-07-01,200.6
1998-08-01,201.7
1998-09-01,202.8
1998-10-01,204
1998-11-01,205
1998-12-01,206
1999-01-01,207.5
1999-02-01,208.5
1999-03-01,209.7
1999-04-01,210.5
1999-05-01,211.3
1999-06-01,212.7
1999-07-01,213.6
1999-08-01,215.7
1999-09-01,216.4
1999-10-01,217.5
1999-11-01,219.2
1999-12-01,220.3
2000-01-01,221.5
2000-02-01,222
2000-03-01,223.1
2000-04-01,224.2
2000-05-01,225.6
2000-06-01,226.3
2000-07-01,228.5
2000-08-01,229.8
2000-09-01,231.2
2000-10-01,234.3
2000-11-01,237.1
2000-12-01,239.4
2001-01-01,240.6
2001-02-01,243.3
2001-03-01,246.1
2001-04-01,248.2
2001-05-01,250.7
2001-06-01,252.5
2001-07-01,255.3
2001-08-01,256.8
2001-09-01,258
2001-10-01,260.5
2001-11-01,260.6
2001-12-01,261.9
2002-01-01,262.1
2002-02-01,262.4
2002-03-01,262.4
2002-04-01,261.8
2002-05-01,260.8
2002-06-01,262
2002-07-01,263.5
2002-08-01,263.3
2002-09-01,263
2002-10-01,262.5
2002-11-01,262.9
2002-12-01,263.8
2003-01-01,264
2003-02-01,263.7
2003-03-01,263.5
2003-04-01,263.3
2003-05-01,262.7
2003-06-01,262.3
2003-07-01,262.5
2003-08-01,262.7
2003-09-01,262.3
2003-10-01,261.9
2003-11-01,262.2
2003-12-01,263
2004-01-01,262.5
2004-02-01,262.1
2004-03-01,262.2
2004-04-01,261.9
2004-05-01,261.7
2004-06-01,261.7
2004-07-01,261.7
2004-08-01,261.8
2004-09-01,262.1
2004-10-01,262.6
2004-11-01,262.8
2004-12-01,262.9
2005-01-01,262.9
2005-02-01,263.1
2005-03-01,263
2005-04-01,262.6
2005-05-01,263.1
2005-06-01,263.1
2005-07-01,262.8
2005-08-01,262.8
2005-09-01,262.7
2005-10-01,263
2005-11-01,263.2
2005-12-01,263.3
2006-01-01,263.7
2006-02-01,264.6
2006-03-01,265.7
2006-04-01,266.3
2006-05-01,266.9
2006-06-01,266.4
2006-07-01,267.3
2006-08-01,267.4
2006-09-01,267.8
2006-10-01,267.8
2006-11-01,269.3
2006-12-01,270.7
2007-01-01,272.658
2007-02-01,274.176
2007-03-01,274.598
2007-04-01,274.76
2007-05-01,275.237
2007-06-01,276.143
2007-07-01,276.902
2007-08-01,278.069
2007-09-01,279.403
2007-10-01,280.759
2007-11-01,282.164
2007-12-01,282.9
2008-01-01,283.377
2008-02-01,283.721
2008-03-01,284.679
2008-04-01,286.219
2008-05-01,286.557
2008-06-01,288.085
2008-07-01,288.994
2008-08-01,290.625
2008-09-01,291.618
2008-10-01,292.805
2008-11-01,294.462
2008-12-01,294.582
2009-01-01,295.639
2009-02-01,297.16
2009-03-01,298.017
2009-04-01,298.319
2009-05-01,298.256
2009-06-01,299.657
2009-07-01,299.643
2009-08-01,298.789
2009-09-01,298.779
2009-10-01,297.928
2009-11-01,297.764
2009-12-01,297.902
2010-01-01,297.463
2010-02-01,297.313
2010-03-01,296.556
2010-04-01,296.926
2010-05-01,297.124
2010-06-01,296.623
2010-07-01,297.567
2010-08-01,297.36
2010-09-01,298.627
2010-10-01,298.747
2010-11-01,299.73
2010-12-01,299.728
2011-01-01,300.29
2011-02-01,300.615
2011-03-01,300.366
2011-04-01,301.869
2011-05-01,302.554
2011-06-01,304.092
2011-07-01,304.555
2011-08-01,305.56
2011-09-01,307.776
2011-10-01,308.57
2011-11-01,309.579
2011-12-01,310.491
2012-01-01,311.762
2012-02-01,312.48
2012-03-01,312.963
2012-04-01,313.915
2012-05-01,314.802
2012-06-01,315.477
2012-07-01,316.902
2012-08-01,318.537
2012-09-01,320.408
2012-10-01,321.787
2012-11-01,323.516
2012-12-01,324.185
2013-01-01,325.377
2013-02-01,326.574
2013-03-01,327.945
2013-04-01,327.665
2013-05-01,329.032
2013-06-01,330.173
2013-07-01,330.55
2013-08-01,333.215
2013-09-01,334.024
2013-10-01,336.392
2013-11-01,337.608
2013-12-01,338.89
2014-01-01,340.389
2014-02-01,341.897
2014-03-01,344.032
2014-04-01,345.144
2014-05-01,346.579
2014-06-01,348.153
2014-07-01,350.089
2014-08-01,352.421
2014-09-01,354.097
2014-10-01,355.811
2014-11-01,358.557
2014-12-01,359.353
2015-01-01,360.829
2015-02-01,362.079
2015-03-01,363.721
2015-04-01,365.294
2015-05-01,367.814
2015-06-01,369.549
2015-07-01,371.893
2015-08-01,372.725
2015-09-01,375.965
2015-10-01,378.36
2015-11-01,381.035
2015-12-01,383.63
2016-01-01,385.439
2016-02-01,387.481
2016-03-01,387.69
2016-04-01,389.716
2016-05-01,391.029
2016-06-01,394.782
2016-07-01,396.477
2016-08-01,398.331
2016-09-01,400.484
2016-10-01,402.124
2016-11-01,406.379
2016-12-01,408.71
2017-01-01,411.357
2017-02-01,412.606
2017-03-01,413.119
2017-04-01,413.736
2017-05-01,414.974
2017-06-01,415.888
2017-07-01,417.307
2017-08-01,419.229
2017-09-01,419.055
2017-10-01,421.94
2017-11-01,422.47
2017-12-01,428.426
2018-01-01,430.328
2018-02-01,430.929
2018-03-01,436.318
2018-04-01,437.317
2018-05-01,438.551
2018-06-01,440.273
2018-07-01,440.741
2018-08-01,442.682
2018-09-01,442.646
2018-10-01,443.964
2018-11-01,444.83
2018-12-01,448.211
2019-01-01,449.498
2019-02-01,450.694
2019-03-01,452.409
2019-04-01,453.935
2019-05-01,454.898
2019-06-01,452.744
2019-07-01,453.451
2019-08-01,454.868
2019-09-01,456.338
2019-10-01,458.237
2019-11-01,459.553
2019-12-01,465.399
2020-01-01,467.145
2020-02-01,469.062
2020-03-01,469.878
2020-04-01,466.196
2020-05-01,464.779
2020-06-01,463.704
2020-07-01,465.091
2020-08-01,465.713
2020-09-01,466.182
2020-10-01,468.725
2020-11-01,469.137
2020-12-01,468.851
2021-01-01,467.942
2021-02-01,468.807
2021-03-01,468.231
2021-04-01,467.758
2021-05-01,467.261
2021-06-01,466.651
2021-07-01,467.712
2021-08-01,467.584
2021-09-01,466.855
2021-10-01,467.014
2021-11-01,466.906
2021-12-01,467.588
2022-01-01,468.496
2022-02-01,469.286
2022-03-01,469.629
2022-04-01,471.426
2022-05-01,471.648
2022-06-01,472.691
2022-07-01,474.159
2022-08-01,476.384
2022-09-01,477.579
2022-10-01,479.999
2022-11-01,483.943
2022-12-01,487.48
2023-01-01,490.031
2023-02-01,491.874
2023-03-01,494.283
2023-04-01,494.56
2023-05-01,494.881
2023-06-01,501.714
2023-07-01,501.917
2023-08-01,501.255
2023-09-01,502.863
2023-10-01,502.626
2023-11-01,504.344
