"Date","CUURA207SA0"
1942-11-01,16.4
1942-12-01,16.4
1943-01-01,16.4
1943-02-01,16.5
1943-03-01,16.8
1943-04-01,16.9
1943-05-01,17.1
1943-06-01,17
1943-07-01,16.8
1943-08-01,16.9
1943-09-01,17
1943-10-01,17
1943-11-01,16.9
1943-12-01,16.9
1944-01-01,16.8
1944-02-01,16.8
1944-03-01,16.8
1944-04-01,17
1944-05-01,17
1944-06-01,17.1
1944-07-01,17.3
1944-08-01,17.3
1944-09-01,17.3
1944-10-01,17.3
1944-11-01,17.3
1944-12-01,17.3
1945-01-01,17.3
1945-02-01,17.3
1945-03-01,17.3
1945-04-01,17.3
1945-05-01,17.6
1945-06-01,17.6
1945-07-01,17.6
1945-08-01,17.6
1945-09-01,17.5
1945-10-01,17.5
1945-11-01,17.5
1945-12-01,17.6
1946-01-01,17.6
1946-02-01,17.6
1946-03-01,17.6
1946-04-01,17.8
1946-05-01,17.9
1946-06-01,18
1946-07-01,19.4
1946-08-01,19.8
1946-09-01,20
1946-10-01,20.6
1946-11-01,21
1946-12-01,21.1
1947-01-01,21.1
1947-02-01,21
1947-03-01,21.5
1947-04-01,21.4
1947-05-01,21.5
1947-06-01,21.8
1947-07-01,22
1947-08-01,22.4
1947-09-01,23.1
1947-10-01,23
1947-11-01,23.1
1947-12-01,23.4
1948-01-01,23.5
1948-02-01,23.2
1948-03-01,23.2
1948-04-01,23.7
1948-05-01,24
1948-06-01,24.2
1948-07-01,24.5
1948-08-01,24.6
1948-09-01,24.7
1948-10-01,24.5
1948-11-01,24.2
1948-12-01,24.1
1949-01-01,24
1949-02-01,23.8
1949-03-01,24
1949-04-01,24.1
1949-05-01,24
1949-06-01,24.2
1949-07-01,23.9
1949-08-01,24
1949-09-01,24.2
1949-10-01,24
1949-11-01,24.1
1949-12-01,23.8
1950-01-01,23.7
1950-02-01,23.7
1950-03-01,23.8
1950-04-01,23.7
1950-05-01,24
1950-06-01,24
1950-07-01,24.3
1950-08-01,24.5
1950-09-01,24.6
1950-10-01,24.7
1950-11-01,24.8
1950-12-01,25.2
1951-01-01,25.5
1951-02-01,25.9
1951-03-01,25.9
1951-04-01,26
1951-05-01,26
1951-06-01,26.1
1951-07-01,26.2
1951-08-01,26.2
1951-09-01,26.3
1951-10-01,26.5
1951-11-01,26.7
1951-12-01,26.6
1952-01-01,26.6
1952-02-01,26.3
1952-03-01,26.4
1952-04-01,26.5
1952-05-01,26.7
1952-06-01,26.8
1952-07-01,26.9
1952-08-01,27
1952-09-01,26.9
1952-10-01,26.9
1952-11-01,26.9
1952-12-01,26.8
1953-01-01,26.7
1953-02-01,26.6
1953-03-01,26.6
1953-04-01,26.7
1953-05-01,26.8
1953-06-01,26.9
1953-07-01,27
1953-08-01,27.2
1953-09-01,27.2
1953-10-01,27.4
1953-11-01,27.2
1953-12-01,27.2
1954-01-01,27.2
1954-02-01,27.2
1954-03-01,27.2
1954-04-01,27.2
1954-05-01,27.4
1954-06-01,27.4
1954-07-01,27.6
1954-08-01,27.5
1954-09-01,27.4
1954-10-01,27.4
1954-11-01,27.5
1954-12-01,27.3
1955-01-01,27.3
1955-02-01,27.4
1955-03-01,27.3
1955-04-01,27.3
1955-05-01,27.4
1955-06-01,27.4
1955-07-01,27.6
1955-08-01,27.7
1955-09-01,27.8
1955-10-01,27.8
1955-11-01,27.8
1955-12-01,27.7
1956-01-01,27.6
1956-02-01,27.6
1956-03-01,27.5
1956-04-01,27.6
1956-05-01,27.7
1956-06-01,27.9
1956-07-01,28.2
1956-08-01,28
1956-09-01,28.1
1956-10-01,28.3
1956-11-01,28.3
1956-12-01,28.3
1957-01-01,28.3
1957-02-01,28.4
1957-03-01,28.4
1957-04-01,28.5
1957-05-01,28.6
1957-06-01,28.7
1957-07-01,29
1957-08-01,29
1957-09-01,29.1
1957-10-01,29.2
1957-11-01,29.4
1957-12-01,29.4
1958-01-01,29.5
1958-02-01,29.5
1958-03-01,29.7
1958-04-01,29.7
1958-05-01,29.7
1958-06-01,29.8
1958-07-01,29.8
1958-08-01,29.7
1958-09-01,29.8
1958-10-01,29.8
1958-11-01,29.8
1958-12-01,29.7
1959-01-01,29.7
1959-02-01,29.7
1959-03-01,29.7
1959-04-01,29.8
1959-05-01,29.8
1959-06-01,29.9
1959-07-01,30
1959-08-01,30
1959-09-01,30.2
1959-10-01,30.2
1959-11-01,30.2
1959-12-01,30.2
1960-01-01,30.1
1960-02-01,30.2
1960-03-01,30.2
1960-04-01,30.3
1960-05-01,30.3
1960-06-01,30.4
1960-07-01,30.5
1960-08-01,30.4
1960-09-01,30.5
1960-10-01,30.5
1960-11-01,30.5
1960-12-01,30.5
1961-01-01,30.5
1961-02-01,30.5
1961-03-01,30.4
1961-04-01,30.4
1961-05-01,30.4
1961-06-01,30.3
1961-07-01,30.6
1961-08-01,30.6
1961-09-01,30.6
1961-10-01,30.7
1961-11-01,30.6
1961-12-01,30.6
1962-01-01,30.6
1962-02-01,30.8
1962-03-01,30.8
1962-04-01,30.9
1962-05-01,30.8
1962-06-01,30.8
1962-07-01,30.8
1962-08-01,30.8
1962-09-01,31
1962-10-01,30.9
1962-11-01,30.9
1962-12-01,30.9
1963-01-01,31
1963-02-01,31
1963-03-01,31.1
1963-04-01,31.1
1963-05-01,31
1963-06-01,31.1
1963-07-01,31.3
1963-08-01,31.2
1963-09-01,31.2
1963-10-01,31.2
1963-11-01,31.2
1963-12-01,31.3
1964-01-01,31.2
1964-02-01,31.1
1964-03-01,31.1
1964-04-01,31.1
1964-05-01,31.2
1964-06-01,31.3
1964-07-01,31.4
1964-08-01,31.3
1964-09-01,31.3
1964-10-01,31.4
1964-11-01,31.4
1964-12-01,31.4
1965-01-01,31.4
1965-02-01,31.4
1965-03-01,31.4
1965-04-01,31.5
1965-05-01,31.6
1965-06-01,31.8
1965-07-01,31.7
1965-08-01,31.7
1965-09-01,31.8
1965-10-01,31.9
1965-11-01,31.9
1965-12-01,32.1
1966-01-01,32
1966-02-01,32.2
1966-03-01,32.4
1966-04-01,32.4
1966-05-01,32.5
1966-06-01,32.6
1966-07-01,32.6
1966-08-01,32.8
1966-09-01,33
1966-10-01,33
1966-11-01,33
1966-12-01,33.1
1967-01-01,32.9
1967-02-01,33.1
1967-03-01,33.1
1967-04-01,33.1
1967-05-01,33.2
1967-06-01,33.3
1967-07-01,33.5
1967-08-01,33.7
1967-09-01,33.9
1967-10-01,33.9
1967-11-01,34
1967-12-01,34.1
1968-01-01,34.1
1968-02-01,34.3
1968-03-01,34.5
1968-04-01,34.6
1968-05-01,34.7
1968-06-01,34.8
1968-07-01,35
1968-08-01,35.1
1968-09-01,35.3
1968-10-01,35.4
1968-11-01,35.4
1968-12-01,35.6
1969-01-01,35.8
1969-02-01,35.9
1969-03-01,36.2
1969-04-01,36.3
1969-05-01,36.4
1969-06-01,36.7
1969-07-01,36.9
1969-08-01,37.2
1969-09-01,37.5
1969-10-01,37.4
1969-11-01,37.6
1969-12-01,37.8
1970-01-01,38
1970-02-01,38.1
1970-03-01,38.3
1970-04-01,38.4
1970-05-01,38.6
1970-06-01,38.8
1970-07-01,39
1970-08-01,39.2
1970-09-01,39.4
1970-10-01,39.6
1970-11-01,39.7
1970-12-01,39.9
1971-01-01,39.9
1971-02-01,40
1971-03-01,40.1
1971-04-01,40.2
1971-05-01,40.4
1971-06-01,40.5
1971-07-01,40.5
1971-08-01,40.7
1971-09-01,40.7
1971-10-01,40.7
1971-11-01,40.8
1971-12-01,40.9
1972-01-01,40.9
1972-02-01,41.2
1972-03-01,41.2
1972-04-01,41.3
1972-05-01,41.4
1972-06-01,41.6
1972-07-01,41.6
1972-08-01,41.8
1972-09-01,41.9
1972-10-01,42
1972-11-01,42.1
1972-12-01,42.2
1973-01-01,42.3
1973-02-01,42.7
1973-03-01,43.2
1973-04-01,43.5
1973-05-01,43.8
1973-06-01,44.1
1973-07-01,44
1973-08-01,45
1973-09-01,45.1
1973-10-01,45.4
1973-11-01,45.6
1973-12-01,45.8
1974-01-01,46.4
1974-02-01,47.1
1974-03-01,47.6
1974-04-01,47.8
1974-05-01,48.2
1974-06-01,48.7
1974-07-01,48.9
1974-08-01,49.5
1974-09-01,49.9
1974-10-01,50.4
1974-11-01,50.8
1974-12-01,51.3
1975-01-01,51.3
1975-02-01,51.7
1975-03-01,52.1
1975-04-01,52.2
1975-05-01,52
1975-06-01,52.4
1975-07-01,53
1975-08-01,53.3
1975-09-01,53.4
1975-10-01,53.7
1975-11-01,53.8
1975-12-01,54
1976-01-01,53.7
1976-02-01,54.1
1976-03-01,54.2
1976-04-01,54.5
1976-05-01,54.8
1976-06-01,55.2
1976-07-01,55.5
1976-08-01,55.8
1976-09-01,56.1
1976-10-01,56.3
1976-11-01,56.4
1976-12-01,56.6
1977-01-01,56.7
1977-02-01,57.3
1977-03-01,57.7
1977-04-01,58.2
1977-05-01,58.4
1977-06-01,58.6
1977-07-01,59
1977-08-01,59.3
1977-09-01,59.7
1977-10-01,59.8
1977-11-01,60
1977-12-01,60.2
1978-01-01,61.1
1978-02-01,61.7
1978-03-01,62.4
1978-04-01,62.7
1978-05-01,63.3
1978-06-01,63.7
1978-07-01,64.1
1978-08-01,64.1
1978-09-01,64.9
1978-10-01,65.4
1978-11-01,66.3
1978-12-01,66.5
1979-01-01,66.8
1979-02-01,67.8
1979-03-01,69.2
1979-04-01,69.9
1979-05-01,70.3
1979-06-01,71.5
1979-07-01,72.8
1979-08-01,73.2
1979-09-01,74.1
1979-10-01,74.2
1979-11-01,75.6
1979-12-01,76.4
1980-01-01,77.1
1980-02-01,77.9
1980-03-01,78.8
1980-04-01,80.4
1980-05-01,81.4
1980-06-01,83.1
1980-07-01,82.6
1980-08-01,82.1
1980-09-01,83.7
1980-10-01,84.9
1980-11-01,87
1980-12-01,87.1
1981-01-01,86.7
1981-02-01,86.9
1981-03-01,86.9
1981-04-01,88.3
1981-05-01,88.5
1981-06-01,90.1
1981-07-01,91.3
1981-08-01,92.3
1981-09-01,92.7
1981-10-01,92.4
1981-11-01,92.7
1981-12-01,91.7
1982-01-01,92.2
1982-02-01,92
1982-03-01,92.5
1982-04-01,93.8
1982-05-01,96.3
1982-06-01,97.7
1982-07-01,98.1
1982-08-01,98.1
1982-09-01,98.4
1982-10-01,98.5
1982-11-01,98.5
1982-12-01,98.1
1983-01-01,98.4
1983-02-01,98.3
1983-03-01,98.3
1983-04-01,98.8
1983-05-01,99.2
1983-06-01,99.9
1983-07-01,100.3
1983-08-01,101
1983-09-01,101.4
1983-10-01,101.2
1983-11-01,101.7
1983-12-01,101.7
1984-01-01,102.2
1984-02-01,102.1
1984-03-01,102.3
1984-04-01,102.7
1984-05-01,102.8
1984-06-01,103.7
1984-07-01,104
1984-08-01,104.9
1984-09-01,105.5
1984-10-01,105.1
1984-11-01,105.1
1984-12-01,105.1
1985-01-01,105.5
1985-02-01,106
1985-03-01,106.2
1985-04-01,106.8
1985-05-01,107
1985-06-01,108.5
1985-07-01,108.6
1985-08-01,109.1
1985-09-01,109.2
1985-10-01,108
1985-11-01,108.5
1985-12-01,109.1
1986-01-01,109.2
1986-02-01,109.3
1986-03-01,108.4
1986-04-01,108.3
1986-05-01,108.5
1986-06-01,110.6
1986-07-01,110.8
1986-08-01,110.9
1986-09-01,111.8
1986-10-01,110
1986-11-01,110.9
1986-12-01,110.8
1987-01-01,111.9
1987-02-01,111.9
1987-03-01,112.3
1987-04-01,112.8
1987-05-01,113.3
1987-06-01,115.5
1987-07-01,115.9
1987-08-01,116.7
1987-09-01,117.1
1987-10-01,115.1
1987-11-01,115.7
1987-12-01,115.7
1988-01-01,115.3
1988-02-01,116.6
1988-03-01,116.9
1988-04-01,117.1
1988-05-01,117
1988-06-01,118.9
1988-07-01,119.8
1988-08-01,120.1
1988-09-01,122
1988-10-01,121.6
1988-11-01,121
1988-12-01,121.3
1989-01-01,121.5
1989-02-01,122.2
1989-03-01,123
1989-04-01,123.6
1989-05-01,123.9
1989-06-01,125.7
1989-07-01,126.4
1989-08-01,126.4
1989-09-01,127.1
1989-10-01,126.8
1989-11-01,126.7
1989-12-01,126.5
1990-01-01,128.1
1990-02-01,129.2
1990-03-01,129.5
1990-04-01,130.4
1990-05-01,130.4
1990-06-01,131.7
1990-07-01,132
1990-08-01,133.2
1990-09-01,133.8
1990-10-01,133.3
1990-11-01,134.2
1990-12-01,134.6
1991-01-01,135.1
1991-02-01,135.5
1991-03-01,136.2
1991-04-01,136.1
1991-05-01,136.8
1991-06-01,137.3
1991-07-01,137.3
1991-08-01,137.6
1991-09-01,138.3
1991-10-01,138
1991-11-01,138
1991-12-01,138.3
1992-01-01,138.9
1992-02-01,139.2
1992-03-01,139.7
1992-04-01,139.8
1992-05-01,140.5
1992-06-01,141.2
1992-07-01,141.4
1992-08-01,141.9
1992-09-01,142.7
1992-10-01,142.1
1992-11-01,142.4
1992-12-01,142.9
1993-01-01,143.2
1993-02-01,143.6
1993-03-01,144.1
1993-04-01,144.7
1993-05-01,145.7
1993-06-01,145.6
1993-07-01,145.5
1993-08-01,146.1
1993-09-01,146.7
1993-10-01,147.2
1993-11-01,146.4
1993-12-01,146.1
1994-01-01,146.5
1994-02-01,146.8
1994-03-01,147.6
1994-04-01,147.9
1994-05-01,147.6
1994-06-01,148.1
1994-07-01,148.3
1994-08-01,149.8
1994-09-01,150.2
1994-10-01,149.4
1994-11-01,150.4
1994-12-01,150.5
1995-01-01,151.8
1995-02-01,152.3
1995-03-01,152.6
1995-04-01,153.1
1995-05-01,153
1995-06-01,153.5
1995-07-01,153.6
1995-08-01,153.8
1995-09-01,154
1995-10-01,154.3
1995-11-01,154
1995-12-01,153.8
1996-01-01,154.6
1996-02-01,155.2
1996-03-01,156.3
1996-04-01,156.4
1996-05-01,156.9
1996-06-01,157.6
1996-07-01,157.7
1996-08-01,158.1
1996-09-01,158.3
1996-10-01,158.8
1996-11-01,159.4
1996-12-01,159.7
1997-01-01,160.4
1997-02-01,161.1
1997-03-01,161
1997-04-01,160.9
1997-05-01,161.1
1997-06-01,161.7
1997-07-01,161.7
1997-08-01,162.5
1997-09-01,162.1
1997-10-01,162.5
1997-11-01,162.9
1997-12-01,162.8
1998-01-01,162.8
1998-02-01,163.1
1998-03-01,164.1
1998-04-01,164.8
1998-05-01,165.6
1998-06-01,166
1998-07-01,166.5
1998-08-01,165.4
1998-09-01,165.3
1998-10-01,165.7
1998-11-01,165.4
1998-12-01,165.1
1999-01-01,166.1
1999-02-01,166.4
1999-03-01,167
1999-04-01,167.6
1999-05-01,168.2
1999-06-01,168.9
1999-07-01,169.4
1999-08-01,169.3
1999-09-01,169.7
1999-10-01,169.7
1999-11-01,169.3
1999-12-01,169.2
2000-01-01,170.2
2000-02-01,171.4
2000-03-01,172.2
2000-04-01,171.9
2000-05-01,173.7
2000-06-01,176
2000-07-01,174.6
2000-08-01,173.7
2000-09-01,174.8
2000-10-01,175.4
2000-11-01,176
2000-12-01,175.8
2001-01-01,178.1
2001-02-01,178.5
2001-03-01,177.1
2001-04-01,178.4
2001-05-01,179.8
2001-06-01,179.2
2001-07-01,177.7
2001-08-01,178.1
2001-09-01,179.7
2001-10-01,178.1
2001-11-01,177.4
2001-12-01,177.9
2002-01-01,177.9
2002-02-01,178.7
2002-03-01,179.8
2002-04-01,180.9
2002-05-01,181.4
2002-06-01,182.1
2002-07-01,181.2
2002-08-01,181.6
2002-09-01,182.1
2002-10-01,182.8
2002-11-01,183.2
2002-12-01,182.4
2003-01-01,182.7
2003-02-01,184.1
2003-03-01,184.8
2003-04-01,183.4
2003-05-01,183.4
2003-06-01,184.1
2003-07-01,184.1
2003-08-01,184.5
2003-09-01,186.1
2003-10-01,185.8
2003-11-01,185.6
2003-12-01,185.5
2004-01-01,185.4
2004-02-01,186.4
2004-03-01,186.3
2004-04-01,187.2
2004-05-01,188.7
2004-06-01,189.1
2004-07-01,189.2
2004-08-01,190.2
2004-09-01,190
2004-10-01,190.8
2004-11-01,190.7
2004-12-01,189.6
2005-01-01,189.9
2005-02-01,190.5
2005-03-01,191.3
2005-04-01,193.2
2005-05-01,193.3
2005-06-01,194
2005-07-01,194.2
2005-08-01,195.8
2005-09-01,198.3
2005-10-01,197.9
2005-11-01,197.3
2005-12-01,196.4
2006-01-01,197.5
2006-02-01,197.2
2006-03-01,197.6
2006-04-01,197.7
2006-05-01,198.4
2006-06-01,199
2006-07-01,199.3
2006-08-01,200.4
2006-09-01,199.6
2006-10-01,197.5
2006-11-01,197.9
2006-12-01,197.8
2007-01-01,199.401
2007-02-01,200.63
2007-03-01,202.483
2007-04-01,204.019
2007-05-01,205.686
2007-06-01,206.092
2007-07-01,205.561
2007-08-01,205.813
2007-09-01,206.454
2007-10-01,206.696
2007-11-01,207.821
2007-12-01,207.155
2008-01-01,208.757
2008-02-01,209.526
2008-03-01,211.542
2008-04-01,212.662
2008-05-01,214.932
2008-06-01,215.738
2008-07-01,217.459
2008-08-01,215.971
2008-09-01,215.465
2008-10-01,213.363
2008-11-01,209.053
2008-12-01,205.959
2009-01-01,207.616
2009-02-01,207.367
2009-03-01,207.462
2009-04-01,207.886
2009-05-01,209.809
2009-06-01,211.01
2009-07-01,210.906
2009-08-01,211.441
2009-09-01,211.345
2009-10-01,211.708
2009-11-01,212.206
2009-12-01,211.185
2010-01-01,212.104
2010-02-01,212.456
2010-03-01,212.952
2010-04-01,212.929
2010-05-01,212.984
2010-06-01,212.186
2010-07-01,212.535
2010-08-01,212.784
2010-09-01,213.339
2010-10-01,213.332
2010-11-01,213.066
2010-12-01,213.778
2011-01-01,215.155
2011-02-01,216.192
2011-03-01,217.88
2011-04-01,218.762
2011-05-01,220.094
2011-06-01,220.182
2011-07-01,219.277
2011-08-01,219.688
2011-09-01,220.027
2011-10-01,219.592
2011-11-01,219.181
2011-12-01,218.18
2012-01-01,219.585
2012-02-01,219.626
2012-03-01,222.351
2012-04-01,222.416
2012-05-01,222.262
2012-06-01,222.138
2012-07-01,221.611
2012-08-01,222.967
2012-09-01,223.611
2012-10-01,223.227
2012-11-01,222.425
2012-12-01,221.838
2013-01-01,222.251
2013-02-01,224.681
2013-03-01,224.433
2013-04-01,224.522
2013-05-01,225.645
2013-06-01,225.864
2013-07-01,225.375
2013-08-01,225.525
2013-09-01,225.161
2013-10-01,224.422
2013-11-01,223.703
2013-12-01,222.96
2014-01-01,225.027
2014-02-01,226.217
2014-03-01,228.784
2014-04-01,229.848
2014-05-01,229.612
2014-06-01,230.477
2014-07-01,229.633
2014-08-01,229.753
2014-09-01,229.829
2014-10-01,228.987
2014-11-01,227.184
2014-12-01,226.262
2015-01-01,225.852
2015-02-01,225.763
2015-03-01,227.405
2015-04-01,227.704
2015-05-01,228.494
2015-06-01,228.837
2015-07-01,228.588
2015-08-01,229.527
2015-09-01,228.826
2015-10-01,228.6
2015-11-01,227.641
2015-12-01,226.271
2016-01-01,227.977
2016-02-01,227.438
2016-03-01,227.778
2016-04-01,229.197
2016-05-01,229.247
2016-06-01,230.341
2016-07-01,228.454
2016-08-01,228.956
2016-09-01,230.282
2016-10-01,230.506
2016-11-01,230.969
2016-12-01,230.476
2017-01-01,232.155
2017-02-01,232.491
2017-03-01,232.225
2017-04-01,233.066
2017-05-01,233.443
2017-06-01,233.407
2017-07-01,233.514
2017-08-01,234.2
2017-09-01,235.177
2017-10-01,234.159
2017-11-01,235.206
2017-12-01,234.293
2018-01-01,236.267
2018-02-01,236.306
2018-03-01,236.388
2018-04-01,237.94
2018-05-01,238.91
2018-06-01,238.54
2018-07-01,237.87
2018-08-01,238.098
2018-09-01,238.957
2018-10-01,238.892
2018-11-01,237.511
2018-12-01,236.796
2019-01-01,238.218
2019-02-01,239.669
2019-03-01,240.019
2019-04-01,239.726
2019-05-01,241.758
2019-06-01,240.835
2019-07-01,241.589
2019-08-01,241.985
2019-09-01,242.393
2019-10-01,243.236
2019-11-01,242.661
2019-12-01,242.079
2020-01-01,244.361
2020-02-01,244.407
2020-03-01,242.655
2020-04-01,240.364
2020-05-01,242.65
2020-06-01,243.475
2020-07-01,244.046
2020-08-01,244.341
2020-09-01,245.745
2020-10-01,245.584
2020-11-01,244.61
2020-12-01,244.235
2021-01-01,246.008
2021-02-01,247.387
2021-03-01,248.984
2021-04-01,251.491
2021-05-01,253.934
2021-06-01,254.974
2021-07-01,255.929
2021-08-01,256.078
2021-09-01,256.881
2021-10-01,258.621
2021-11-01,259.254
2021-12-01,260.368
2022-01-01,262.73
2022-02-01,264.828
2022-03-01,268.417
2022-04-01,269.569
2022-05-01,274.301
2022-06-01,277.78
2022-07-01,277.311
2022-08-01,277.454
2022-09-01,278.03
2022-10-01,278.415
2022-11-01,276.861
2022-12-01,274.577
2023-01-01,276.982
2023-02-01,277.978
2023-03-01,280.279
2023-04-01,282.423
2023-05-01,283.415
2023-06-01,283.627
2023-07-01,283.528
2023-08-01,283.957
2023-09-01,284.375
2023-10-01,285.211
