"Date","CUURA207SAF11"
1966-07-01,36.3
1966-08-01,37.3
1966-09-01,37.1
1966-10-01,36.7
1966-11-01,36.4
1966-12-01,36.4
1967-01-01,36.1
1967-02-01,36.3
1967-03-01,36.1
1967-04-01,35.7
1967-05-01,35.9
1967-06-01,36.2
1967-07-01,36.9
1967-08-01,37.3
1967-09-01,36.9
1967-10-01,36.9
1967-11-01,36.6
1967-12-01,36.7
1968-01-01,37.1
1968-02-01,37.5
1968-03-01,37.3
1968-04-01,37.4
1968-05-01,37.5
1968-06-01,37.9
1968-07-01,38.3
1968-08-01,38.6
1968-09-01,38.5
1968-10-01,38.5
1968-11-01,38.1
1968-12-01,38.4
1969-01-01,39
1969-02-01,38.5
1969-03-01,38.9
1969-04-01,39
1969-05-01,39.4
1969-06-01,40.2
1969-07-01,40.8
1969-08-01,41.3
1969-09-01,41.2
1969-10-01,40.2
1969-11-01,40.6
1969-12-01,41.3
1970-01-01,41.8
1970-02-01,41.9
1970-03-01,41.8
1970-04-01,41.7
1970-05-01,41.8
1970-06-01,42
1970-07-01,41.9
1970-08-01,42.3
1970-09-01,41.6
1970-10-01,41.5
1970-11-01,40.9
1970-12-01,41.3
1971-01-01,41.4
1971-02-01,41.4
1971-03-01,42.1
1971-04-01,42.4
1971-05-01,42.2
1971-06-01,43.2
1971-07-01,43.5
1971-08-01,43.6
1971-09-01,43
1971-10-01,42.7
1971-11-01,42.8
1971-12-01,43
1972-01-01,43.1
1972-02-01,44.4
1972-03-01,44.3
1972-04-01,44
1972-05-01,44
1972-06-01,44.7
1972-07-01,44.9
1972-08-01,45.6
1972-09-01,45
1972-10-01,45.2
1972-11-01,45.4
1972-12-01,45.7
1973-01-01,46.8
1973-02-01,48.3
1973-03-01,49.5
1973-04-01,50.2
1973-05-01,50.7
1973-06-01,51.8
1973-07-01,51.9
1973-08-01,56.7
1973-09-01,55.3
1973-10-01,55.6
1973-11-01,55.4
1973-12-01,55.8
1974-01-01,57.1
1974-02-01,58.8
1974-03-01,58.8
1974-04-01,58.3
1974-05-01,58.4
1974-06-01,58.8
1974-07-01,58.8
1974-08-01,59.2
1974-09-01,59.9
1974-10-01,60.7
1974-11-01,61.7
1974-12-01,62.6
1975-01-01,63
1975-02-01,63.5
1975-03-01,63.2
1975-04-01,63
1975-05-01,62.1
1975-06-01,62.9
1975-07-01,64.7
1975-08-01,64.9
1975-09-01,64.4
1975-10-01,65.8
1975-11-01,65.8
1975-12-01,66.1
1976-01-01,65
1976-02-01,65
1976-03-01,64.3
1976-04-01,65
1976-05-01,64.7
1976-06-01,65.4
1976-07-01,66.1
1976-08-01,66.2
1976-09-01,65.7
1976-10-01,65.9
1976-11-01,65.3
1976-12-01,65.1
1977-01-01,65.3
1977-02-01,66.8
1977-03-01,67.4
1977-04-01,68.3
1977-05-01,68.1
1977-06-01,68.9
1977-07-01,69.7
1977-08-01,70.4
1977-09-01,70.8
1977-10-01,70.8
1977-11-01,70.6
1977-12-01,71.3
1978-01-01,73.1
1978-02-01,74.2
1978-03-01,74.8
1978-04-01,76.1
1978-05-01,77
1978-06-01,77.9
1978-07-01,78.5
1978-08-01,78.7
1978-09-01,79.5
1978-10-01,79.5
1978-11-01,80.3
1978-12-01,80.5
1979-01-01,82.4
1979-02-01,84.2
1979-03-01,84.7
1979-04-01,85.3
1979-05-01,86.3
1979-06-01,86.2
1979-07-01,86.3
1979-08-01,85.1
1979-09-01,85.7
1979-10-01,86.3
1979-11-01,87
1979-12-01,88
1980-01-01,87.7
1980-02-01,88.9
1980-03-01,90.2
1980-04-01,90.5
1980-05-01,91
1980-06-01,91.1
1980-07-01,92.3
1980-08-01,94
1980-09-01,95
1980-10-01,95.5
1980-11-01,96
1980-12-01,96.8
1981-01-01,97.4
1981-02-01,98.3
1981-03-01,98.3
1981-04-01,97.8
1981-05-01,96.9
1981-06-01,97.7
1981-07-01,98.2
1981-08-01,98.6
1981-09-01,98
1981-10-01,98.3
1981-11-01,97.6
1981-12-01,97.6
1982-01-01,98.8
1982-02-01,99.4
1982-03-01,99.1
1982-04-01,99.8
1982-05-01,100.5
1982-06-01,101.4
1982-07-01,100.6
1982-08-01,99.9
1982-09-01,99.4
1982-10-01,99.3
1982-11-01,98.9
1982-12-01,98.6
1983-01-01,99.7
1983-02-01,99.8
1983-03-01,99.3
1983-04-01,99.4
1983-05-01,99.1
1983-06-01,98.8
1983-07-01,97.5
1983-08-01,97.3
1983-09-01,98.5
1983-10-01,98.5
1983-11-01,98.8
1983-12-01,98.3
1984-01-01,101.8
1984-02-01,103.3
1984-03-01,102.5
1984-04-01,102.1
1984-05-01,101.3
1984-06-01,101.1
1984-07-01,101.5
1984-08-01,102.1
1984-09-01,101.3
1984-10-01,101.2
1984-11-01,99.8
1984-12-01,101.1
1985-01-01,102.2
1985-02-01,103
1985-03-01,103.2
1985-04-01,102.2
1985-05-01,101.5
1985-06-01,102.5
1985-07-01,102
1985-08-01,102.5
1985-09-01,102.9
1985-10-01,103.5
1985-11-01,105.1
1985-12-01,107.1
1986-01-01,107
1986-02-01,107.9
1986-03-01,107.7
1986-04-01,107.8
1986-05-01,107
1986-06-01,107.8
1986-07-01,109.1
1986-08-01,110.3
1986-09-01,110.2
1986-10-01,109.9
1986-11-01,111.6
1986-12-01,111.1
1987-01-01,114.7
1987-02-01,113.8
1987-03-01,112.5
1987-04-01,114.2
1987-05-01,113.7
1987-06-01,114.5
1987-07-01,113.9
1987-08-01,114
1987-09-01,114.8
1987-10-01,114.5
1987-11-01,115
1987-12-01,115.1
1988-01-01,116.6
1988-02-01,116.6
1988-03-01,116.8
1988-04-01,116.9
1988-05-01,117.5
1988-06-01,117.1
1988-07-01,119.2
1988-08-01,120.7
1988-09-01,121.2
1988-10-01,121.5
1988-11-01,120.9
1988-12-01,121.4
1989-01-01,123.5
1989-02-01,125
1989-03-01,124.7
1989-04-01,125.8
1989-05-01,125.1
1989-06-01,125.3
1989-07-01,125.3
1989-08-01,125.1
1989-09-01,125.8
1989-10-01,126
1989-11-01,127.3
1989-12-01,127.6
1990-01-01,134.4
1990-02-01,134
1990-03-01,133.8
1990-04-01,133.3
1990-05-01,133.4
1990-06-01,134.3
1990-07-01,136.2
1990-08-01,135.5
1990-09-01,135.7
1990-10-01,135.2
1990-11-01,136.5
1990-12-01,137.3
1991-01-01,138.7
1991-02-01,138.3
1991-03-01,139.1
1991-04-01,140.3
1991-05-01,141.2
1991-06-01,140.7
1991-07-01,140.1
1991-08-01,137.8
1991-09-01,138.6
1991-10-01,136.9
1991-11-01,138.6
1991-12-01,138.4
1992-01-01,138.7
1992-02-01,140.3
1992-03-01,142.2
1992-04-01,142.2
1992-05-01,142.4
1992-06-01,141.2
1992-07-01,140.9
1992-08-01,141.8
1992-09-01,142.7
1992-10-01,141.6
1992-11-01,142.5
1992-12-01,143.3
1993-01-01,145.5
1993-02-01,142.9
1993-03-01,144.7
1993-04-01,144
1993-05-01,146
1993-06-01,145
1993-07-01,145.3
1993-08-01,145.5
1993-09-01,145.8
1993-10-01,147.5
1993-11-01,147.7
1993-12-01,149.9
1994-01-01,151.9
1994-02-01,150.5
1994-03-01,151.4
1994-04-01,152
1994-05-01,150.5
1994-06-01,149.2
1994-07-01,149.8
1994-08-01,151.5
1994-09-01,151.4
1994-10-01,152
1994-11-01,151.5
1994-12-01,152.1
1995-01-01,155.9
1995-02-01,157.5
1995-03-01,156.7
1995-04-01,157.3
1995-05-01,155.8
1995-06-01,155.6
1995-07-01,156.1
1995-08-01,155.6
1995-09-01,155
1995-10-01,156.1
1995-11-01,157.6
1995-12-01,158.6
1996-01-01,158.8
1996-02-01,157.8
1996-03-01,159.4
1996-04-01,160
1996-05-01,158.4
1996-06-01,161.2
1996-07-01,161.9
1996-08-01,162.4
1996-09-01,163.8
1996-10-01,165.2
1996-11-01,166
1996-12-01,167.4
1997-01-01,167.4
1997-02-01,165.9
1997-03-01,166
1997-04-01,164.9
1997-05-01,166
1997-06-01,165.6
1997-07-01,166.4
1997-08-01,166.8
1997-09-01,166
1997-10-01,168.4
1997-11-01,168.3
1997-12-01,170.4
1998-01-01,169.9
1998-02-01,169.8
1998-03-01,171.5
1998-04-01,171.7
1998-05-01,173.3
1998-06-01,170.7
1998-07-01,174.8
1998-08-01,174.3
1998-09-01,172.9
1998-10-01,176.2
1998-11-01,174.7
1998-12-01,174.4
1999-01-01,177.2
1999-02-01,178
1999-03-01,177.5
1999-04-01,176.9
1999-05-01,177
1999-06-01,175.7
1999-07-01,176.4
1999-08-01,175.8
1999-09-01,176.2
1999-10-01,174.7
1999-11-01,173.7
1999-12-01,174.4
2000-01-01,175.4
2000-02-01,178.4
2000-03-01,175.6
2000-04-01,173.9
2000-05-01,178.8
2000-06-01,179.1
2000-07-01,178.5
2000-08-01,179.4
2000-09-01,179.5
2000-10-01,179.6
2000-11-01,177.7
2000-12-01,178.5
2001-01-01,183.9
2001-02-01,184
2001-03-01,182.7
2001-04-01,181.6
2001-05-01,184.5
2001-06-01,185
2001-07-01,185.8
2001-08-01,184
2001-09-01,184.9
2001-10-01,186.3
2001-11-01,182.6
2001-12-01,183.9
2002-01-01,185.3
2002-02-01,184.7
2002-03-01,185.3
2002-04-01,185.1
2002-05-01,187.8
2002-06-01,186
2002-07-01,182.7
2002-08-01,181.9
2002-09-01,181.8
2002-10-01,181.5
2002-11-01,182.8
2002-12-01,179.1
2003-01-01,183.5
2003-02-01,186.8
2003-03-01,188.4
2003-04-01,183.7
2003-05-01,184.6
2003-06-01,189.2
2003-07-01,186.5
2003-08-01,186
2003-09-01,189.4
2003-10-01,186.4
2003-11-01,186.5
2003-12-01,189.8
2004-01-01,185.4
2004-02-01,190.7
2004-03-01,188.8
2004-04-01,186.9
2004-05-01,191.9
2004-06-01,191.9
2004-07-01,194.5
2004-08-01,194.9
2004-09-01,192.4
2004-10-01,192.8
2004-11-01,192.4
2004-12-01,191
2005-01-01,193.1
2005-02-01,194.5
2005-03-01,191
2005-04-01,194.2
2005-05-01,195.5
2005-06-01,194
2005-07-01,192.6
2005-08-01,190.4
2005-09-01,192.7
2005-10-01,193.6
2005-11-01,193.5
2005-12-01,197.1
2006-01-01,199.8
2006-02-01,197.3
2006-03-01,197
2006-04-01,195.6
2006-05-01,197.2
2006-06-01,196.3
2006-07-01,197.2
2006-08-01,199
2006-09-01,200.3
2006-10-01,196.5
2006-11-01,196.2
2006-12-01,195.7
2007-01-01,199.102
2007-02-01,198.833
2007-03-01,202.304
2007-04-01,200
2007-05-01,202.695
2007-06-01,203.207
2007-07-01,207.533
2007-08-01,205.634
2007-09-01,204.813
2007-10-01,210.277
2007-11-01,208.292
2007-12-01,206.635
2008-01-01,210.331
2008-02-01,212.607
2008-03-01,211.545
2008-04-01,214.002
2008-05-01,214.837
2008-06-01,212.182
2008-07-01,217.123
2008-08-01,219.159
2008-09-01,219.218
2008-10-01,219.206
2008-11-01,215.886
2008-12-01,216.165
2009-01-01,222.36
2009-02-01,218.531
2009-03-01,215.941
2009-04-01,215.006
2009-05-01,215.717
2009-06-01,213.434
2009-07-01,215.283
2009-08-01,216.508
2009-09-01,215.871
2009-10-01,214.472
2009-11-01,213.182
2009-12-01,216.248
2010-01-01,215.135
2010-02-01,214.13
2010-03-01,214.454
2010-04-01,212.663
2010-05-01,217.454
2010-06-01,213.957
2010-07-01,215.365
2010-08-01,215.672
2010-09-01,217.005
2010-10-01,218.923
2010-11-01,213.903
2010-12-01,218.733
2011-01-01,218.804
2011-02-01,219.014
2011-03-01,223.725
2011-04-01,223.829
2011-05-01,222.862
2011-06-01,225.069
2011-07-01,224.821
2011-08-01,226.746
2011-09-01,228.307
2011-10-01,229.004
2011-11-01,228.359
2011-12-01,226.986
2012-01-01,229.81
2012-02-01,227.669
2012-03-01,228.163
2012-04-01,229.235
2012-05-01,229.672
2012-06-01,230.917
2012-07-01,229.765
2012-08-01,228.358
2012-09-01,227.414
2012-10-01,227.86
2012-11-01,229.825
2012-12-01,230.692
2013-01-01,232.56
2013-02-01,229.548
2013-03-01,230.349
2013-04-01,227.713
2013-05-01,227.422
2013-06-01,229.147
2013-07-01,228.459
2013-08-01,229.154
2013-09-01,226.917
2013-10-01,228.608
2013-11-01,228.006
2013-12-01,227.947
2014-01-01,231.296
2014-02-01,231.463
2014-03-01,232.482
2014-04-01,232.962
2014-05-01,235.056
2014-06-01,235.069
2014-07-01,234.849
2014-08-01,236.376
2014-09-01,237.16
2014-10-01,238.639
2014-11-01,238.386
2014-12-01,238.423
2015-01-01,238.969
2015-02-01,236.419
2015-03-01,237.289
2015-04-01,238.796
2015-05-01,237.947
2015-06-01,237.049
2015-07-01,238.284
2015-08-01,240.679
2015-09-01,239.75
2015-10-01,241.2
2015-11-01,238.511
2015-12-01,238.461
2016-01-01,241.63
2016-02-01,238.542
2016-03-01,234.737
2016-04-01,237.899
2016-05-01,235.636
2016-06-01,233.889
2016-07-01,232.479
2016-08-01,234.034
2016-09-01,232.714
2016-10-01,234.715
2016-11-01,234.809
2016-12-01,233.374
2017-01-01,232.695
2017-02-01,232.648
2017-03-01,233.725
2017-04-01,231.135
2017-05-01,234.298
2017-06-01,233.982
2017-07-01,232.826
2017-08-01,235.909
2017-09-01,234.902
2017-10-01,235.713
2017-11-01,233.909
2017-12-01,234.408
2018-01-01,233.514
2018-02-01,236.032
2018-03-01,233.221
2018-04-01,234.813
2018-05-01,232.597
2018-06-01,233.784
2018-07-01,234.113
2018-08-01,232.336
2018-09-01,235.91
2018-10-01,235.493
2018-11-01,233.71
2018-12-01,233.684
2019-01-01,237.538
2019-02-01,239.795
2019-03-01,235.401
2019-04-01,234.449
2019-05-01,235.649
2019-06-01,236.262
2019-07-01,234.052
2019-08-01,236.94
2019-09-01,238.548
2019-10-01,238.017
2019-11-01,236.422
2019-12-01,235.284
2020-01-01,237.718
2020-02-01,238.993
2020-03-01,240.375
2020-04-01,247.949
2020-05-01,251.541
2020-06-01,252.216
2020-07-01,251.201
2020-08-01,246.435
2020-09-01,246.143
2020-10-01,249.711
2020-11-01,247.872
2020-12-01,247.226
2021-01-01,249.411
2021-02-01,247.034
2021-03-01,249.13
2021-04-01,249.805
2021-05-01,251.459
2021-06-01,251.539
2021-07-01,252.314
2021-08-01,254.308
2021-09-01,259.773
2021-10-01,259.514
2021-11-01,261.52
2021-12-01,262.444
2022-01-01,268.188
2022-02-01,269.406
2022-03-01,274.477
2022-04-01,278.706
2022-05-01,281.208
2022-06-01,285.387
2022-07-01,284.269
2022-08-01,285.633
2022-09-01,285.822
2022-10-01,285.583
2022-11-01,288.405
2022-12-01,284.258
2023-01-01,287.84
2023-02-01,291.142
2023-03-01,290.309
2023-04-01,292.893
2023-05-01,293.901
2023-06-01,292.285
2023-07-01,296.78
2023-08-01,295.827
2023-09-01,297.247
2023-10-01,295.699
2023-11-01,294.046
