"Date","CUURA103SA0"
1964-06-01,NA
1964-07-01,31.9
1964-08-01,NA
1964-09-01,NA
1964-10-01,32.1
1964-11-01,NA
1964-12-01,NA
1965-01-01,32.2
1965-02-01,NA
1965-03-01,NA
1965-04-01,32.4
1965-05-01,NA
1965-06-01,NA
1965-07-01,32.6
1965-08-01,NA
1965-09-01,NA
1965-10-01,32.6
1965-11-01,NA
1965-12-01,NA
1966-01-01,32.7
1966-02-01,NA
1966-03-01,NA
1966-04-01,33.5
1966-05-01,NA
1966-06-01,NA
1966-07-01,33.6
1966-08-01,NA
1966-09-01,NA
1966-10-01,34
1966-11-01,NA
1966-12-01,NA
1967-01-01,34.1
1967-02-01,NA
1967-03-01,NA
1967-04-01,34.1
1967-05-01,NA
1967-06-01,NA
1967-07-01,34.4
1967-08-01,NA
1967-09-01,NA
1967-10-01,34.7
1967-11-01,NA
1967-12-01,NA
1968-01-01,35
1968-02-01,NA
1968-03-01,NA
1968-04-01,35.5
1968-05-01,NA
1968-06-01,NA
1968-07-01,35.8
1968-08-01,NA
1968-09-01,NA
1968-10-01,36.4
1968-11-01,NA
1968-12-01,NA
1969-01-01,36.7
1969-02-01,NA
1969-03-01,NA
1969-04-01,37.3
1969-05-01,NA
1969-06-01,NA
1969-07-01,37.9
1969-08-01,NA
1969-09-01,NA
1969-10-01,38.7
1969-11-01,NA
1969-12-01,NA
1970-01-01,39.1
1970-02-01,NA
1970-03-01,NA
1970-04-01,39.6
1970-05-01,NA
1970-06-01,NA
1970-07-01,40
1970-08-01,NA
1970-09-01,NA
1970-10-01,41.1
1970-11-01,NA
1970-12-01,NA
1971-01-01,41.5
1971-02-01,NA
1971-03-01,NA
1971-04-01,41.8
1971-05-01,NA
1971-06-01,NA
1971-07-01,42.2
1971-08-01,NA
1971-09-01,NA
1971-10-01,42.8
1971-11-01,NA
1971-12-01,NA
1972-01-01,42.9
1972-02-01,NA
1972-03-01,NA
1972-04-01,43.4
1972-05-01,NA
1972-06-01,NA
1972-07-01,43.7
1972-08-01,NA
1972-09-01,NA
1972-10-01,44.3
1972-11-01,NA
1972-12-01,NA
1973-01-01,44.6
1973-02-01,NA
1973-03-01,NA
1973-04-01,45.6
1973-05-01,NA
1973-06-01,NA
1973-07-01,46.1
1973-08-01,NA
1973-09-01,NA
1973-10-01,47.7
1973-11-01,NA
1973-12-01,NA
1974-01-01,48.9
1974-02-01,NA
1974-03-01,NA
1974-04-01,50
1974-05-01,NA
1974-06-01,NA
1974-07-01,51.5
1974-08-01,NA
1974-09-01,NA
1974-10-01,52.6
1974-11-01,NA
1974-12-01,NA
1975-01-01,53.8
1975-02-01,NA
1975-03-01,NA
1975-04-01,54.7
1975-05-01,NA
1975-06-01,NA
1975-07-01,56.1
1975-08-01,NA
1975-09-01,NA
1975-10-01,56.7
1975-11-01,NA
1975-12-01,NA
1976-01-01,59.1
1976-02-01,NA
1976-03-01,NA
1976-04-01,59.3
1976-05-01,NA
1976-06-01,NA
1976-07-01,60.3
1976-08-01,NA
1976-09-01,NA
1976-10-01,60.6
1976-11-01,NA
1976-12-01,NA
1977-01-01,61.6
1977-02-01,NA
1977-03-01,NA
1977-04-01,62.5
1977-05-01,NA
1977-06-01,NA
1977-07-01,63.5
1977-08-01,NA
1977-09-01,NA
1977-10-01,63.9
1977-11-01,NA
1977-12-01,NA
1978-01-01,64.5
1978-02-01,NA
1978-03-01,64.8
1978-04-01,NA
1978-05-01,65.6
1978-06-01,NA
1978-07-01,66.4
1978-08-01,NA
1978-09-01,67.4
1978-10-01,NA
1978-11-01,68.7
1978-12-01,NA
1979-01-01,69.4
1979-02-01,NA
1979-03-01,70.6
1979-04-01,NA
1979-05-01,72.1
1979-06-01,NA
1979-07-01,73.7
1979-08-01,NA
1979-09-01,75
1979-10-01,NA
1979-11-01,76.6
1979-12-01,NA
1980-01-01,78.2
1980-02-01,NA
1980-03-01,80.6
1980-04-01,NA
1980-05-01,81.5
1980-06-01,NA
1980-07-01,82.9
1980-08-01,NA
1980-09-01,84.1
1980-10-01,NA
1980-11-01,85.6
1980-12-01,NA
1981-01-01,88.2
1981-02-01,NA
1981-03-01,90.2
1981-04-01,NA
1981-05-01,90.7
1981-06-01,NA
1981-07-01,91.6
1981-08-01,NA
1981-09-01,93.9
1981-10-01,NA
1981-11-01,94.3
1981-12-01,NA
1982-01-01,94.3
1982-02-01,NA
1982-03-01,92.8
1982-04-01,NA
1982-05-01,93.8
1982-06-01,NA
1982-07-01,96.1
1982-08-01,NA
1982-09-01,97.3
1982-10-01,NA
1982-11-01,98.1
1982-12-01,NA
1983-01-01,98.7
1983-02-01,NA
1983-03-01,98.6
1983-04-01,NA
1983-05-01,99.1
1983-06-01,NA
1983-07-01,99.7
1983-08-01,NA
1983-09-01,100.2
1983-10-01,NA
1983-11-01,101.4
1983-12-01,NA
1984-01-01,102.3
1984-02-01,NA
1984-03-01,103.9
1984-04-01,NA
1984-05-01,104.3
1984-06-01,NA
1984-07-01,104.9
1984-08-01,NA
1984-09-01,105.8
1984-10-01,NA
1984-11-01,105.9
1984-12-01,NA
1985-01-01,106.5
1985-02-01,NA
1985-03-01,108.2
1985-04-01,NA
1985-05-01,108.4
1985-06-01,NA
1985-07-01,109.3
1985-08-01,NA
1985-09-01,110.5
1985-10-01,NA
1985-11-01,112
1985-12-01,NA
1986-01-01,112.5
1986-02-01,NA
1986-03-01,111.8
1986-04-01,NA
1986-05-01,111
1986-06-01,NA
1986-07-01,111.3
1986-08-01,NA
1986-09-01,112.9
1986-10-01,NA
1986-11-01,113.3
1986-12-01,NA
1987-01-01,114.6
1987-02-01,NA
1987-03-01,115.9
1987-04-01,NA
1987-05-01,115.3
1987-06-01,NA
1987-07-01,116.3
1987-08-01,NA
1987-09-01,119.5
1987-10-01,NA
1987-11-01,119.9
1987-12-01,NA
1988-01-01,120.1
1988-02-01,NA
1988-03-01,122.1
1988-04-01,NA
1988-05-01,123.1
1988-06-01,NA
1988-07-01,123.8
1988-08-01,NA
1988-09-01,126.2
1988-10-01,NA
1988-11-01,127.4
1988-12-01,NA
1989-01-01,129
1989-02-01,NA
1989-03-01,129.7
1989-04-01,NA
1989-05-01,130.5
1989-06-01,NA
1989-07-01,130.3
1989-08-01,NA
1989-09-01,132.2
1989-10-01,NA
1989-11-01,134.3
1989-12-01,NA
1990-01-01,136
1990-02-01,NA
1990-03-01,136.3
1990-04-01,NA
1990-05-01,136.6
1990-06-01,NA
1990-07-01,137.6
1990-08-01,NA
1990-09-01,141.3
1990-10-01,NA
1990-11-01,143.7
1990-12-01,NA
1991-01-01,143.8
1991-02-01,NA
1991-03-01,143.9
1991-04-01,NA
1991-05-01,143.5
1991-06-01,NA
1991-07-01,145.1
1991-08-01,NA
1991-09-01,146.3
1991-10-01,NA
1991-11-01,146.6
1991-12-01,NA
1992-01-01,146.3
1992-02-01,NA
1992-03-01,147.9
1992-04-01,NA
1992-05-01,147.5
1992-06-01,NA
1992-07-01,148.9
1992-08-01,NA
1992-09-01,149.4
1992-10-01,NA
1992-11-01,150.4
1992-12-01,NA
1993-01-01,151.9
1993-02-01,NA
1993-03-01,154.1
1993-04-01,NA
1993-05-01,151.9
1993-06-01,NA
1993-07-01,152.5
1993-08-01,NA
1993-09-01,152
1993-10-01,NA
1993-11-01,154.5
1993-12-01,NA
1994-01-01,153.6
1994-02-01,NA
1994-03-01,155
1994-04-01,NA
1994-05-01,153.6
1994-06-01,NA
1994-07-01,153.9
1994-08-01,NA
1994-09-01,155.7
1994-10-01,NA
1994-11-01,156.7
1994-12-01,NA
1995-01-01,158
1995-02-01,NA
1995-03-01,158.4
1995-04-01,NA
1995-05-01,157.7
1995-06-01,NA
1995-07-01,157.8
1995-08-01,NA
1995-09-01,158.6
1995-10-01,NA
1995-11-01,160.3
1995-12-01,NA
1996-01-01,162.2
1996-02-01,NA
1996-03-01,162.8
1996-04-01,NA
1996-05-01,161.8
1996-06-01,NA
1996-07-01,162
1996-08-01,NA
1996-09-01,163.5
1996-10-01,NA
1996-11-01,166.3
1996-12-01,NA
1997-01-01,167.7
1997-02-01,NA
1997-03-01,168.1
1997-04-01,NA
1997-05-01,166.7
1997-06-01,NA
1997-07-01,167.1
1997-08-01,NA
1997-09-01,167.8
1997-10-01,NA
1997-11-01,169.4
1997-12-01,NA
1998-01-01,171.2
1998-02-01,NA
1998-03-01,171.3
1998-04-01,NA
1998-05-01,170.9
1998-06-01,NA
1998-07-01,170.7
1998-08-01,NA
1998-09-01,172.1
1998-10-01,NA
1998-11-01,173.3
1998-12-01,NA
1999-01-01,174.1
1999-02-01,NA
1999-03-01,174.8
1999-04-01,NA
1999-05-01,174.2
1999-06-01,NA
1999-07-01,175.3
1999-08-01,NA
1999-09-01,176.8
1999-10-01,NA
1999-11-01,179.2
1999-12-01,NA
2000-01-01,180.2
2000-02-01,NA
2000-03-01,182.8
2000-04-01,NA
2000-05-01,181.7
2000-06-01,NA
2000-07-01,183.2
2000-08-01,NA
2000-09-01,184.3
2000-10-01,NA
2000-11-01,187.4
2000-12-01,NA
2001-01-01,189
2001-02-01,NA
2001-03-01,190.9
2001-04-01,NA
2001-05-01,190.9
2001-06-01,NA
2001-07-01,192.1
2001-08-01,NA
2001-09-01,192.7
2001-10-01,NA
2001-11-01,192.7
2001-12-01,NA
2002-01-01,192.9
2002-02-01,NA
2002-03-01,194.7
2002-04-01,NA
2002-05-01,194.8
2002-06-01,NA
2002-07-01,195.7
2002-08-01,NA
2002-09-01,199.1
2002-10-01,NA
2002-11-01,200.4
2002-12-01,NA
2003-01-01,199.8
2003-02-01,NA
2003-03-01,202.8
2003-04-01,NA
2003-05-01,202.3
2003-06-01,NA
2003-07-01,203
2003-08-01,NA
2003-09-01,206.8
2003-10-01,NA
2003-11-01,206.5
2003-12-01,NA
2004-01-01,208.4
2004-02-01,NA
2004-03-01,208.7
2004-04-01,NA
2004-05-01,208.7
2004-06-01,NA
2004-07-01,208.9
2004-08-01,NA
2004-09-01,209.8
2004-10-01,NA
2004-11-01,211.7
2004-12-01,NA
2005-01-01,211.3
2005-02-01,NA
2005-03-01,214.2
2005-04-01,NA
2005-05-01,214.6
2005-06-01,NA
2005-07-01,217.2
2005-08-01,NA
2005-09-01,220.1
2005-10-01,NA
2005-11-01,218.6
2005-12-01,NA
2006-01-01,220.5
2006-02-01,NA
2006-03-01,221.3
2006-04-01,NA
2006-05-01,222.9
2006-06-01,NA
2006-07-01,225.1
2006-08-01,NA
2006-09-01,224.5
2006-10-01,NA
2006-11-01,223.1
2006-12-01,NA
2007-01-01,224.432
2007-02-01,NA
2007-03-01,226.427
2007-04-01,NA
2007-05-01,226.247
2007-06-01,NA
2007-07-01,226.929
2007-08-01,NA
2007-09-01,227.85
2007-10-01,NA
2007-11-01,230.689
2007-12-01,NA
2008-01-01,231.98
2008-02-01,NA
2008-03-01,233.084
2008-04-01,NA
2008-05-01,235.344
2008-06-01,NA
2008-07-01,241.258
2008-08-01,NA
2008-09-01,238.519
2008-10-01,NA
2008-11-01,232.354
2008-12-01,NA
2009-01-01,230.806
2009-02-01,NA
2009-03-01,232.155
2009-04-01,NA
2009-05-01,231.891
2009-06-01,NA
2009-07-01,233.018
2009-08-01,NA
2009-09-01,236.596
2009-10-01,NA
2009-11-01,236.589
2009-12-01,NA
2010-01-01,237.266
2010-02-01,NA
2010-03-01,237.986
2010-04-01,NA
2010-05-01,238.083
2010-06-01,NA
2010-07-01,236.132
2010-08-01,NA
2010-09-01,236.474
2010-10-01,NA
2010-11-01,238.103
2010-12-01,NA
2011-01-01,239.814
2011-02-01,NA
2011-03-01,242.787
2011-04-01,NA
2011-05-01,244.574
2011-06-01,NA
2011-07-01,244.256
2011-08-01,NA
2011-09-01,245.31
2011-10-01,NA
2011-11-01,245.03
2011-12-01,NA
2012-01-01,245.891
2012-02-01,NA
2012-03-01,247.166
2012-04-01,NA
2012-05-01,246.582
2012-06-01,NA
2012-07-01,246.326
2012-08-01,NA
2012-09-01,249.488
2012-10-01,NA
2012-11-01,249.929
2012-12-01,NA
2013-01-01,249.957
2013-02-01,NA
2013-03-01,250.835
2013-04-01,NA
2013-05-01,250.036
2013-06-01,NA
2013-07-01,251.067
2013-08-01,NA
2013-09-01,251.918
2013-10-01,NA
2013-11-01,252.23
2013-12-01,NA
2014-01-01,253.123
2014-02-01,NA
2014-03-01,254.982
2014-04-01,NA
2014-05-01,255.209
2014-06-01,NA
2014-07-01,255.296
2014-08-01,NA
2014-09-01,255.878
2014-10-01,NA
2014-11-01,256.262
2014-12-01,NA
2015-01-01,254.556
2015-02-01,NA
2015-03-01,257.013
2015-04-01,NA
2015-05-01,256.839
2015-06-01,NA
2015-07-01,256.999
2015-08-01,NA
2015-09-01,256.643
2015-10-01,NA
2015-11-01,258.407
2015-12-01,NA
2016-01-01,257.215
2016-02-01,NA
2016-03-01,258.587
2016-04-01,NA
2016-05-01,260.809
2016-06-01,NA
2016-07-01,260.8
2016-08-01,NA
2016-09-01,262.606
2016-10-01,NA
2016-11-01,261.675
2016-12-01,NA
2017-01-01,264.865
2017-02-01,NA
2017-03-01,265.07
2017-04-01,NA
2017-05-01,266.256
2017-06-01,NA
2017-07-01,266.429
2017-08-01,NA
2017-09-01,269.757
2017-10-01,NA
2017-11-01,269.149
2017-12-01,NA
2018-01-01,272.229
2018-02-01,NA
2018-03-01,274.591
2018-04-01,NA
2018-05-01,274.668
2018-06-01,NA
2018-07-01,275.402
2018-08-01,NA
2018-09-01,278.663
2018-10-01,NA
2018-11-01,277.632
2018-12-01,NA
2019-01-01,278.976
2019-02-01,NA
2019-03-01,280.393
2019-04-01,NA
2019-05-01,280.937
2019-06-01,NA
2019-07-01,280.943
2019-08-01,NA
2019-09-01,281.603
2019-10-01,NA
2019-11-01,283.526
2019-12-01,NA
2020-01-01,285.181
2020-02-01,NA
2020-03-01,285.544
2020-04-01,NA
2020-05-01,282.62
2020-06-01,NA
2020-07-01,283.175
2020-08-01,NA
2020-09-01,283.391
2020-10-01,NA
2020-11-01,284.622
2020-12-01,NA
2021-01-01,286.615
2021-02-01,NA
2021-03-01,289.24
2021-04-01,NA
2021-05-01,291.667
2021-06-01,NA
2021-07-01,295.211
2021-08-01,NA
2021-09-01,294.784
2021-10-01,NA
2021-11-01,299.723
2021-12-01,NA
2022-01-01,304.634
2022-02-01,NA
2022-03-01,310.311
2022-04-01,NA
2022-05-01,313.578
2022-06-01,NA
2022-07-01,315.841
2022-08-01,NA
2022-09-01,318.8
2022-10-01,NA
2022-11-01,320.702
2022-12-01,NA
2023-01-01,324.27
2023-02-01,NA
2023-03-01,324.859
2023-04-01,NA
2023-05-01,324.927
2023-06-01,NA
2023-07-01,324.746
2023-08-01,NA
2023-09-01,327.145
2023-10-01,NA
2023-11-01,328.362
