"Date","CUURA102SA0"
1960-01-01,30.3
1960-02-01,30.3
1960-03-01,30.4
1960-04-01,30.5
1960-05-01,30.5
1960-06-01,30.5
1960-07-01,30.6
1960-08-01,30.6
1960-09-01,30.7
1960-10-01,30.8
1960-11-01,30.9
1960-12-01,30.9
1961-01-01,30.8
1961-02-01,30.9
1961-03-01,30.8
1961-04-01,30.9
1961-05-01,30.9
1961-06-01,30.8
1961-07-01,31
1961-08-01,30.9
1961-09-01,31
1961-10-01,31
1961-11-01,31.1
1961-12-01,31
1962-01-01,31
1962-02-01,31.1
1962-03-01,31.1
1962-04-01,31.2
1962-05-01,31
1962-06-01,31.1
1962-07-01,31.2
1962-08-01,31.2
1962-09-01,31.4
1962-10-01,31.4
1962-11-01,31.4
1962-12-01,31.3
1963-01-01,31.4
1963-02-01,31.5
1963-03-01,31.5
1963-04-01,31.5
1963-05-01,31.5
1963-06-01,31.8
1963-07-01,31.8
1963-08-01,31.8
1963-09-01,31.9
1963-10-01,32.1
1963-11-01,32.1
1963-12-01,32.2
1964-01-01,32.2
1964-02-01,32.2
1964-03-01,32.1
1964-04-01,32.1
1964-05-01,32.1
1964-06-01,32.2
1964-07-01,32.3
1964-08-01,32.2
1964-09-01,32.3
1964-10-01,32.4
1964-11-01,32.5
1964-12-01,32.5
1965-01-01,32.5
1965-02-01,32.6
1965-03-01,32.6
1965-04-01,32.5
1965-05-01,32.6
1965-06-01,32.8
1965-07-01,32.9
1965-08-01,32.8
1965-09-01,32.8
1965-10-01,32.9
1965-11-01,33
1965-12-01,33.1
1966-01-01,33.1
1966-02-01,33.3
1966-03-01,33.4
1966-04-01,33.5
1966-05-01,33.5
1966-06-01,33.6
1966-07-01,33.7
1966-08-01,33.9
1966-09-01,34
1966-10-01,34.1
1966-11-01,34.1
1966-12-01,34.2
1967-01-01,34.1
1967-02-01,34.2
1967-03-01,34.2
1967-04-01,34.3
1967-05-01,34.4
1967-06-01,34.5
1967-07-01,34.6
1967-08-01,34.8
1967-09-01,34.9
1967-10-01,35.1
1967-11-01,35.1
1967-12-01,35.2
1968-01-01,35.4
1968-02-01,35.6
1968-03-01,35.8
1968-04-01,35.9
1968-05-01,36
1968-06-01,36.2
1968-07-01,36.3
1968-08-01,36.4
1968-09-01,36.7
1968-10-01,36.9
1968-11-01,37
1968-12-01,37.1
1969-01-01,37.1
1969-02-01,37.3
1969-03-01,37.6
1969-04-01,37.8
1969-05-01,37.8
1969-06-01,38
1969-07-01,38.3
1969-08-01,38.6
1969-09-01,38.8
1969-10-01,38.9
1969-11-01,39
1969-12-01,39.2
1970-01-01,39.4
1970-02-01,39.8
1970-03-01,40.1
1970-04-01,40.2
1970-05-01,40.5
1970-06-01,40.6
1970-07-01,40.7
1970-08-01,40.9
1970-09-01,41.4
1970-10-01,41.7
1970-11-01,41.9
1970-12-01,42
1971-01-01,42
1971-02-01,42.2
1971-03-01,42.3
1971-04-01,42.4
1971-05-01,42.7
1971-06-01,43
1971-07-01,42.8
1971-08-01,42.8
1971-09-01,43.1
1971-10-01,43.3
1971-11-01,43.2
1971-12-01,43.3
1972-01-01,43.2
1972-02-01,43.3
1972-03-01,43.5
1972-04-01,43.6
1972-05-01,43.6
1972-06-01,43.8
1972-07-01,44
1972-08-01,44.1
1972-09-01,44.4
1972-10-01,44.5
1972-11-01,44.7
1972-12-01,44.6
1973-01-01,44.7
1973-02-01,45.2
1973-03-01,45.9
1973-04-01,46.2
1973-05-01,46.4
1973-06-01,46.6
1973-07-01,46.7
1973-08-01,47.5
1973-09-01,47.8
1973-10-01,48.3
1973-11-01,48.6
1973-12-01,48.9
1974-01-01,49.4
1974-02-01,50.2
1974-03-01,50.9
1974-04-01,51.3
1974-05-01,51.7
1974-06-01,52.2
1974-07-01,52.5
1974-08-01,53.1
1974-09-01,53.9
1974-10-01,54.4
1974-11-01,54.9
1974-12-01,55.1
1975-01-01,55.2
1975-02-01,55.5
1975-03-01,55.8
1975-04-01,55.8
1975-05-01,56.1
1975-06-01,56.6
1975-07-01,57.1
1975-08-01,57.3
1975-09-01,57.8
1975-10-01,58.2
1975-11-01,58.3
1975-12-01,58.3
1976-01-01,58.5
1976-02-01,58.7
1976-03-01,58.7
1976-04-01,58.9
1976-05-01,59.2
1976-06-01,59.5
1976-07-01,59.8
1976-08-01,59.9
1976-09-01,60.4
1976-10-01,60.6
1976-11-01,60.8
1976-12-01,60.7
1977-01-01,61.2
1977-02-01,61.9
1977-03-01,62.4
1977-04-01,63
1977-05-01,63.4
1977-06-01,63.6
1977-07-01,64
1977-08-01,64
1977-09-01,64.6
1977-10-01,64.7
1977-11-01,64.9
1977-12-01,64.7
1978-01-01,64.9
1978-02-01,65.1
1978-03-01,65.6
1978-04-01,66
1978-05-01,66.4
1978-06-01,67.1
1978-07-01,67.9
1978-08-01,68
1978-09-01,68.5
1978-10-01,68.7
1978-11-01,69.1
1978-12-01,69.6
1979-01-01,70
1979-02-01,70.6
1979-03-01,70.9
1979-04-01,71.9
1979-05-01,72.9
1979-06-01,74
1979-07-01,74.8
1979-08-01,75.4
1979-09-01,76
1979-10-01,76.2
1979-11-01,77
1979-12-01,77.4
1980-01-01,78.6
1980-02-01,80
1980-03-01,81.2
1980-04-01,82.2
1980-05-01,82.9
1980-06-01,83.9
1980-07-01,84.5
1980-08-01,85.2
1980-09-01,85.6
1980-10-01,85.8
1980-11-01,86.3
1980-12-01,86.7
1981-01-01,87.6
1981-02-01,88.6
1981-03-01,89.4
1981-04-01,90.3
1981-05-01,90.7
1981-06-01,91.9
1981-07-01,92.7
1981-08-01,93.6
1981-09-01,95
1981-10-01,95.1
1981-11-01,94.9
1981-12-01,95.2
1982-01-01,95.4
1982-02-01,95.4
1982-03-01,95.1
1982-04-01,95.2
1982-05-01,95.2
1982-06-01,96.8
1982-07-01,97.3
1982-08-01,97.4
1982-09-01,98
1982-10-01,97.5
1982-11-01,97.9
1982-12-01,97.5
1983-01-01,97.6
1983-02-01,97.6
1983-03-01,98
1983-04-01,98.1
1983-05-01,98.4
1983-06-01,99
1983-07-01,99.8
1983-08-01,100.3
1983-09-01,100.9
1983-10-01,100.8
1983-11-01,101
1983-12-01,101
1984-01-01,101.9
1984-02-01,102.6
1984-03-01,102.7
1984-04-01,103.2
1984-05-01,103.4
1984-06-01,103.8
1984-07-01,104.3
1984-08-01,104.8
1984-09-01,105.2
1984-10-01,105.1
1984-11-01,105.9
1984-12-01,105.6
1985-01-01,106
1985-02-01,107
1985-03-01,107.4
1985-04-01,108.1
1985-05-01,108.8
1985-06-01,108.8
1985-07-01,109.2
1985-08-01,109.3
1985-09-01,109.6
1985-10-01,109.9
1985-11-01,110.4
1985-12-01,110.7
1986-01-01,110.9
1986-02-01,110.8
1986-03-01,110.5
1986-04-01,110
1986-05-01,110.4
1986-06-01,111.4
1986-07-01,111.8
1986-08-01,111.8
1986-09-01,112.8
1986-10-01,112.4
1986-11-01,112.2
1986-12-01,112.6
1987-01-01,113.4
1987-02-01,113.9
1987-03-01,114
1987-04-01,115.5
1987-05-01,116.4
1987-06-01,117.4
1987-07-01,117.4
1987-08-01,118.4
1987-09-01,118.7
1987-10-01,119.1
1987-11-01,118.6
1987-12-01,118.9
1988-01-01,119.3
1988-02-01,119.3
1988-03-01,119.6
1988-04-01,120
1988-05-01,120.9
1988-06-01,121.9
1988-07-01,123.2
1988-08-01,123.9
1988-09-01,125.2
1988-10-01,124.6
1988-11-01,125.3
1988-12-01,125.6
1989-01-01,125.7
1989-02-01,125.4
1989-03-01,126
1989-04-01,126.7
1989-05-01,127.9
1989-06-01,128.8
1989-07-01,129.3
1989-08-01,129.1
1989-09-01,130.2
1989-10-01,130.5
1989-11-01,130.1
1989-12-01,129.9
1990-01-01,131.2
1990-02-01,132.2
1990-03-01,133.6
1990-04-01,134.3
1990-05-01,134.6
1990-06-01,135.1
1990-07-01,136.3
1990-08-01,137.3
1990-09-01,138.2
1990-10-01,138.8
1990-11-01,139.1
1990-12-01,139.4
1991-01-01,140.4
1991-02-01,140.6
1991-03-01,141
1991-04-01,140.8
1991-05-01,141.3
1991-06-01,141.8
1991-07-01,142.4
1991-08-01,143.3
1991-09-01,143.8
1991-10-01,143.1
1991-11-01,143.3
1991-12-01,144.4
1992-01-01,144.4
1992-02-01,144.2
1992-03-01,145.4
1992-04-01,145.4
1992-05-01,145.7
1992-06-01,147.5
1992-07-01,147.3
1992-08-01,148
1992-09-01,148.1
1992-10-01,148
1992-11-01,147.5
1992-12-01,147.5
1993-01-01,147.5
1993-02-01,148.5
1993-03-01,149.3
1993-04-01,149.6
1993-05-01,149.4
1993-06-01,150.5
1993-07-01,150.7
1993-08-01,150.6
1993-09-01,151.1
1993-10-01,152.2
1993-11-01,152.1
1993-12-01,151.3
1994-01-01,152.5
1994-02-01,152.9
1994-03-01,153.5
1994-04-01,153.1
1994-05-01,153.2
1994-06-01,154.6
1994-07-01,155.3
1994-08-01,155.7
1994-09-01,156.2
1994-10-01,156.6
1994-11-01,156.7
1994-12-01,155.4
1995-01-01,156.6
1995-02-01,157.8
1995-03-01,158
1995-04-01,157.8
1995-05-01,157.8
1995-06-01,158.4
1995-07-01,158.9
1995-08-01,159.6
1995-09-01,160.3
1995-10-01,160.4
1995-11-01,159.6
1995-12-01,159.1
1996-01-01,160.3
1996-02-01,161.2
1996-03-01,162
1996-04-01,162.1
1996-05-01,161.8
1996-06-01,162.3
1996-07-01,162.8
1996-08-01,163.6
1996-09-01,164.5
1996-10-01,164.9
1996-11-01,164.3
1996-12-01,164.3
1997-01-01,165.1
1997-02-01,165.8
1997-03-01,166.1
1997-04-01,166
1997-05-01,166
1997-06-01,166.1
1997-07-01,166.4
1997-08-01,166.8
1997-09-01,168.6
1997-10-01,167.7
1997-11-01,166.4
1997-12-01,166.4
1998-01-01,NA
1998-02-01,167
1998-03-01,NA
1998-04-01,167.1
1998-05-01,NA
1998-06-01,168
1998-07-01,NA
1998-08-01,168.6
1998-09-01,NA
1998-10-01,170.3
1998-11-01,NA
1998-12-01,169
1999-01-01,NA
1999-02-01,168.6
1999-03-01,NA
1999-04-01,171.1
1999-05-01,NA
1999-06-01,172.1
1999-07-01,NA
1999-08-01,173.1
1999-09-01,NA
1999-10-01,174.4
1999-11-01,NA
1999-12-01,172.9
2000-01-01,NA
2000-02-01,174.8
2000-03-01,NA
2000-04-01,175.8
2000-05-01,NA
2000-06-01,176.6
2000-07-01,NA
2000-08-01,177.5
2000-09-01,NA
2000-10-01,177.9
2000-11-01,NA
2000-12-01,177.5
2001-01-01,NA
2001-02-01,179
2001-03-01,NA
2001-04-01,181.2
2001-05-01,NA
2001-06-01,182.5
2001-07-01,NA
2001-08-01,182.8
2001-09-01,NA
2001-10-01,182.9
2001-11-01,NA
2001-12-01,179.9
2002-01-01,NA
2002-02-01,182
2002-03-01,NA
2002-04-01,183.1
2002-05-01,NA
2002-06-01,186.3
2002-07-01,NA
2002-08-01,188.3
2002-09-01,NA
2002-10-01,185.8
2002-11-01,NA
2002-12-01,185.3
2003-01-01,NA
2003-02-01,186.6
2003-03-01,NA
2003-04-01,187.2
2003-05-01,NA
2003-06-01,189.7
2003-07-01,NA
2003-08-01,191.1
2003-09-01,NA
2003-10-01,190.3
2003-11-01,NA
2003-12-01,189
2004-01-01,NA
2004-02-01,191.4
2004-03-01,NA
2004-04-01,194.8
2004-05-01,NA
2004-06-01,198
2004-07-01,NA
2004-08-01,199.1
2004-09-01,NA
2004-10-01,200.2
2004-11-01,NA
2004-12-01,197.8
2005-01-01,NA
2005-02-01,200.1
2005-03-01,NA
2005-04-01,203.3
2005-05-01,NA
2005-06-01,204.8
2005-07-01,NA
2005-08-01,206.6
2005-09-01,NA
2005-10-01,207.5
2005-11-01,NA
2005-12-01,204.9
2006-01-01,NA
2006-02-01,209
2006-03-01,NA
2006-04-01,211.6
2006-05-01,NA
2006-06-01,213.9
2006-07-01,NA
2006-08-01,216.4
2006-09-01,NA
2006-10-01,211.6
2006-11-01,NA
2006-12-01,211.6
2007-01-01,NA
2007-02-01,213.152
2007-03-01,NA
2007-04-01,215.27
2007-05-01,NA
2007-06-01,217.255
2007-07-01,NA
2007-08-01,218.692
2007-09-01,NA
2007-10-01,218.929
2007-11-01,NA
2007-12-01,219.025
2008-01-01,NA
2008-02-01,220.935
2008-03-01,NA
2008-04-01,223.622
2008-05-01,NA
2008-06-01,228.408
2008-07-01,NA
2008-08-01,228.337
2008-09-01,NA
2008-10-01,225.113
2008-11-01,NA
2008-12-01,218.186
2009-01-01,NA
2009-02-01,220.262
2009-03-01,NA
2009-04-01,221.686
2009-05-01,NA
2009-06-01,223.81
2009-07-01,NA
2009-08-01,226.039
2009-09-01,NA
2009-10-01,224.787
2009-11-01,NA
2009-12-01,224.8
2010-01-01,NA
2010-02-01,226.529
2010-03-01,NA
2010-04-01,227.432
2010-05-01,NA
2010-06-01,228.074
2010-07-01,NA
2010-08-01,228.5
2010-09-01,NA
2010-10-01,228.543
2010-11-01,NA
2010-12-01,228.017
2011-01-01,NA
2011-02-01,230.878
2011-03-01,NA
2011-04-01,233.143
2011-05-01,NA
2011-06-01,234.463
2011-07-01,NA
2011-08-01,236.196
2011-09-01,NA
2011-10-01,235.44
2011-11-01,NA
2011-12-01,234.312
2012-01-01,NA
2012-02-01,235.857
2012-03-01,NA
2012-04-01,237.782
2012-05-01,NA
2012-06-01,237.405
2012-07-01,NA
2012-08-01,239.557
2012-09-01,NA
2012-10-01,240.537
2012-11-01,NA
2012-12-01,238.492
2013-01-01,NA
2013-02-01,240.137
2013-03-01,NA
2013-04-01,240.345
2013-05-01,NA
2013-06-01,240.99
2013-07-01,NA
2013-08-01,242.128
2013-09-01,NA
2013-10-01,241.141
2013-11-01,NA
2013-12-01,241.383
2014-01-01,NA
2014-02-01,242.584
2014-03-01,NA
2014-04-01,243.694
2014-05-01,NA
2014-06-01,245.247
2014-07-01,NA
2014-08-01,245.303
2014-09-01,NA
2014-10-01,244.948
2014-11-01,NA
2014-12-01,242.912
2015-01-01,NA
2015-02-01,242.424
2015-03-01,NA
2015-04-01,243.717
2015-05-01,NA
2015-06-01,245.675
2015-07-01,NA
2015-08-01,244.519
2015-09-01,NA
2015-10-01,243.697
2015-11-01,NA
2015-12-01,242.356
2016-01-01,NA
2016-02-01,243.132
2016-03-01,NA
2016-04-01,245.3
2016-05-01,NA
2016-06-01,245.98
2016-07-01,NA
2016-08-01,245.386
2016-09-01,NA
2016-10-01,246.952
2016-11-01,NA
2016-12-01,246.591
2017-01-01,NA
2017-02-01,248.345
2017-03-01,NA
2017-04-01,248.411
2017-05-01,NA
2017-06-01,247.713
2017-07-01,NA
2017-08-01,248.919
2017-09-01,NA
2017-10-01,248.956
2017-11-01,NA
2017-12-01,248.617
2018-01-01,NA
2018-02-01,249.567
2018-03-01,NA
2018-04-01,251.85
2018-05-01,NA
2018-06-01,252.386
2018-07-01,NA
2018-08-01,253.085
2018-09-01,NA
2018-10-01,253.04
2018-11-01,NA
2018-12-01,251.148
2019-01-01,NA
2019-02-01,253.218
2019-03-01,NA
2019-04-01,256.528
2019-05-01,NA
2019-06-01,257.709
2019-07-01,NA
2019-08-01,258.877
2019-09-01,NA
2019-10-01,257.966
2019-11-01,NA
2019-12-01,257.194
2020-01-01,NA
2020-02-01,259.694
2020-03-01,NA
2020-04-01,256.353
2020-05-01,NA
2020-06-01,257.983
2020-07-01,NA
2020-08-01,259.965
2020-09-01,NA
2020-10-01,259.979
2020-11-01,NA
2020-12-01,259.991
2021-01-01,NA
2021-02-01,262.167
2021-03-01,NA
2021-04-01,265.355
2021-05-01,NA
2021-06-01,270.499
2021-07-01,NA
2021-08-01,272.044
2021-09-01,NA
2021-10-01,274.647
2021-11-01,NA
2021-12-01,277.163
2022-01-01,NA
2022-02-01,281.402
2022-03-01,NA
2022-04-01,287.602
2022-05-01,NA
2022-06-01,294.207
2022-07-01,NA
2022-08-01,294.13
2022-09-01,NA
2022-10-01,295.978
2022-11-01,NA
2022-12-01,294.883
2023-01-01,NA
2023-02-01,300.882
2023-03-01,NA
2023-04-01,301.225
2023-05-01,NA
2023-06-01,303.446
2023-07-01,NA
2023-08-01,305.742
2023-09-01,NA
2023-10-01,306.276
