"Date","CUURA101SAF11"
1968-04-01,35.1
1968-05-01,35.3
1968-06-01,35.3
1968-07-01,35.7
1968-08-01,35.9
1968-09-01,35.9
1968-10-01,36.1
1968-11-01,35.8
1968-12-01,36
1969-01-01,36.4
1969-02-01,36.3
1969-03-01,36.4
1969-04-01,36.7
1969-05-01,36.7
1969-06-01,37.2
1969-07-01,37.8
1969-08-01,38
1969-09-01,38
1969-10-01,37.9
1969-11-01,38.2
1969-12-01,39
1970-01-01,39.3
1970-02-01,39.5
1970-03-01,39.5
1970-04-01,39.3
1970-05-01,39.5
1970-06-01,39.7
1970-07-01,40.1
1970-08-01,40
1970-09-01,39.8
1970-10-01,39.8
1970-11-01,39.7
1970-12-01,39.8
1971-01-01,39.9
1971-02-01,40.1
1971-03-01,40.7
1971-04-01,41.1
1971-05-01,41.2
1971-06-01,41.5
1971-07-01,41.8
1971-08-01,41.8
1971-09-01,41.4
1971-10-01,41.4
1971-11-01,41.4
1971-12-01,41.8
1972-01-01,41.7
1972-02-01,42.5
1972-03-01,42.6
1972-04-01,42.5
1972-05-01,42.4
1972-06-01,42.6
1972-07-01,43.3
1972-08-01,43.2
1972-09-01,43.5
1972-10-01,43.3
1972-11-01,43.5
1972-12-01,43.6
1973-01-01,44.7
1973-02-01,45.7
1973-03-01,47.1
1973-04-01,47.6
1973-05-01,48.1
1973-06-01,48.9
1973-07-01,49.4
1973-08-01,52.9
1973-09-01,52.3
1973-10-01,52
1973-11-01,52.7
1973-12-01,53.2
1974-01-01,54.3
1974-02-01,56.2
1974-03-01,56.3
1974-04-01,55.8
1974-05-01,55.9
1974-06-01,56.4
1974-07-01,56.5
1974-08-01,57.6
1974-09-01,58.3
1974-10-01,59
1974-11-01,59.1
1974-12-01,60
1975-01-01,60.3
1975-02-01,60.7
1975-03-01,60.5
1975-04-01,60
1975-05-01,60.3
1975-06-01,61.5
1975-07-01,63.3
1975-08-01,63.1
1975-09-01,62.5
1975-10-01,62.8
1975-11-01,63.1
1975-12-01,63.9
1976-01-01,63.9
1976-02-01,63.5
1976-03-01,62.8
1976-04-01,62.8
1976-05-01,63
1976-06-01,63.6
1976-07-01,64
1976-08-01,63.9
1976-09-01,63.7
1976-10-01,63.8
1976-11-01,63.3
1976-12-01,63.8
1977-01-01,64.1
1977-02-01,66
1977-03-01,66
1977-04-01,66.6
1977-05-01,67.1
1977-06-01,67.8
1977-07-01,68.1
1977-08-01,68.3
1977-09-01,67.4
1977-10-01,67.5
1977-11-01,68.2
1977-12-01,68
1978-01-01,69.5
1978-02-01,70.6
1978-03-01,71.3
1978-04-01,72.5
1978-05-01,73.4
1978-06-01,75.3
1978-07-01,75.1
1978-08-01,74.9
1978-09-01,74.7
1978-10-01,75.1
1978-11-01,75.7
1978-12-01,76
1979-01-01,77.6
1979-02-01,79.2
1979-03-01,79.8
1979-04-01,80.3
1979-05-01,80.8
1979-06-01,81.2
1979-07-01,82.4
1979-08-01,81.2
1979-09-01,81.6
1979-10-01,82
1979-11-01,82.1
1979-12-01,82.7
1980-01-01,84.3
1980-02-01,84.1
1980-03-01,84.6
1980-04-01,85.4
1980-05-01,85.7
1980-06-01,86.7
1980-07-01,88
1980-08-01,89.3
1980-09-01,90.1
1980-10-01,90.4
1980-11-01,90.9
1980-12-01,91.2
1981-01-01,91.6
1981-02-01,92.5
1981-03-01,93.4
1981-04-01,93.9
1981-05-01,93.8
1981-06-01,94.3
1981-07-01,95.4
1981-08-01,95.6
1981-09-01,96.2
1981-10-01,95.4
1981-11-01,94.7
1981-12-01,95
1982-01-01,97
1982-02-01,98.1
1982-03-01,98.2
1982-04-01,98.3
1982-05-01,98.5
1982-06-01,100.1
1982-07-01,99.6
1982-08-01,98.5
1982-09-01,98.7
1982-10-01,98.6
1982-11-01,96.9
1982-12-01,97.1
1983-01-01,97.5
1983-02-01,98.1
1983-03-01,98.8
1983-04-01,98.8
1983-05-01,98.7
1983-06-01,98.7
1983-07-01,98.8
1983-08-01,99
1983-09-01,99.3
1983-10-01,98.8
1983-11-01,98.4
1983-12-01,99.3
1984-01-01,102.3
1984-02-01,103.2
1984-03-01,103.2
1984-04-01,103
1984-05-01,102
1984-06-01,102.9
1984-07-01,102.8
1984-08-01,103.7
1984-09-01,103.7
1984-10-01,103.5
1984-11-01,102.7
1984-12-01,103.1
1985-01-01,104.7
1985-02-01,105.6
1985-03-01,106
1985-04-01,105.2
1985-05-01,104.9
1985-06-01,105
1985-07-01,105.1
1985-08-01,105.2
1985-09-01,105.8
1985-10-01,105.5
1985-11-01,105.4
1985-12-01,106.1
1986-01-01,107.9
1986-02-01,107.5
1986-03-01,107.2
1986-04-01,107.8
1986-05-01,107.5
1986-06-01,107
1986-07-01,109.7
1986-08-01,110.6
1986-09-01,110.6
1986-10-01,111.1
1986-11-01,110.8
1986-12-01,111.1
1987-01-01,113.2
1987-02-01,113.9
1987-03-01,114.1
1987-04-01,114.7
1987-05-01,115.8
1987-06-01,117.1
1987-07-01,116.1
1987-08-01,116.3
1987-09-01,116.2
1987-10-01,116.3
1987-11-01,115.8
1987-12-01,118
1988-01-01,119.5
1988-02-01,119.6
1988-03-01,118.9
1988-04-01,121
1988-05-01,120.2
1988-06-01,121.8
1988-07-01,123
1988-08-01,124.2
1988-09-01,125
1988-10-01,123.5
1988-11-01,124.3
1988-12-01,124.3
1989-01-01,127.6
1989-02-01,128
1989-03-01,128.2
1989-04-01,128.7
1989-05-01,129.9
1989-06-01,130.4
1989-07-01,130.6
1989-08-01,130.9
1989-09-01,130.3
1989-10-01,129.6
1989-11-01,130.4
1989-12-01,130.6
1990-01-01,135.9
1990-02-01,138.3
1990-03-01,137.4
1990-04-01,137.7
1990-05-01,137.7
1990-06-01,138.3
1990-07-01,140.2
1990-08-01,140.4
1990-09-01,139.1
1990-10-01,140.2
1990-11-01,139.8
1990-12-01,139.9
1991-01-01,142.9
1991-02-01,143.3
1991-03-01,143.4
1991-04-01,145.1
1991-05-01,144.3
1991-06-01,145.6
1991-07-01,142.9
1991-08-01,141.5
1991-09-01,141.5
1991-10-01,140.6
1991-11-01,140.5
1991-12-01,141.7
1992-01-01,143.9
1992-02-01,144.4
1992-03-01,145.5
1992-04-01,145.2
1992-05-01,143.4
1992-06-01,144
1992-07-01,142.8
1992-08-01,144.5
1992-09-01,144.5
1992-10-01,145.7
1992-11-01,144.7
1992-12-01,146.2
1993-01-01,148.6
1993-02-01,147.9
1993-03-01,148.3
1993-04-01,149.2
1993-05-01,149.1
1993-06-01,146.4
1993-07-01,146.9
1993-08-01,148.9
1993-09-01,148.7
1993-10-01,148.7
1993-11-01,149.8
1993-12-01,151.4
1994-01-01,152.9
1994-02-01,151.4
1994-03-01,150.9
1994-04-01,151.3
1994-05-01,151.7
1994-06-01,151.8
1994-07-01,153.6
1994-08-01,154
1994-09-01,153.4
1994-10-01,153.5
1994-11-01,153.4
1994-12-01,153.7
1995-01-01,156
1995-02-01,155.2
1995-03-01,155
1995-04-01,157.7
1995-05-01,156.7
1995-06-01,156.6
1995-07-01,157
1995-08-01,157.4
1995-09-01,157.8
1995-10-01,158
1995-11-01,158.2
1995-12-01,158
1996-01-01,159.7
1996-02-01,160.1
1996-03-01,160.1
1996-04-01,159.4
1996-05-01,159.5
1996-06-01,160.7
1996-07-01,160.2
1996-08-01,159.4
1996-09-01,162.4
1996-10-01,161.9
1996-11-01,162.9
1996-12-01,162.5
1997-01-01,162.7
1997-02-01,163.5
1997-03-01,163.9
1997-04-01,162.9
1997-05-01,163.3
1997-06-01,163.2
1997-07-01,162.8
1997-08-01,163.1
1997-09-01,163.6
1997-10-01,163.5
1997-11-01,164.7
1997-12-01,163.5
1998-01-01,164.9
1998-02-01,164.2
1998-03-01,164.1
1998-04-01,164.7
1998-05-01,165.1
1998-06-01,164.4
1998-07-01,165.7
1998-08-01,165.9
1998-09-01,165.4
1998-10-01,166.5
1998-11-01,166.6
1998-12-01,167.4
1999-01-01,169.4
1999-02-01,168.4
1999-03-01,167
1999-04-01,168.5
1999-05-01,169.6
1999-06-01,169.2
1999-07-01,169
1999-08-01,170.9
1999-09-01,169.6
1999-10-01,169
1999-11-01,170.7
1999-12-01,170.1
2000-01-01,170.3
2000-02-01,169.6
2000-03-01,169.6
2000-04-01,169.1
2000-05-01,172
2000-06-01,170.6
2000-07-01,171.5
2000-08-01,171.8
2000-09-01,172.4
2000-10-01,172.7
2000-11-01,171.1
2000-12-01,172.9
2001-01-01,174.2
2001-02-01,174.7
2001-03-01,175
2001-04-01,174.5
2001-05-01,176.7
2001-06-01,176.7
2001-07-01,177
2001-08-01,177.3
2001-09-01,176.6
2001-10-01,176
2001-11-01,176.8
2001-12-01,176.8
2002-01-01,178.2
2002-02-01,178.1
2002-03-01,178.3
2002-04-01,178.1
2002-05-01,175.9
2002-06-01,177.1
2002-07-01,177.6
2002-08-01,176
2002-09-01,176.1
2002-10-01,177.1
2002-11-01,178.8
2002-12-01,178.6
2003-01-01,178.6
2003-02-01,182.2
2003-03-01,181
2003-04-01,179.7
2003-05-01,180.1
2003-06-01,179.8
2003-07-01,181
2003-08-01,181.6
2003-09-01,181.9
2003-10-01,183.6
2003-11-01,184.5
2003-12-01,186.5
2004-01-01,186.1
2004-02-01,185.2
2004-03-01,188.7
2004-04-01,188.2
2004-05-01,189.9
2004-06-01,191.4
2004-07-01,190.9
2004-08-01,191.7
2004-09-01,191
2004-10-01,194
2004-11-01,194.7
2004-12-01,196.7
2005-01-01,195.1
2005-02-01,193.6
2005-03-01,194.9
2005-04-01,196
2005-05-01,196.8
2005-06-01,196.1
2005-07-01,196.5
2005-08-01,194
2005-09-01,196.1
2005-10-01,196.3
2005-11-01,199
2005-12-01,201.2
2006-01-01,201.3
2006-02-01,200.8
2006-03-01,200.2
2006-04-01,199.1
2006-05-01,198.6
2006-06-01,199.9
2006-07-01,200.1
2006-08-01,200.3
2006-09-01,201.6
2006-10-01,202.8
2006-11-01,200.2
2006-12-01,200.9
2007-01-01,205.166
2007-02-01,205.847
2007-03-01,205.142
2007-04-01,206.864
2007-05-01,208.203
2007-06-01,208.161
2007-07-01,208.081
2007-08-01,208.701
2007-09-01,209.741
2007-10-01,210.881
2007-11-01,211.758
2007-12-01,212.435
2008-01-01,214.574
2008-02-01,213.504
2008-03-01,215.803
2008-04-01,218.925
2008-05-01,220.396
2008-06-01,221.524
2008-07-01,223.293
2008-08-01,225
2008-09-01,227.432
2008-10-01,229.598
2008-11-01,229.06
2008-12-01,228.416
2009-01-01,230.193
2009-02-01,229.149
2009-03-01,227.34
2009-04-01,226.657
2009-05-01,225.64
2009-06-01,225.508
2009-07-01,223.722
2009-08-01,223.036
2009-09-01,223.585
2009-10-01,224.186
2009-11-01,225.807
2009-12-01,225.118
2010-01-01,226.351
2010-02-01,225.334
2010-03-01,226.295
2010-04-01,228.248
2010-05-01,227.284
2010-06-01,227.442
2010-07-01,226.101
2010-08-01,226.946
2010-09-01,227.442
2010-10-01,229.72
2010-11-01,230.581
2010-12-01,229.173
2011-01-01,232.638
2011-02-01,233.844
2011-03-01,233.763
2011-04-01,232.804
2011-05-01,233.769
2011-06-01,236.103
2011-07-01,238.315
2011-08-01,238.417
2011-09-01,239.259
2011-10-01,240.312
2011-11-01,239.14
2011-12-01,241.762
2012-01-01,243.238
2012-02-01,243.36
2012-03-01,242.428
2012-04-01,242.545
2012-05-01,244.331
2012-06-01,242.567
2012-07-01,243.116
2012-08-01,243.344
2012-09-01,242.835
2012-10-01,243.651
2012-11-01,245.918
2012-12-01,245.793
2013-01-01,248.15
2013-02-01,245.888
2013-03-01,246.008
2013-04-01,247.665
2013-05-01,245.01
2013-06-01,247.501
2013-07-01,245.797
2013-08-01,245.771
2013-09-01,247.425
2013-10-01,246.255
2013-11-01,245.405
2013-12-01,245.138
2014-01-01,246.015
2014-02-01,246.684
2014-03-01,248.281
2014-04-01,248.529
2014-05-01,251.28
2014-06-01,251.449
2014-07-01,253.161
2014-08-01,250.762
2014-09-01,253.019
2014-10-01,252.442
2014-11-01,252.159
2014-12-01,254.284
2015-01-01,254.533
2015-02-01,254.665
2015-03-01,254.523
2015-04-01,255.717
2015-05-01,254.472
2015-06-01,254.763
2015-07-01,253.429
2015-08-01,254.656
2015-09-01,255.562
2015-10-01,255.938
2015-11-01,254.51
2015-12-01,253.938
2016-01-01,254.764
2016-02-01,252.679
2016-03-01,250.602
2016-04-01,253.019
2016-05-01,250.536
2016-06-01,250.577
2016-07-01,249.377
2016-08-01,249.074
2016-09-01,249.354
2016-10-01,248.197
2016-11-01,248.012
2016-12-01,247.754
2017-01-01,249.82
2017-02-01,249.874
2017-03-01,250.689
2017-04-01,252.619
2017-05-01,251.321
2017-06-01,252.02
2017-07-01,252.61
2017-08-01,252.606
2017-09-01,252.197
2017-10-01,253.405
2017-11-01,252.759
2017-12-01,252.929
2018-01-01,253.655
2018-02-01,254.308
2018-03-01,253.35
2018-04-01,255.712
2018-05-01,254.915
2018-06-01,255.693
2018-07-01,256.679
2018-08-01,256.82
2018-09-01,259.499
2018-10-01,257.363
2018-11-01,256.92
2018-12-01,257.467
2019-01-01,259.288
2019-02-01,258.689
2019-03-01,259.546
2019-04-01,258.348
2019-05-01,256.611
2019-06-01,258.911
2019-07-01,257.017
2019-08-01,258.183
2019-09-01,258.462
2019-10-01,260.764
2019-11-01,256.906
2019-12-01,258.504
2020-01-01,261.131
2020-02-01,260.651
2020-03-01,261.184
2020-04-01,270.644
2020-05-01,274.785
2020-06-01,272.888
2020-07-01,270.732
2020-08-01,269.424
2020-09-01,268.109
2020-10-01,268.221
2020-11-01,267.638
2020-12-01,268.16
2021-01-01,267.564
2021-02-01,267.5
2021-03-01,268.347
2021-04-01,271.55
2021-05-01,271.019
2021-06-01,273.446
2021-07-01,275.851
2021-08-01,276.818
2021-09-01,280.498
2021-10-01,281.298
2021-11-01,283.223
2021-12-01,284.34
2022-01-01,287.86
2022-02-01,291.811
2022-03-01,293.548
2022-04-01,298.825
2022-05-01,301.121
2022-06-01,301.169
2022-07-01,308.723
2022-08-01,309.877
2022-09-01,308.665
2022-10-01,310.55
2022-11-01,312.627
2022-12-01,313.065
2023-01-01,315.61
2023-02-01,316.115
2023-03-01,316.315
2023-04-01,317.146
2023-05-01,313.418
2023-06-01,314.529
2023-07-01,314.574
2023-08-01,313.259
2023-09-01,315.621
2023-10-01,317.787
2023-11-01,316.301
