"Date","CUURA422SA0"
1937-10-01,NA
1937-11-01,NA
1937-12-01,13
1938-01-01,NA
1938-02-01,NA
1938-03-01,12.8
1938-04-01,NA
1938-05-01,NA
1938-06-01,12.8
1938-07-01,NA
1938-08-01,NA
1938-09-01,12.8
1938-10-01,NA
1938-11-01,NA
1938-12-01,12.8
1939-01-01,NA
1939-02-01,NA
1939-03-01,12.7
1939-04-01,NA
1939-05-01,NA
1939-06-01,12.5
1939-07-01,NA
1939-08-01,NA
1939-09-01,12.8
1939-10-01,NA
1939-11-01,NA
1939-12-01,12.6
1940-01-01,NA
1940-02-01,NA
1940-03-01,12.6
1940-04-01,NA
1940-05-01,NA
1940-06-01,12.6
1940-07-01,NA
1940-08-01,NA
1940-09-01,12.7
1940-10-01,12.8
1940-11-01,12.8
1940-12-01,12.8
1941-01-01,12.8
1941-02-01,12.9
1941-03-01,12.9
1941-04-01,13.1
1941-05-01,13.1
1941-06-01,13.3
1941-07-01,13.3
1941-08-01,13.4
1941-09-01,13.6
1941-10-01,13.8
1941-11-01,14
1941-12-01,14
1942-01-01,14.3
1942-02-01,14.4
1942-03-01,14.6
1942-04-01,14.8
1942-05-01,14.8
1942-06-01,14.9
1942-07-01,14.9
1942-08-01,15.1
1942-09-01,15.2
1942-10-01,15.3
1942-11-01,15.6
1942-12-01,15.6
1943-01-01,15.7
1943-02-01,15.7
1943-03-01,15.9
1943-04-01,16.2
1943-05-01,16.2
1943-06-01,16.2
1943-07-01,15.8
1943-08-01,15.7
1943-09-01,15.8
1943-10-01,16
1943-11-01,16.1
1943-12-01,16.1
1944-01-01,16.1
1944-02-01,16
1944-03-01,16.1
1944-04-01,16.2
1944-05-01,16.4
1944-06-01,16.3
1944-07-01,16.4
1944-08-01,16.4
1944-09-01,16.4
1944-10-01,16.6
1944-11-01,16.6
1944-12-01,16.8
1945-01-01,16.7
1945-02-01,16.6
1945-03-01,16.7
1945-04-01,16.8
1945-05-01,16.7
1945-06-01,16.8
1945-07-01,16.9
1945-08-01,16.8
1945-09-01,16.8
1945-10-01,16.8
1945-11-01,17
1945-12-01,17.2
1946-01-01,17
1946-02-01,16.8
1946-03-01,16.9
1946-04-01,16.9
1946-05-01,17
1946-06-01,17.4
1946-07-01,18.2
1946-08-01,18.7
1946-09-01,19.1
1946-10-01,19.4
1946-11-01,20.1
1946-12-01,20.3
1947-01-01,20.1
1947-02-01,20
1947-03-01,20.3
1947-04-01,20.4
1947-05-01,20.3
1947-06-01,20.1
1947-07-01,NA
1947-08-01,NA
1947-09-01,21
1947-10-01,NA
1947-11-01,NA
1947-12-01,21.4
1948-01-01,NA
1948-02-01,NA
1948-03-01,21.7
1948-04-01,NA
1948-05-01,NA
1948-06-01,22
1948-07-01,NA
1948-08-01,NA
1948-09-01,22.4
1948-10-01,NA
1948-11-01,NA
1948-12-01,22.4
1949-01-01,NA
1949-02-01,NA
1949-03-01,22.1
1949-04-01,NA
1949-05-01,NA
1949-06-01,22
1949-07-01,NA
1949-08-01,NA
1949-09-01,21.9
1949-10-01,NA
1949-11-01,NA
1949-12-01,21.7
1950-01-01,NA
1950-02-01,NA
1950-03-01,21.8
1950-04-01,NA
1950-05-01,NA
1950-06-01,21.7
1950-07-01,NA
1950-08-01,NA
1950-09-01,22.1
1950-10-01,NA
1950-11-01,NA
1950-12-01,22.9
1951-01-01,NA
1951-02-01,NA
1951-03-01,23.8
1951-04-01,NA
1951-05-01,NA
1951-06-01,23.7
1951-07-01,NA
1951-08-01,NA
1951-09-01,23.7
1951-10-01,NA
1951-11-01,NA
1951-12-01,24.3
1952-01-01,NA
1952-02-01,NA
1952-03-01,24.3
1952-04-01,NA
1952-05-01,NA
1952-06-01,24.8
1952-07-01,NA
1952-08-01,NA
1952-09-01,24.7
1952-10-01,NA
1952-11-01,NA
1952-12-01,24.9
1953-01-01,NA
1953-02-01,NA
1953-03-01,24.9
1953-04-01,NA
1953-05-01,NA
1953-06-01,25
1953-07-01,NA
1953-08-01,NA
1953-09-01,25.2
1953-10-01,NA
1953-11-01,NA
1953-12-01,25.2
1954-01-01,NA
1954-02-01,NA
1954-03-01,25.1
1954-04-01,NA
1954-05-01,NA
1954-06-01,25.1
1954-07-01,NA
1954-08-01,NA
1954-09-01,25
1954-10-01,NA
1954-11-01,NA
1954-12-01,24.9
1955-01-01,NA
1955-02-01,NA
1955-03-01,24.9
1955-04-01,NA
1955-05-01,NA
1955-06-01,24.9
1955-07-01,NA
1955-08-01,NA
1955-09-01,24.9
1955-10-01,NA
1955-11-01,NA
1955-12-01,24.9
1956-01-01,NA
1956-02-01,NA
1956-03-01,25.1
1956-04-01,NA
1956-05-01,NA
1956-06-01,25.4
1956-07-01,NA
1956-08-01,NA
1956-09-01,25.6
1956-10-01,NA
1956-11-01,NA
1956-12-01,26.2
1957-01-01,NA
1957-02-01,NA
1957-03-01,26.3
1957-04-01,NA
1957-05-01,NA
1957-06-01,26.4
1957-07-01,NA
1957-08-01,NA
1957-09-01,26.6
1957-10-01,NA
1957-11-01,NA
1957-12-01,26.9
1958-01-01,NA
1958-02-01,NA
1958-03-01,27.3
1958-04-01,NA
1958-05-01,NA
1958-06-01,27.6
1958-07-01,NA
1958-08-01,NA
1958-09-01,27.6
1958-10-01,NA
1958-11-01,NA
1958-12-01,27.6
1959-01-01,NA
1959-02-01,NA
1959-03-01,27.8
1959-04-01,NA
1959-05-01,NA
1959-06-01,27.9
1959-07-01,NA
1959-08-01,NA
1959-09-01,28.2
1959-10-01,NA
1959-11-01,NA
1959-12-01,28.4
1960-01-01,NA
1960-02-01,NA
1960-03-01,28.3
1960-04-01,NA
1960-05-01,NA
1960-06-01,28.5
1960-07-01,NA
1960-08-01,NA
1960-09-01,28.7
1960-10-01,NA
1960-11-01,NA
1960-12-01,28.9
1961-01-01,NA
1961-02-01,NA
1961-03-01,28.8
1961-04-01,NA
1961-05-01,NA
1961-06-01,28.8
1961-07-01,NA
1961-08-01,NA
1961-09-01,29
1961-10-01,NA
1961-11-01,NA
1961-12-01,29.1
1962-01-01,NA
1962-02-01,NA
1962-03-01,29.3
1962-04-01,NA
1962-05-01,NA
1962-06-01,29.4
1962-07-01,NA
1962-08-01,NA
1962-09-01,29.4
1962-10-01,NA
1962-11-01,NA
1962-12-01,29.5
1963-01-01,NA
1963-02-01,NA
1963-03-01,29.6
1963-04-01,NA
1963-05-01,NA
1963-06-01,29.8
1963-07-01,NA
1963-08-01,NA
1963-09-01,29.9
1963-10-01,NA
1963-11-01,NA
1963-12-01,30.1
1964-01-01,NA
1964-02-01,NA
1964-03-01,30.1
1964-04-01,NA
1964-05-01,NA
1964-06-01,30.2
1964-07-01,NA
1964-08-01,NA
1964-09-01,30.3
1964-10-01,NA
1964-11-01,NA
1964-12-01,30.5
1965-01-01,NA
1965-02-01,NA
1965-03-01,30.7
1965-04-01,NA
1965-05-01,NA
1965-06-01,30.9
1965-07-01,NA
1965-08-01,NA
1965-09-01,30.8
1965-10-01,NA
1965-11-01,NA
1965-12-01,31.1
1966-01-01,NA
1966-02-01,NA
1966-03-01,31.4
1966-04-01,NA
1966-05-01,NA
1966-06-01,31.5
1966-07-01,NA
1966-08-01,NA
1966-09-01,31.8
1966-10-01,NA
1966-11-01,NA
1966-12-01,32
1967-01-01,NA
1967-02-01,NA
1967-03-01,32
1967-04-01,NA
1967-05-01,NA
1967-06-01,32.4
1967-07-01,NA
1967-08-01,NA
1967-09-01,32.9
1967-10-01,NA
1967-11-01,NA
1967-12-01,33.1
1968-01-01,NA
1968-02-01,NA
1968-03-01,33.5
1968-04-01,NA
1968-05-01,NA
1968-06-01,34
1968-07-01,NA
1968-08-01,NA
1968-09-01,34.3
1968-10-01,NA
1968-11-01,NA
1968-12-01,34.6
1969-01-01,NA
1969-02-01,NA
1969-03-01,35.2
1969-04-01,NA
1969-05-01,NA
1969-06-01,35.7
1969-07-01,NA
1969-08-01,NA
1969-09-01,36.3
1969-10-01,NA
1969-11-01,NA
1969-12-01,36.8
1970-01-01,NA
1970-02-01,NA
1970-03-01,37.2
1970-04-01,NA
1970-05-01,NA
1970-06-01,37.6
1970-07-01,NA
1970-08-01,NA
1970-09-01,38
1970-10-01,NA
1970-11-01,NA
1970-12-01,38.5
1971-01-01,NA
1971-02-01,NA
1971-03-01,38.7
1971-04-01,NA
1971-05-01,NA
1971-06-01,39
1971-07-01,NA
1971-08-01,NA
1971-09-01,39.3
1971-10-01,NA
1971-11-01,NA
1971-12-01,39.6
1972-01-01,NA
1972-02-01,NA
1972-03-01,39.9
1972-04-01,NA
1972-05-01,NA
1972-06-01,40.4
1972-07-01,NA
1972-08-01,NA
1972-09-01,40.9
1972-10-01,NA
1972-11-01,NA
1972-12-01,41.1
1973-01-01,NA
1973-02-01,NA
1973-03-01,41.9
1973-04-01,NA
1973-05-01,NA
1973-06-01,42.5
1973-07-01,NA
1973-08-01,NA
1973-09-01,43.8
1973-10-01,NA
1973-11-01,NA
1973-12-01,44
1974-01-01,NA
1974-02-01,NA
1974-03-01,45.3
1974-04-01,NA
1974-05-01,NA
1974-06-01,46.8
1974-07-01,NA
1974-08-01,NA
1974-09-01,48.2
1974-10-01,NA
1974-11-01,NA
1974-12-01,49.5
1975-01-01,NA
1975-02-01,NA
1975-03-01,50.7
1975-04-01,NA
1975-05-01,NA
1975-06-01,51.6
1975-07-01,NA
1975-08-01,NA
1975-09-01,52.5
1975-10-01,NA
1975-11-01,NA
1975-12-01,53.4
1976-01-01,NA
1976-02-01,NA
1976-03-01,53.8
1976-04-01,NA
1976-05-01,NA
1976-06-01,54.3
1976-07-01,NA
1976-08-01,NA
1976-09-01,55.3
1976-10-01,NA
1976-11-01,NA
1976-12-01,56
1977-01-01,NA
1977-02-01,NA
1977-03-01,57.2
1977-04-01,NA
1977-05-01,NA
1977-06-01,58.8
1977-07-01,NA
1977-08-01,NA
1977-09-01,59.9
1977-10-01,NA
1977-11-01,NA
1977-12-01,60.9
1978-01-01,NA
1978-02-01,61.5
1978-03-01,NA
1978-04-01,62.7
1978-05-01,NA
1978-06-01,64.8
1978-07-01,NA
1978-08-01,66.6
1978-09-01,NA
1978-10-01,66.1
1978-11-01,NA
1978-12-01,65.3
1979-01-01,NA
1979-02-01,66.3
1979-03-01,NA
1979-04-01,67.9
1979-05-01,NA
1979-06-01,69.1
1979-07-01,NA
1979-08-01,71
1979-09-01,NA
1979-10-01,72
1979-11-01,NA
1979-12-01,74.9
1980-01-01,NA
1980-02-01,78.3
1980-03-01,NA
1980-04-01,79.2
1980-05-01,NA
1980-06-01,80.7
1980-07-01,NA
1980-08-01,81.6
1980-09-01,NA
1980-10-01,81.9
1980-11-01,NA
1980-12-01,82.9
1981-01-01,NA
1981-02-01,84.7
1981-03-01,NA
1981-04-01,87.9
1981-05-01,NA
1981-06-01,89.1
1981-07-01,NA
1981-08-01,93.6
1981-09-01,NA
1981-10-01,96.6
1981-11-01,NA
1981-12-01,95.6
1982-01-01,NA
1982-02-01,96.2
1982-03-01,NA
1982-04-01,97.2
1982-05-01,NA
1982-06-01,99.1
1982-07-01,NA
1982-08-01,99
1982-09-01,NA
1982-10-01,98.4
1982-11-01,NA
1982-12-01,95.6
1983-01-01,NA
1983-02-01,96.7
1983-03-01,NA
1983-04-01,97.4
1983-05-01,NA
1983-06-01,98.6
1983-07-01,NA
1983-08-01,99.5
1983-09-01,NA
1983-10-01,99.4
1983-11-01,NA
1983-12-01,100
1984-01-01,NA
1984-02-01,101.4
1984-03-01,NA
1984-04-01,102.9
1984-05-01,NA
1984-06-01,103.7
1984-07-01,NA
1984-08-01,105.2
1984-09-01,NA
1984-10-01,106.5
1984-11-01,NA
1984-12-01,106
1985-01-01,NA
1985-02-01,106.9
1985-03-01,NA
1985-04-01,107.5
1985-05-01,NA
1985-06-01,108.4
1985-07-01,NA
1985-08-01,109.2
1985-09-01,NA
1985-10-01,109.5
1985-11-01,NA
1985-12-01,109.4
1986-01-01,NA
1986-02-01,111
1986-03-01,NA
1986-04-01,110.4
1986-05-01,NA
1986-06-01,111.9
1986-07-01,NA
1986-08-01,112.4
1986-09-01,NA
1986-10-01,113.1
1986-11-01,NA
1986-12-01,111.8
1987-01-01,112.5
1987-02-01,113.4
1987-03-01,113.7
1987-04-01,114.8
1987-05-01,115
1987-06-01,115
1987-07-01,115.8
1987-08-01,116.1
1987-09-01,116.6
1987-10-01,117.1
1987-11-01,117.3
1987-12-01,117.4
1988-01-01,118.4
1988-02-01,117.9
1988-03-01,119.1
1988-04-01,118.7
1988-05-01,119.7
1988-06-01,120.1
1988-07-01,120.9
1988-08-01,122
1988-09-01,122.1
1988-10-01,122.3
1988-11-01,122.2
1988-12-01,122.6
1989-01-01,124
1989-02-01,124
1989-03-01,125.9
1989-04-01,125.4
1989-05-01,126.3
1989-06-01,126.2
1989-07-01,127.4
1989-08-01,128.1
1989-09-01,126.8
1989-10-01,127.5
1989-11-01,127.2
1989-12-01,127.4
1990-01-01,128.5
1990-02-01,129.2
1990-03-01,130
1990-04-01,130.7
1990-05-01,130.8
1990-06-01,131.6
1990-07-01,132.3
1990-08-01,133.1
1990-09-01,134
1990-10-01,134.6
1990-11-01,134.7
1990-12-01,135.1
1991-01-01,136.7
1991-02-01,136.1
1991-03-01,136.3
1991-04-01,135.8
1991-05-01,136.2
1991-06-01,137.6
1991-07-01,138.2
1991-08-01,139.1
1991-09-01,139.7
1991-10-01,139.6
1991-11-01,139.8
1991-12-01,139.8
1992-01-01,140.3
1992-02-01,141
1992-03-01,141.9
1992-04-01,141.6
1992-05-01,141.9
1992-06-01,141.9
1992-07-01,142.2
1992-08-01,142.7
1992-09-01,143.7
1992-10-01,144.3
1992-11-01,144.2
1992-12-01,144.3
1993-01-01,145.1
1993-02-01,145.5
1993-03-01,145.7
1993-04-01,146.8
1993-05-01,146.9
1993-06-01,146.1
1993-07-01,146.1
1993-08-01,146.2
1993-09-01,146.5
1993-10-01,147
1993-11-01,147.2
1993-12-01,147
1994-01-01,147.5
1994-02-01,147.4
1994-03-01,148.2
1994-04-01,148
1994-05-01,148.3
1994-06-01,148.1
1994-07-01,148.9
1994-08-01,149.4
1994-09-01,149.4
1994-10-01,149.4
1994-11-01,149.8
1994-12-01,149.4
1995-01-01,150.3
1995-02-01,150.5
1995-03-01,151.1
1995-04-01,151.5
1995-05-01,151.3
1995-06-01,151.7
1995-07-01,151.5
1995-08-01,151.5
1995-09-01,152.3
1995-10-01,152.6
1995-11-01,152.4
1995-12-01,152.1
1996-01-01,152.9
1996-02-01,153.2
1996-03-01,152.9
1996-04-01,153.9
1996-05-01,155.1
1996-06-01,155.2
1996-07-01,155.9
1996-08-01,155.6
1996-09-01,156.3
1996-10-01,156.9
1996-11-01,156.9
1996-12-01,156
1997-01-01,157
1997-02-01,157.9
1997-03-01,159.2
1997-04-01,159.6
1997-05-01,159.8
1997-06-01,160
1997-07-01,160.6
1997-08-01,161.2
1997-09-01,161.6
1997-10-01,162.5
1997-11-01,162.6
1997-12-01,162.6
1998-01-01,NA
1998-02-01,163.2
1998-03-01,NA
1998-04-01,164.6
1998-05-01,NA
1998-06-01,165.5
1998-07-01,NA
1998-08-01,166.6
1998-09-01,NA
1998-10-01,167.2
1998-11-01,NA
1998-12-01,167.4
1999-01-01,NA
1999-02-01,169.4
1999-03-01,NA
1999-04-01,172.2
1999-05-01,NA
1999-06-01,171.8
1999-07-01,NA
1999-08-01,173.5
1999-09-01,NA
1999-10-01,175.2
1999-11-01,NA
1999-12-01,174.5
2000-01-01,NA
2000-02-01,176.5
2000-03-01,NA
2000-04-01,178.7
2000-05-01,NA
2000-06-01,179.1
2000-07-01,NA
2000-08-01,181.7
2000-09-01,NA
2000-10-01,183.4
2000-11-01,NA
2000-12-01,184.1
2001-01-01,NA
2001-02-01,187.9
2001-03-01,NA
2001-04-01,189.1
2001-05-01,NA
2001-06-01,190.9
2001-07-01,NA
2001-08-01,191
2001-09-01,NA
2001-10-01,191.7
2001-11-01,NA
2001-12-01,190.6
2002-01-01,NA
2002-02-01,191.3
2002-03-01,NA
2002-04-01,193
2002-05-01,NA
2002-06-01,193.2
2002-07-01,NA
2002-08-01,193.5
2002-09-01,NA
2002-10-01,194.3
2002-11-01,NA
2002-12-01,193.2
2003-01-01,NA
2003-02-01,197.7
2003-03-01,NA
2003-04-01,197.3
2003-05-01,NA
2003-06-01,196.3
2003-07-01,NA
2003-08-01,196.3
2003-09-01,NA
2003-10-01,196.3
2003-11-01,NA
2003-12-01,195.3
2004-01-01,NA
2004-02-01,198.1
2004-03-01,NA
2004-04-01,198.3
2004-05-01,NA
2004-06-01,199
2004-07-01,NA
2004-08-01,198.7
2004-09-01,NA
2004-10-01,200.3
2004-11-01,NA
2004-12-01,199.5
2005-01-01,NA
2005-02-01,201.2
2005-03-01,NA
2005-04-01,202.5
2005-05-01,NA
2005-06-01,201.2
2005-07-01,NA
2005-08-01,203
2005-09-01,NA
2005-10-01,205.9
2005-11-01,NA
2005-12-01,203.4
2006-01-01,NA
2006-02-01,207.1
2006-03-01,NA
2006-04-01,208.9
2006-05-01,NA
2006-06-01,209.1
2006-07-01,NA
2006-08-01,210.7
2006-09-01,NA
2006-10-01,211
2006-11-01,NA
2006-12-01,210.4
2007-01-01,NA
2007-02-01,213.688
2007-03-01,NA
2007-04-01,215.842
2007-05-01,NA
2007-06-01,216.123
2007-07-01,NA
2007-08-01,216.24
2007-09-01,NA
2007-10-01,217.949
2007-11-01,NA
2007-12-01,218.485
2008-01-01,NA
2008-02-01,219.612
2008-03-01,NA
2008-04-01,222.074
2008-05-01,NA
2008-06-01,225.181
2008-07-01,NA
2008-08-01,225.411
2008-09-01,NA
2008-10-01,225.824
2008-11-01,NA
2008-12-01,218.528
2009-01-01,NA
2009-02-01,222.166
2009-03-01,NA
2009-04-01,223.854
2009-05-01,NA
2009-06-01,225.692
2009-07-01,NA
2009-08-01,225.801
2009-09-01,NA
2009-10-01,226.051
2009-11-01,NA
2009-12-01,224.239
2010-01-01,NA
2010-02-01,226.145
2010-03-01,NA
2010-04-01,227.697
2010-05-01,NA
2010-06-01,228.11
2010-07-01,NA
2010-08-01,227.954
2010-09-01,NA
2010-10-01,228.107
2010-11-01,NA
2010-12-01,227.658
2011-01-01,NA
2011-02-01,229.981
2011-03-01,NA
2011-04-01,234.121
2011-05-01,NA
2011-06-01,233.646
2011-07-01,NA
2011-08-01,234.608
2011-09-01,NA
2011-10-01,235.331
2011-11-01,NA
2011-12-01,234.327
2012-01-01,NA
2012-02-01,236.88
2012-03-01,NA
2012-04-01,238.985
2012-05-01,NA
2012-06-01,239.806
2012-07-01,NA
2012-08-01,241.17
2012-09-01,NA
2012-10-01,242.834
2012-11-01,NA
2012-12-01,239.533
2013-01-01,NA
2013-02-01,242.677
2013-03-01,NA
2013-04-01,244.675
2013-05-01,NA
2013-06-01,245.935
2013-07-01,NA
2013-08-01,246.072
2013-09-01,NA
2013-10-01,246.617
2013-11-01,NA
2013-12-01,245.711
2014-01-01,NA
2014-02-01,248.615
2014-03-01,NA
2014-04-01,251.495
2014-05-01,NA
2014-06-01,253.317
2014-07-01,NA
2014-08-01,253.354
2014-09-01,NA
2014-10-01,254.503
2014-11-01,NA
2014-12-01,252.273
2015-01-01,NA
2015-02-01,254.91
2015-03-01,NA
2015-04-01,257.622
2015-05-01,NA
2015-06-01,259.117
2015-07-01,NA
2015-08-01,259.917
2015-09-01,NA
2015-10-01,261.019
2015-11-01,NA
2015-12-01,260.289
2016-01-01,NA
2016-02-01,262.6
2016-03-01,NA
2016-04-01,264.565
2016-05-01,NA
2016-06-01,266.041
2016-07-01,NA
2016-08-01,267.853
2016-09-01,NA
2016-10-01,270.306
2016-11-01,NA
2016-12-01,269.483
2017-01-01,NA
2017-02-01,271.626
2017-03-01,NA
2017-04-01,274.589
2017-05-01,NA
2017-06-01,275.304
2017-07-01,NA
2017-08-01,275.893
2017-09-01,NA
2017-10-01,277.57
2017-11-01,NA
2017-12-01,277.414
2018-01-01,NA
2018-02-01,281.308
2018-03-01,NA
2018-04-01,283.422
2018-05-01,NA
2018-06-01,286.062
2018-07-01,NA
2018-08-01,287.664
2018-09-01,NA
2018-10-01,289.673
2018-11-01,NA
2018-12-01,289.896
2019-01-01,NA
2019-02-01,291.227
2019-03-01,NA
2019-04-01,294.801
2019-05-01,NA
2019-06-01,295.259
2019-07-01,NA
2019-08-01,295.49
2019-09-01,NA
2019-10-01,298.443
2019-11-01,NA
2019-12-01,297.007
2020-01-01,NA
2020-02-01,299.69
2020-03-01,NA
2020-04-01,298.074
2020-05-01,NA
2020-06-01,300.032
2020-07-01,NA
2020-08-01,300.182
2020-09-01,NA
2020-10-01,301.736
2020-11-01,NA
2020-12-01,302.948
2021-01-01,NA
2021-02-01,304.387
2021-03-01,NA
2021-04-01,309.419
2021-05-01,NA
2021-06-01,309.497
2021-07-01,NA
2021-08-01,311.167
2021-09-01,NA
2021-10-01,313.265
2021-11-01,NA
2021-12-01,315.805
2022-01-01,NA
2022-02-01,320.195
2022-03-01,NA
2022-04-01,324.878
2022-05-01,NA
2022-06-01,330.539
2022-07-01,NA
2022-08-01,328.871
2022-09-01,NA
2022-10-01,332.062
2022-11-01,NA
2022-12-01,331.222
2023-01-01,NA
2023-02-01,337.173
2023-03-01,NA
2023-04-01,338.496
2023-05-01,NA
2023-06-01,340.056
2023-07-01,NA
2023-08-01,340.094
2023-09-01,NA
2023-10-01,341.219
