"Date","APUS49B72610"
1996-09-01,0.128
1996-10-01,0.128
1996-11-01,0.127
1996-12-01,0.127
1997-01-01,0.127
1997-02-01,0.127
1997-03-01,0.127
1997-04-01,0.122
1997-05-01,0.128
1997-06-01,0.128
1997-07-01,0.128
1997-08-01,0.128
1997-09-01,0.128
1997-10-01,0.127
1997-11-01,0.127
1997-12-01,0.127
1998-01-01,0.115
1998-02-01,0.103
1998-03-01,0.115
1998-04-01,0.115
1998-05-01,0.115
1998-06-01,0.115
1998-07-01,0.115
1998-08-01,0.115
1998-09-01,0.115
1998-10-01,0.108
1998-11-01,0.115
1998-12-01,0.115
1999-01-01,0.115
1999-02-01,0.115
1999-03-01,0.115
1999-04-01,0.115
1999-05-01,0.115
1999-06-01,0.115
1999-07-01,0.115
1999-08-01,0.115
1999-09-01,0.115
1999-10-01,0.115
1999-11-01,0.115
1999-12-01,0.115
2000-01-01,0.115
2000-02-01,0.115
2000-03-01,0.115
2000-04-01,0.115
2000-05-01,0.115
2000-06-01,0.115
2000-07-01,0.115
2000-08-01,0.115
2000-09-01,0.115
2000-10-01,0.115
2000-11-01,0.115
2000-12-01,0.115
2001-01-01,0.124
2001-02-01,0.124
2001-03-01,0.124
2001-04-01,0.124
2001-05-01,0.125
2001-06-01,0.168
2001-07-01,0.168
2001-08-01,0.168
2001-09-01,0.168
2001-10-01,0.168
2001-11-01,0.16
2001-12-01,0.16
2002-01-01,0.16
2002-02-01,0.16
2002-03-01,0.16
2002-04-01,0.161
2002-05-01,0.162
2002-06-01,0.162
2002-07-01,0.162
2002-08-01,0.162
2002-09-01,0.162
2002-10-01,0.162
2002-11-01,0.155
2002-12-01,0.155
2003-01-01,0.155
2003-02-01,0.155
2003-03-01,0.155
2003-04-01,0.155
2003-05-01,0.162
2003-06-01,0.158
2003-07-01,0.158
2003-08-01,0.158
2003-09-01,0.158
2003-10-01,0.158
2003-11-01,0.15
2003-12-01,0.15
2004-01-01,0.15
2004-02-01,0.15
2004-03-01,0.142
2004-04-01,0.142
2004-05-01,0.147
2004-06-01,0.145
2004-07-01,0.145
2004-08-01,0.145
2004-09-01,0.145
2004-10-01,0.145
2004-11-01,0.141
2004-12-01,0.141
2005-01-01,0.147
2005-02-01,0.147
2005-03-01,0.146
2005-04-01,0.146
2005-05-01,0.152
2005-06-01,0.152
2005-07-01,0.152
2005-08-01,0.152
2005-09-01,0.152
2005-10-01,0.153
2005-11-01,0.147
2005-12-01,0.147
2006-01-01,0.171
2006-02-01,0.171
2006-03-01,0.174
2006-04-01,0.177
2006-05-01,0.19
2006-06-01,0.19
2006-07-01,0.191
2006-08-01,0.191
2006-09-01,0.198
2006-10-01,0.198
2006-11-01,0.183
2006-12-01,0.183
2007-01-01,0.183
2007-02-01,0.183
2007-03-01,0.181
2007-04-01,0.181
2007-05-01,0.196
2007-06-01,0.196
2007-07-01,0.196
2007-08-01,0.196
2007-09-01,0.196
2007-10-01,0.196
2007-11-01,0.181
2007-12-01,0.181
2008-01-01,0.178
2008-02-01,0.178
2008-03-01,0.182
2008-04-01,0.182
2008-05-01,0.194
2008-06-01,0.194
2008-07-01,0.194
2008-08-01,0.194
2008-09-01,0.194
2008-10-01,0.21
2008-11-01,0.194
2008-12-01,0.194
2009-01-01,0.194
2009-02-01,0.194
2009-03-01,0.202
2009-04-01,0.202
2009-05-01,0.22
2009-06-01,0.22
2009-07-01,0.22
2009-08-01,0.22
2009-09-01,0.22
2009-10-01,0.22
2009-11-01,0.202
2009-12-01,0.202
2010-01-01,0.212
2010-02-01,0.212
2010-03-01,0.218
2010-04-01,0.218
2010-05-01,0.239
2010-06-01,0.222
2010-07-01,0.222
2010-08-01,0.222
2010-09-01,0.222
2010-10-01,0.222
2010-11-01,0.208
2010-12-01,0.208
2011-01-01,0.206
2011-02-01,0.206
2011-03-01,0.211
2011-04-01,0.211
2011-05-01,0.226
2011-06-01,0.226
2011-07-01,0.216
2011-08-01,0.216
2011-09-01,0.216
2011-10-01,0.216
2011-11-01,0.203
2011-12-01,0.203
2012-01-01,0.207
2012-02-01,0.207
2012-03-01,0.209
2012-04-01,0.209
2012-05-01,0.22
2012-06-01,0.22
2012-07-01,0.218
2012-08-01,0.218
2012-09-01,0.218
2012-10-01,0.218
2012-11-01,0.207
2012-12-01,0.207
2013-01-01,0.212
2013-02-01,0.212
2013-03-01,0.212
2013-04-01,0.212
2013-05-01,0.228
2013-06-01,0.228
2013-07-01,0.228
2013-08-01,0.228
2013-09-01,0.228
2013-10-01,0.231
2013-11-01,0.219
2013-12-01,0.219
2014-01-01,0.221
2014-02-01,0.221
2014-03-01,0.222
2014-04-01,0.182
2014-05-01,0.232
2014-06-01,0.233
2014-07-01,0.233
2014-08-01,0.223
2014-09-01,0.223
2014-10-01,0.222
2014-11-01,0.213
2014-12-01,0.213
2015-01-01,0.222
2015-02-01,0.222
2015-03-01,0.224
2015-04-01,0.225
2015-05-01,0.233
2015-06-01,0.233
2015-07-01,0.233
2015-08-01,0.233
2015-09-01,0.227
2015-10-01,0.227
2015-11-01,0.172
2015-12-01,0.172
2016-01-01,0.187
2016-02-01,0.187
2016-03-01,0.191
2016-04-01,0.19
2016-05-01,0.202
2016-06-01,0.2
2016-07-01,0.2
2016-08-01,0.2
2016-09-01,0.2
2016-10-01,0.201
2016-11-01,0.19
2016-12-01,0.19
2017-01-01,0.189
2017-02-01,0.189
2017-03-01,0.201
2017-04-01,0.204
2017-05-01,0.21
2017-06-01,0.21
2017-07-01,0.21
2017-08-01,0.21
2017-09-01,0.21
2017-10-01,0.21
2017-11-01,0.204
2017-12-01,0.204
2018-01-01,0.205
2018-02-01,0.205
2018-03-01,0.212
2018-04-01,0.205
2018-05-01,0.211
2018-06-01,0.211
2018-07-01,0.211
2018-08-01,0.211
2018-09-01,0.214
2018-10-01,0.214
2018-11-01,0.209
2018-12-01,0.209
2019-01-01,0.206
2019-02-01,0.206
2019-03-01,0.208
2019-04-01,0.211
2019-05-01,0.221
2019-06-01,0.221
2019-07-01,0.222
2019-08-01,0.222
2019-09-01,0.222
2019-10-01,0.223
2019-11-01,0.223
2019-12-01,0.223
2020-01-01,0.229
2020-02-01,0.229
2020-03-01,0.23
2020-04-01,0.227
2020-05-01,0.236
2020-06-01,0.24
2020-07-01,0.24
2020-08-01,0.24
2020-09-01,0.24
2020-10-01,0.236
2020-11-01,0.236
2020-12-01,0.236
2021-01-01,0.242
2021-02-01,0.242
2021-03-01,0.251
2021-04-01,0.257
2021-05-01,0.257
2021-06-01,0.261
2021-07-01,0.261
2021-08-01,0.263
2021-09-01,0.263
2021-10-01,0.258
2021-11-01,0.258
2021-12-01,0.259
2022-01-01,0.279
2022-02-01,0.279
2022-03-01,0.31
2022-04-01,0.303
2022-05-01,0.303
2022-06-01,0.311
2022-07-01,0.311
2022-08-01,0.311
2022-09-01,0.311
2022-10-01,0.307
2022-11-01,0.307
2022-12-01,0.307
2023-01-01,0.317
2023-02-01,0.317
2023-03-01,0.332
2023-04-01,0.332
2023-05-01,0.332
2023-06-01,0.33
2023-07-01,0.349
2023-08-01,0.349
2023-09-01,0.354
2023-10-01,0.35
2023-11-01,0.35
