"Date","CUURA423SEFV"
1963-04-01,28.8
1963-05-01,28.7
1963-06-01,28.8
1963-07-01,28.9
1963-08-01,28.9
1963-09-01,29
1963-10-01,29.2
1963-11-01,29.1
1963-12-01,29.2
1964-01-01,29.2
1964-02-01,29.1
1964-03-01,29.2
1964-04-01,29.2
1964-05-01,29.2
1964-06-01,29.2
1964-07-01,29.2
1964-08-01,29.2
1964-09-01,29.2
1964-10-01,29.2
1964-11-01,29.2
1964-12-01,29.2
1965-01-01,29.2
1965-02-01,29.2
1965-03-01,29.2
1965-04-01,29.2
1965-05-01,29.3
1965-06-01,29.4
1965-07-01,29.4
1965-08-01,29.5
1965-09-01,29.5
1965-10-01,29.5
1965-11-01,29.6
1965-12-01,29.8
1966-01-01,30
1966-02-01,30.1
1966-03-01,30.1
1966-04-01,30.2
1966-05-01,30.4
1966-06-01,30.4
1966-07-01,30.5
1966-08-01,30.6
1966-09-01,31
1966-10-01,31.1
1966-11-01,31.3
1966-12-01,31.3
1967-01-01,31.4
1967-02-01,31.6
1967-03-01,31.6
1967-04-01,31.6
1967-05-01,31.7
1967-06-01,31.9
1967-07-01,32.2
1967-08-01,32.3
1967-09-01,32.3
1967-10-01,32.4
1967-11-01,32.4
1967-12-01,32.8
1968-01-01,32.9
1968-02-01,33.1
1968-03-01,33.3
1968-04-01,33.3
1968-05-01,33.4
1968-06-01,33.4
1968-07-01,33.7
1968-08-01,34.3
1968-09-01,34.8
1968-10-01,35
1968-11-01,35
1968-12-01,35
1969-01-01,35.1
1969-02-01,35.2
1969-03-01,35.2
1969-04-01,35.3
1969-05-01,35.3
1969-06-01,35.7
1969-07-01,36
1969-08-01,36.8
1969-09-01,37.2
1969-10-01,37.2
1969-11-01,37.4
1969-12-01,37.7
1970-01-01,37.7
1970-02-01,37.8
1970-03-01,37.9
1970-04-01,38.2
1970-05-01,38.4
1970-06-01,38.4
1970-07-01,38.5
1970-08-01,38.6
1970-09-01,38.7
1970-10-01,38.8
1970-11-01,38.9
1970-12-01,39
1971-01-01,39.1
1971-02-01,39
1971-03-01,39.2
1971-04-01,39.2
1971-05-01,39.4
1971-06-01,39.4
1971-07-01,39.4
1971-08-01,39.6
1971-09-01,40
1971-10-01,39.9
1971-11-01,40
1971-12-01,40
1972-01-01,40
1972-02-01,39.9
1972-03-01,40
1972-04-01,40
1972-05-01,40.2
1972-06-01,40.6
1972-07-01,40.6
1972-08-01,40.9
1972-09-01,41
1972-10-01,41.2
1972-11-01,41.1
1972-12-01,41.1
1973-01-01,41.4
1973-02-01,41.7
1973-03-01,41.8
1973-04-01,42.1
1973-05-01,42.6
1973-06-01,43
1973-07-01,43.5
1973-08-01,43.5
1973-09-01,43.8
1973-10-01,44.2
1973-11-01,45
1973-12-01,45.4
1974-01-01,45.5
1974-02-01,45.7
1974-03-01,46.1
1974-04-01,46.1
1974-05-01,47.1
1974-06-01,47.1
1974-07-01,47.4
1974-08-01,48.1
1974-09-01,48.4
1974-10-01,48.7
1974-11-01,48.8
1974-12-01,49.4
1975-01-01,49.5
1975-02-01,49.8
1975-03-01,50
1975-04-01,50.1
1975-05-01,50.3
1975-06-01,50.5
1975-07-01,50.7
1975-08-01,51.4
1975-09-01,51.9
1975-10-01,52.2
1975-11-01,52.7
1975-12-01,52.8
1976-01-01,53
1976-02-01,53.4
1976-03-01,53.7
1976-04-01,54.8
1976-05-01,54.8
1976-06-01,55.2
1976-07-01,56.1
1976-08-01,57.4
1976-09-01,57.9
1976-10-01,57.9
1976-11-01,57.9
1976-12-01,57.9
1977-01-01,58
1977-02-01,59.4
1977-03-01,59.8
1977-04-01,60.2
1977-05-01,60.9
1977-06-01,61.6
1977-07-01,61.8
1977-08-01,62.3
1977-09-01,62.6
1977-10-01,63
1977-11-01,63.1
1977-12-01,NA
1978-01-01,62.7
1978-02-01,NA
1978-03-01,64.1
1978-04-01,NA
1978-05-01,65.9
1978-06-01,NA
1978-07-01,67.7
1978-08-01,NA
1978-09-01,70.2
1978-10-01,NA
1978-11-01,70.5
1978-12-01,NA
1979-01-01,71.2
1979-02-01,NA
1979-03-01,75.6
1979-04-01,NA
1979-05-01,76.3
1979-06-01,NA
1979-07-01,77
1979-08-01,NA
1979-09-01,77.8
1979-10-01,NA
1979-11-01,81
1979-12-01,NA
1980-01-01,82.7
1980-02-01,NA
1980-03-01,81.7
1980-04-01,NA
1980-05-01,83.6
1980-06-01,NA
1980-07-01,83.2
1980-08-01,NA
1980-09-01,84.1
1980-10-01,NA
1980-11-01,84.7
1980-12-01,NA
1981-01-01,86.7
1981-02-01,NA
1981-03-01,88.7
1981-04-01,NA
1981-05-01,89.2
1981-06-01,NA
1981-07-01,90.6
1981-08-01,NA
1981-09-01,91.7
1981-10-01,NA
1981-11-01,91.9
1981-12-01,NA
1982-01-01,94
1982-02-01,NA
1982-03-01,94.5
1982-04-01,NA
1982-05-01,95.4
1982-06-01,NA
1982-07-01,96.1
1982-08-01,NA
1982-09-01,97.4
1982-10-01,NA
1982-11-01,97.4
1982-12-01,NA
1983-01-01,97.8
1983-02-01,NA
1983-03-01,98.5
1983-04-01,NA
1983-05-01,98.9
1983-06-01,NA
1983-07-01,100.8
1983-08-01,NA
1983-09-01,100.4
1983-10-01,NA
1983-11-01,101
1983-12-01,NA
1984-01-01,103
1984-02-01,NA
1984-03-01,102.8
1984-04-01,NA
1984-05-01,104.4
1984-06-01,NA
1984-07-01,104.2
1984-08-01,NA
1984-09-01,105.4
1984-10-01,NA
1984-11-01,105.4
1984-12-01,NA
1985-01-01,104.4
1985-02-01,NA
1985-03-01,106.5
1985-04-01,NA
1985-05-01,106.6
1985-06-01,NA
1985-07-01,107.6
1985-08-01,NA
1985-09-01,108.4
1985-10-01,NA
1985-11-01,108.9
1985-12-01,NA
1986-01-01,108.9
1986-02-01,NA
1986-03-01,109.3
1986-04-01,NA
1986-05-01,110.1
1986-06-01,NA
1986-07-01,110.8
1986-08-01,NA
1986-09-01,111
1986-10-01,NA
1986-11-01,112
1986-12-01,112.5
1987-01-01,NA
1987-02-01,NA
1987-03-01,NA
1987-04-01,NA
1987-05-01,NA
1987-06-01,NA
1987-07-01,NA
1987-08-01,NA
1987-09-01,NA
1987-10-01,NA
1987-11-01,NA
1987-12-01,NA
1988-01-01,NA
1988-02-01,NA
1988-03-01,NA
1988-04-01,NA
1988-05-01,NA
1988-06-01,NA
1988-07-01,NA
1988-08-01,NA
1988-09-01,NA
1988-10-01,NA
1988-11-01,NA
1988-12-01,NA
1989-01-01,NA
1989-02-01,NA
1989-03-01,NA
1989-04-01,NA
1989-05-01,NA
1989-06-01,NA
1989-07-01,NA
1989-08-01,NA
1989-09-01,NA
1989-10-01,NA
1989-11-01,NA
1989-12-01,NA
1990-01-01,NA
1990-02-01,NA
1990-03-01,NA
1990-04-01,NA
1990-05-01,NA
1990-06-01,NA
1990-07-01,NA
1990-08-01,NA
1990-09-01,NA
1990-10-01,NA
1990-11-01,NA
1990-12-01,NA
1991-01-01,NA
1991-02-01,NA
1991-03-01,NA
1991-04-01,NA
1991-05-01,NA
1991-06-01,NA
1991-07-01,NA
1991-08-01,NA
1991-09-01,NA
1991-10-01,NA
1991-11-01,NA
1991-12-01,NA
1992-01-01,NA
1992-02-01,NA
1992-03-01,NA
1992-04-01,NA
1992-05-01,NA
1992-06-01,NA
1992-07-01,NA
1992-08-01,NA
1992-09-01,NA
1992-10-01,NA
1992-11-01,NA
1992-12-01,NA
1993-01-01,NA
1993-02-01,NA
1993-03-01,NA
1993-04-01,NA
1993-05-01,NA
1993-06-01,NA
1993-07-01,NA
1993-08-01,NA
1993-09-01,NA
1993-10-01,NA
1993-11-01,NA
1993-12-01,NA
1994-01-01,NA
1994-02-01,NA
1994-03-01,NA
1994-04-01,NA
1994-05-01,NA
1994-06-01,NA
1994-07-01,NA
1994-08-01,NA
1994-09-01,NA
1994-10-01,NA
1994-11-01,NA
1994-12-01,NA
1995-01-01,NA
1995-02-01,NA
1995-03-01,NA
1995-04-01,NA
1995-05-01,NA
1995-06-01,NA
1995-07-01,NA
1995-08-01,NA
1995-09-01,NA
1995-10-01,NA
1995-11-01,NA
1995-12-01,NA
1996-01-01,NA
1996-02-01,NA
1996-03-01,NA
1996-04-01,NA
1996-05-01,NA
1996-06-01,NA
1996-07-01,NA
1996-08-01,NA
1996-09-01,NA
1996-10-01,NA
1996-11-01,NA
1996-12-01,NA
1997-01-01,NA
1997-02-01,NA
1997-03-01,NA
1997-04-01,NA
1997-05-01,NA
1997-06-01,NA
1997-07-01,NA
1997-08-01,NA
1997-09-01,NA
1997-10-01,NA
1997-11-01,NA
1997-12-01,163.8
1998-01-01,NA
1998-02-01,165.1
1998-03-01,NA
1998-04-01,164.9
1998-05-01,NA
1998-06-01,164.9
1998-07-01,NA
1998-08-01,167.6
1998-09-01,NA
1998-10-01,168.8
1998-11-01,NA
1998-12-01,168.5
1999-01-01,NA
1999-02-01,170.2
1999-03-01,NA
1999-04-01,171.5
1999-05-01,NA
1999-06-01,171.5
1999-07-01,NA
1999-08-01,172.3
1999-09-01,NA
1999-10-01,173
1999-11-01,NA
1999-12-01,173
2000-01-01,NA
2000-02-01,174.8
2000-03-01,NA
2000-04-01,175.9
2000-05-01,NA
2000-06-01,177.3
2000-07-01,NA
2000-08-01,178.5
2000-09-01,NA
2000-10-01,178.7
2000-11-01,NA
2000-12-01,179.4
2001-01-01,NA
2001-02-01,179.9
2001-03-01,NA
2001-04-01,180.5
2001-05-01,NA
2001-06-01,182.9
2001-07-01,NA
2001-08-01,184.7
2001-09-01,NA
2001-10-01,186.3
2001-11-01,NA
2001-12-01,184.7
2002-01-01,NA
2002-02-01,186.8
2002-03-01,NA
2002-04-01,186.6
2002-05-01,NA
2002-06-01,187.7
2002-07-01,NA
2002-08-01,188.8
2002-09-01,NA
2002-10-01,189.1
2002-11-01,NA
2002-12-01,189.2
2003-01-01,NA
2003-02-01,190.5
2003-03-01,NA
2003-04-01,190.8
2003-05-01,NA
2003-06-01,191.7
2003-07-01,NA
2003-08-01,192.1
2003-09-01,NA
2003-10-01,193.8
2003-11-01,NA
2003-12-01,195.1
2004-01-01,NA
2004-02-01,196.7
2004-03-01,NA
2004-04-01,197.3
2004-05-01,NA
2004-06-01,197.6
2004-07-01,NA
2004-08-01,200
2004-09-01,NA
2004-10-01,201.6
2004-11-01,NA
2004-12-01,203.8
2005-01-01,NA
2005-02-01,204.3
2005-03-01,NA
2005-04-01,204.6
2005-05-01,NA
2005-06-01,204.7
2005-07-01,NA
2005-08-01,205.3
2005-09-01,NA
2005-10-01,206
2005-11-01,NA
2005-12-01,207.4
2006-01-01,NA
2006-02-01,208.2
2006-03-01,NA
2006-04-01,208.9
2006-05-01,NA
2006-06-01,212.1
2006-07-01,NA
2006-08-01,213.7
2006-09-01,NA
2006-10-01,214.7
2006-11-01,NA
2006-12-01,215.5
2007-01-01,NA
2007-02-01,218.25
2007-03-01,NA
2007-04-01,217.221
2007-05-01,NA
2007-06-01,218.052
2007-07-01,NA
2007-08-01,223.891
2007-09-01,NA
2007-10-01,224.445
2007-11-01,NA
2007-12-01,224.848
2008-01-01,NA
2008-02-01,229.846
2008-03-01,NA
2008-04-01,227.048
2008-05-01,NA
2008-06-01,230.532
2008-07-01,NA
2008-08-01,232.207
2008-09-01,NA
2008-10-01,234.531
2008-11-01,NA
2008-12-01,236.844
2009-01-01,NA
2009-02-01,237.724
2009-03-01,NA
2009-04-01,237.484
2009-05-01,NA
2009-06-01,237.201
2009-07-01,NA
2009-08-01,237.779
2009-09-01,NA
2009-10-01,232.379
2009-11-01,NA
2009-12-01,236.725
2010-01-01,NA
2010-02-01,237.328
2010-03-01,NA
2010-04-01,237.975
2010-05-01,NA
2010-06-01,238.636
2010-07-01,NA
2010-08-01,238.634
2010-09-01,NA
2010-10-01,245.655
2010-11-01,NA
2010-12-01,246.445
2011-01-01,NA
2011-02-01,247.49
2011-03-01,NA
2011-04-01,249.518
2011-05-01,NA
2011-06-01,251.522
2011-07-01,NA
2011-08-01,251.732
2011-09-01,NA
2011-10-01,255.809
2011-11-01,NA
2011-12-01,256.447
2012-01-01,NA
2012-02-01,256.654
2012-03-01,NA
2012-04-01,257.618
2012-05-01,NA
2012-06-01,260.286
2012-07-01,NA
2012-08-01,260.923
2012-09-01,NA
2012-10-01,260.897
2012-11-01,NA
2012-12-01,262.843
2013-01-01,NA
2013-02-01,263.777
2013-03-01,NA
2013-04-01,265.055
2013-05-01,NA
2013-06-01,266.709
2013-07-01,NA
2013-08-01,267.48
2013-09-01,NA
2013-10-01,268.183
2013-11-01,NA
2013-12-01,269.397
2014-01-01,NA
2014-02-01,269.927
2014-03-01,NA
2014-04-01,270.601
2014-05-01,NA
2014-06-01,271.234
2014-07-01,NA
2014-08-01,271.967
2014-09-01,NA
2014-10-01,274.364
2014-11-01,NA
2014-12-01,275.267
2015-01-01,NA
2015-02-01,275.368
2015-03-01,NA
2015-04-01,277.102
2015-05-01,NA
2015-06-01,279.419
2015-07-01,NA
2015-08-01,280.575
2015-09-01,NA
2015-10-01,281.38
2015-11-01,NA
2015-12-01,282.01
2016-01-01,NA
2016-02-01,283.488
2016-03-01,NA
2016-04-01,287.56
2016-05-01,NA
2016-06-01,288.625
2016-07-01,NA
2016-08-01,289.688
2016-09-01,NA
2016-10-01,291.499
2016-11-01,NA
2016-12-01,291.542
2017-01-01,NA
2017-02-01,294.503
2017-03-01,NA
2017-04-01,296.316
2017-05-01,NA
2017-06-01,296.751
2017-07-01,NA
2017-08-01,297.775
2017-09-01,NA
2017-10-01,298.694
2017-11-01,NA
2017-12-01,299.88
2018-01-01,NA
2018-02-01,300.794
2018-03-01,NA
2018-04-01,305.828
2018-05-01,NA
2018-06-01,306.61
2018-07-01,NA
2018-08-01,307.213
2018-09-01,NA
2018-10-01,308.063
2018-11-01,NA
2018-12-01,309.137
2019-01-01,NA
2019-02-01,310.404
2019-03-01,NA
2019-04-01,311.597
2019-05-01,NA
2019-06-01,312.973
2019-07-01,NA
2019-08-01,318.528
2019-09-01,NA
2019-10-01,320.419
2019-11-01,NA
2019-12-01,321.504
2020-01-01,NA
2020-02-01,322.472
2020-03-01,NA
2020-04-01,326.66
2020-05-01,NA
2020-06-01,326.729
2020-07-01,NA
2020-08-01,334.748
2020-09-01,NA
2020-10-01,337.641
2020-11-01,NA
2020-12-01,337.641
2021-01-01,NA
2021-02-01,340.121
2021-03-01,NA
2021-04-01,343.069
2021-05-01,NA
2021-06-01,356.232
2021-07-01,NA
2021-08-01,358.221
2021-09-01,NA
2021-10-01,359.862
2021-11-01,NA
2021-12-01,363.077
2022-01-01,NA
2022-02-01,362.351
2022-03-01,NA
2022-04-01,372.197
2022-05-01,NA
2022-06-01,377.7
2022-07-01,NA
2022-08-01,391.714
2022-09-01,NA
2022-10-01,410.518
2022-11-01,NA
2022-12-01,417.676
2023-01-01,NA
2023-02-01,421.081
2023-03-01,NA
2023-04-01,428.296
2023-05-01,NA
2023-06-01,415.872
2023-07-01,NA
2023-08-01,421.835
2023-09-01,NA
2023-10-01,424.808
