"Date","CUURA101SEHA"
1928-06-01,32
1928-07-01,NA
1928-08-01,NA
1928-09-01,NA
1928-10-01,NA
1928-11-01,NA
1928-12-01,31.9
1929-01-01,NA
1929-02-01,NA
1929-03-01,NA
1929-04-01,NA
1929-05-01,NA
1929-06-01,31.7
1929-07-01,NA
1929-08-01,NA
1929-09-01,NA
1929-10-01,NA
1929-11-01,NA
1929-12-01,31.4
1930-01-01,NA
1930-02-01,NA
1930-03-01,NA
1930-04-01,NA
1930-05-01,NA
1930-06-01,31.2
1930-07-01,NA
1930-08-01,NA
1930-09-01,NA
1930-10-01,NA
1930-11-01,NA
1930-12-01,30.9
1931-01-01,NA
1931-02-01,NA
1931-03-01,NA
1931-04-01,NA
1931-05-01,NA
1931-06-01,30.6
1931-07-01,NA
1931-08-01,NA
1931-09-01,NA
1931-10-01,NA
1931-11-01,NA
1931-12-01,30
1932-01-01,NA
1932-02-01,NA
1932-03-01,NA
1932-04-01,NA
1932-05-01,NA
1932-06-01,29
1932-07-01,NA
1932-08-01,NA
1932-09-01,NA
1932-10-01,NA
1932-11-01,NA
1932-12-01,27.3
1933-01-01,NA
1933-02-01,NA
1933-03-01,NA
1933-04-01,NA
1933-05-01,NA
1933-06-01,25.6
1933-07-01,NA
1933-08-01,NA
1933-09-01,NA
1933-10-01,NA
1933-11-01,NA
1933-12-01,24.4
1934-01-01,NA
1934-02-01,NA
1934-03-01,NA
1934-04-01,NA
1934-05-01,NA
1934-06-01,23.9
1934-07-01,NA
1934-08-01,NA
1934-09-01,NA
1934-10-01,NA
1934-11-01,23.6
1934-12-01,NA
1935-01-01,NA
1935-02-01,NA
1935-03-01,23.5
1935-04-01,NA
1935-05-01,NA
1935-06-01,NA
1935-07-01,23.5
1935-08-01,NA
1935-09-01,NA
1935-10-01,23.5
1935-11-01,NA
1935-12-01,NA
1936-01-01,23.5
1936-02-01,NA
1936-03-01,NA
1936-04-01,23.5
1936-05-01,NA
1936-06-01,NA
1936-07-01,23.6
1936-08-01,NA
1936-09-01,23.6
1936-10-01,NA
1936-11-01,NA
1936-12-01,23.7
1937-01-01,NA
1937-02-01,NA
1937-03-01,23.8
1937-04-01,NA
1937-05-01,NA
1937-06-01,23.9
1937-07-01,NA
1937-08-01,NA
1937-09-01,24
1937-10-01,NA
1937-11-01,NA
1937-12-01,24.3
1938-01-01,NA
1938-02-01,NA
1938-03-01,24.3
1938-04-01,NA
1938-05-01,NA
1938-06-01,24.4
1938-07-01,NA
1938-08-01,NA
1938-09-01,24.4
1938-10-01,NA
1938-11-01,NA
1938-12-01,24.5
1939-01-01,NA
1939-02-01,NA
1939-03-01,24.5
1939-04-01,NA
1939-05-01,NA
1939-06-01,24.5
1939-07-01,NA
1939-08-01,NA
1939-09-01,24.6
1939-10-01,NA
1939-11-01,NA
1939-12-01,24.6
1940-01-01,NA
1940-02-01,NA
1940-03-01,24.6
1940-04-01,NA
1940-05-01,NA
1940-06-01,24.6
1940-07-01,NA
1940-08-01,NA
1940-09-01,24.7
1940-10-01,24.7
1940-11-01,24.7
1940-12-01,24.7
1941-01-01,24.7
1941-02-01,24.7
1941-03-01,24.7
1941-04-01,24.7
1941-05-01,24.7
1941-06-01,24.7
1941-07-01,24.7
1941-08-01,24.7
1941-09-01,24.7
1941-10-01,24.7
1941-11-01,24.7
1941-12-01,24.8
1942-01-01,24.7
1942-02-01,24.8
1942-03-01,24.8
1942-04-01,24.8
1942-05-01,24.8
1942-06-01,24.8
1942-07-01,24.8
1942-08-01,24.8
1942-09-01,24.8
1942-10-01,24.8
1942-11-01,24.8
1942-12-01,24.8
1943-01-01,24.8
1943-02-01,24.8
1943-03-01,24.8
1943-04-01,24.8
1943-05-01,24.8
1943-06-01,24.8
1943-07-01,24.8
1943-08-01,24.8
1943-09-01,24.9
1943-10-01,24.9
1943-11-01,24.9
1943-12-01,24.9
1944-01-01,24.9
1944-02-01,24.9
1944-03-01,24.9
1944-04-01,24.9
1944-05-01,24.9
1944-06-01,24.9
1944-07-01,24.9
1944-08-01,24.9
1944-09-01,24.9
1944-10-01,NA
1944-11-01,NA
1944-12-01,24.9
1945-01-01,NA
1945-02-01,NA
1945-03-01,NA
1945-04-01,NA
1945-05-01,NA
1945-06-01,24.9
1945-07-01,NA
1945-08-01,NA
1945-09-01,NA
1945-10-01,NA
1945-11-01,NA
1945-12-01,25
1946-01-01,NA
1946-02-01,NA
1946-03-01,NA
1946-04-01,NA
1946-05-01,NA
1946-06-01,25
1946-07-01,NA
1946-08-01,NA
1946-09-01,25
1946-10-01,NA
1946-11-01,NA
1946-12-01,NA
1947-01-01,25
1947-02-01,NA
1947-03-01,NA
1947-04-01,NA
1947-05-01,NA
1947-06-01,NA
1947-07-01,25.3
1947-08-01,NA
1947-09-01,NA
1947-10-01,25.7
1947-11-01,NA
1947-12-01,NA
1948-01-01,26
1948-02-01,NA
1948-03-01,NA
1948-04-01,26.1
1948-05-01,NA
1948-06-01,NA
1948-07-01,26.3
1948-08-01,NA
1948-09-01,NA
1948-10-01,26.5
1948-11-01,NA
1948-12-01,NA
1949-01-01,26.7
1949-02-01,NA
1949-03-01,NA
1949-04-01,26.9
1949-05-01,NA
1949-06-01,NA
1949-07-01,27.1
1949-08-01,NA
1949-09-01,27.2
1949-10-01,27.2
1949-11-01,27.2
1949-12-01,27.3
1950-01-01,27.3
1950-02-01,27.3
1950-03-01,27.3
1950-04-01,27.3
1950-05-01,27.3
1950-06-01,27.3
1950-07-01,27.3
1950-08-01,27.3
1950-09-01,NA
1950-10-01,27.4
1950-11-01,NA
1950-12-01,NA
1951-01-01,27.5
1951-02-01,NA
1951-03-01,NA
1951-04-01,27.6
1951-05-01,NA
1951-06-01,NA
1951-07-01,27.8
1951-08-01,NA
1951-09-01,NA
1951-10-01,28
1951-11-01,NA
1951-12-01,NA
1952-01-01,28.2
1952-02-01,NA
1952-03-01,NA
1952-04-01,28.4
1952-05-01,NA
1952-06-01,NA
1952-07-01,28.6
1952-08-01,NA
1952-09-01,NA
1952-10-01,28.8
1952-11-01,NA
1952-12-01,NA
1953-01-01,29
1953-02-01,NA
1953-03-01,NA
1953-04-01,NA
1953-05-01,NA
1953-06-01,NA
1953-07-01,30
1953-08-01,NA
1953-09-01,NA
1953-10-01,NA
1953-11-01,NA
1953-12-01,NA
1954-01-01,30.3
1954-02-01,NA
1954-03-01,NA
1954-04-01,NA
1954-05-01,NA
1954-06-01,NA
1954-07-01,30.7
1954-08-01,NA
1954-09-01,NA
1954-10-01,NA
1954-11-01,NA
1954-12-01,NA
1955-01-01,30.9
1955-02-01,NA
1955-03-01,NA
1955-04-01,NA
1955-05-01,NA
1955-06-01,NA
1955-07-01,30.9
1955-08-01,NA
1955-09-01,NA
1955-10-01,NA
1955-11-01,NA
1955-12-01,NA
1956-01-01,31.2
1956-02-01,NA
1956-03-01,NA
1956-04-01,NA
1956-05-01,NA
1956-06-01,NA
1956-07-01,31.7
1956-08-01,NA
1956-09-01,NA
1956-10-01,31.9
1956-11-01,NA
1956-12-01,32
1957-01-01,NA
1957-02-01,32.1
1957-03-01,NA
1957-04-01,32.1
1957-05-01,NA
1957-06-01,32.3
1957-07-01,NA
1957-08-01,32.5
1957-09-01,NA
1957-10-01,32.7
1957-11-01,NA
1957-12-01,32.9
1958-01-01,NA
1958-02-01,30
1958-03-01,NA
1958-04-01,33.1
1958-05-01,NA
1958-06-01,33.3
1958-07-01,NA
1958-08-01,33.5
1958-09-01,NA
1958-10-01,33.6
1958-11-01,NA
1958-12-01,33.7
1959-01-01,NA
1959-02-01,33.9
1959-03-01,NA
1959-04-01,34.1
1959-05-01,NA
1959-06-01,34.1
1959-07-01,NA
1959-08-01,34.4
1959-09-01,NA
1959-10-01,34.6
1959-11-01,NA
1959-12-01,34.8
1960-01-01,NA
1960-02-01,34.9
1960-03-01,NA
1960-04-01,35
1960-05-01,NA
1960-06-01,35.3
1960-07-01,NA
1960-08-01,35.4
1960-09-01,NA
1960-10-01,35.6
1960-11-01,NA
1960-12-01,35.7
1961-01-01,NA
1961-02-01,35.9
1961-03-01,NA
1961-04-01,36
1961-05-01,NA
1961-06-01,36.1
1961-07-01,NA
1961-08-01,36.3
1961-09-01,NA
1961-10-01,36.5
1961-11-01,NA
1961-12-01,36.6
1962-01-01,NA
1962-02-01,36.8
1962-03-01,NA
1962-04-01,36.9
1962-05-01,NA
1962-06-01,37
1962-07-01,NA
1962-08-01,37.2
1962-09-01,NA
1962-10-01,37.4
1962-11-01,NA
1962-12-01,37.4
1963-01-01,NA
1963-02-01,37.5
1963-03-01,NA
1963-04-01,37.6
1963-05-01,NA
1963-06-01,37.7
1963-07-01,NA
1963-08-01,37.8
1963-09-01,NA
1963-10-01,38
1963-11-01,NA
1963-12-01,38
1964-01-01,NA
1964-02-01,38.1
1964-03-01,NA
1964-04-01,38.3
1964-05-01,NA
1964-06-01,38.4
1964-07-01,NA
1964-08-01,38.5
1964-09-01,NA
1964-10-01,38.7
1964-11-01,NA
1964-12-01,38.8
1965-01-01,NA
1965-02-01,38.9
1965-03-01,NA
1965-04-01,38.9
1965-05-01,NA
1965-06-01,39.1
1965-07-01,NA
1965-08-01,39.1
1965-09-01,NA
1965-10-01,39.3
1965-11-01,NA
1965-12-01,39.3
1966-01-01,NA
1966-02-01,39.5
1966-03-01,NA
1966-04-01,39.6
1966-05-01,NA
1966-06-01,39.6
1966-07-01,NA
1966-08-01,39.8
1966-09-01,NA
1966-10-01,40
1966-11-01,NA
1966-12-01,40
1967-01-01,NA
1967-02-01,40.2
1967-03-01,NA
1967-04-01,40.3
1967-05-01,NA
1967-06-01,40.5
1967-07-01,NA
1967-08-01,40.6
1967-09-01,NA
1967-10-01,40.8
1967-11-01,NA
1967-12-01,41
1968-01-01,NA
1968-02-01,41.2
1968-03-01,NA
1968-04-01,41.3
1968-05-01,NA
1968-06-01,41.5
1968-07-01,NA
1968-08-01,41.7
1968-09-01,NA
1968-10-01,42
1968-11-01,NA
1968-12-01,42.3
1969-01-01,NA
1969-02-01,42.5
1969-03-01,NA
1969-04-01,42.7
1969-05-01,NA
1969-06-01,42.9
1969-07-01,NA
1969-08-01,43.2
1969-09-01,NA
1969-10-01,43.4
1969-11-01,NA
1969-12-01,43.8
1970-01-01,NA
1970-02-01,44.1
1970-03-01,NA
1970-04-01,44.4
1970-05-01,NA
1970-06-01,44.7
1970-07-01,NA
1970-08-01,44.9
1970-09-01,NA
1970-10-01,45.5
1970-11-01,NA
1970-12-01,46.5
1971-01-01,NA
1971-02-01,47.4
1971-03-01,NA
1971-04-01,47.9
1971-05-01,NA
1971-06-01,48.3
1971-07-01,NA
1971-08-01,48.7
1971-09-01,NA
1971-10-01,49
1971-11-01,NA
1971-12-01,49.3
1972-01-01,NA
1972-02-01,50.5
1972-03-01,NA
1972-04-01,50.9
1972-05-01,NA
1972-06-01,51.4
1972-07-01,NA
1972-08-01,51.9
1972-09-01,NA
1972-10-01,52.4
1972-11-01,NA
1972-12-01,53.1
1973-01-01,NA
1973-02-01,54.5
1973-03-01,NA
1973-04-01,54.9
1973-05-01,NA
1973-06-01,55.2
1973-07-01,NA
1973-08-01,55.7
1973-09-01,NA
1973-10-01,56
1973-11-01,NA
1973-12-01,56.6
1974-01-01,NA
1974-02-01,57.8
1974-03-01,NA
1974-04-01,58.2
1974-05-01,NA
1974-06-01,58.6
1974-07-01,NA
1974-08-01,59
1974-09-01,NA
1974-10-01,59.7
1974-11-01,NA
1974-12-01,60.2
1975-01-01,NA
1975-02-01,61.2
1975-03-01,NA
1975-04-01,61.6
1975-05-01,NA
1975-06-01,62
1975-07-01,NA
1975-08-01,62.5
1975-09-01,NA
1975-10-01,63.4
1975-11-01,NA
1975-12-01,63.9
1976-01-01,NA
1976-02-01,64.9
1976-03-01,NA
1976-04-01,65.4
1976-05-01,NA
1976-06-01,65.8
1976-07-01,NA
1976-08-01,66.3
1976-09-01,NA
1976-10-01,66.6
1976-11-01,NA
1976-12-01,67.1
1977-01-01,NA
1977-02-01,68.2
1977-03-01,NA
1977-04-01,68.7
1977-05-01,NA
1977-06-01,69.2
1977-07-01,NA
1977-08-01,69.7
1977-09-01,NA
1977-10-01,70.2
1977-11-01,NA
1977-12-01,70.9
1978-01-01,71.5
1978-02-01,72.1
1978-03-01,72.4
1978-04-01,72.3
1978-05-01,72.6
1978-06-01,72.9
1978-07-01,72.9
1978-08-01,73.5
1978-09-01,73.4
1978-10-01,73.8
1978-11-01,74.1
1978-12-01,74.3
1979-01-01,74.9
1979-02-01,75.2
1979-03-01,75.1
1979-04-01,75.2
1979-05-01,76
1979-06-01,76.1
1979-07-01,76.3
1979-08-01,76.8
1979-09-01,76.9
1979-10-01,77.7
1979-11-01,78.5
1979-12-01,78.9
1980-01-01,79.9
1980-02-01,80.2
1980-03-01,80.2
1980-04-01,80.2
1980-05-01,81
1980-06-01,81.3
1980-07-01,81.9
1980-08-01,82.8
1980-09-01,83.4
1980-10-01,83.5
1980-11-01,84.6
1980-12-01,85.7
1981-01-01,86.2
1981-02-01,86.2
1981-03-01,86.8
1981-04-01,86.8
1981-05-01,86.9
1981-06-01,87.5
1981-07-01,88.5
1981-08-01,88.7
1981-09-01,89
1981-10-01,89.6
1981-11-01,90.7
1981-12-01,91.1
1982-01-01,91.9
1982-02-01,92.5
1982-03-01,92.6
1982-04-01,92.6
1982-05-01,93.2
1982-06-01,93
1982-07-01,93.6
1982-08-01,94.6
1982-09-01,95.5
1982-10-01,96.9
1982-11-01,96.9
1982-12-01,97.7
1983-01-01,98.2
1983-02-01,98.5
1983-03-01,99
1983-04-01,99.8
1983-05-01,99.7
1983-06-01,100.2
1983-07-01,100.5
1983-08-01,100.6
1983-09-01,101.1
1983-10-01,101.5
1983-11-01,102
1983-12-01,102.2
1984-01-01,103.1
1984-02-01,103.3
1984-03-01,103.4
1984-04-01,104.6
1984-05-01,105
1984-06-01,104.8
1984-07-01,105.2
1984-08-01,106.1
1984-09-01,106.4
1984-10-01,106.7
1984-11-01,108.4
1984-12-01,108.7
1985-01-01,108.6
1985-02-01,108.6
1985-03-01,108.9
1985-04-01,109.9
1985-05-01,110.6
1985-06-01,110.7
1985-07-01,111.4
1985-08-01,112.7
1985-09-01,112.2
1985-10-01,113.1
1985-11-01,115.3
1985-12-01,115.2
1986-01-01,115.9
1986-02-01,116.1
1986-03-01,116.4
1986-04-01,117.8
1986-05-01,117.9
1986-06-01,119.1
1986-07-01,122.1
1986-08-01,122.3
1986-09-01,121.3
1986-10-01,123
1986-11-01,122.8
1986-12-01,123.6
1987-01-01,125.4
1987-02-01,125.6
1987-03-01,125.3
1987-04-01,125.6
1987-05-01,126.9
1987-06-01,127.4
1987-07-01,128.6
1987-08-01,129.2
1987-09-01,129.4
1987-10-01,130.3
1987-11-01,130.2
1987-12-01,131.4
1988-01-01,132.7
1988-02-01,132.7
1988-03-01,132.5
1988-04-01,132.6
1988-05-01,133.3
1988-06-01,133.9
1988-07-01,135.4
1988-08-01,135.6
1988-09-01,136.6
1988-10-01,136.7
1988-11-01,137.6
1988-12-01,137.4
1989-01-01,138.7
1989-02-01,139
1989-03-01,139.4
1989-04-01,139.7
1989-05-01,141.1
1989-06-01,141.9
1989-07-01,142.5
1989-08-01,142.8
1989-09-01,144
1989-10-01,145.2
1989-11-01,146.5
1989-12-01,147
1990-01-01,147.1
1990-02-01,146.8
1990-03-01,148.2
1990-04-01,149
1990-05-01,150.1
1990-06-01,150.1
1990-07-01,151.1
1990-08-01,152.2
1990-09-01,151.8
1990-10-01,152.2
1990-11-01,152.8
1990-12-01,153.1
1991-01-01,152.8
1991-02-01,153.1
1991-03-01,153.5
1991-04-01,154.5
1991-05-01,154.8
1991-06-01,155.3
1991-07-01,157.6
1991-08-01,156.7
1991-09-01,157.3
1991-10-01,157.2
1991-11-01,157.4
1991-12-01,157.4
1992-01-01,158.5
1992-02-01,158.8
1992-03-01,161
1992-04-01,160.7
1992-05-01,160.2
1992-06-01,160
1992-07-01,160.8
1992-08-01,159.7
1992-09-01,160.3
1992-10-01,162.1
1992-11-01,162.6
1992-12-01,162.8
1993-01-01,162.9
1993-02-01,162.7
1993-03-01,164
1993-04-01,164.3
1993-05-01,164.9
1993-06-01,166.1
1993-07-01,166.1
1993-08-01,165.2
1993-09-01,164.6
1993-10-01,165
1993-11-01,165.2
1993-12-01,166.2
1994-01-01,166.6
1994-02-01,168.1
1994-03-01,168.3
1994-04-01,167.7
1994-05-01,168.2
1994-06-01,168.6
1994-07-01,168.6
1994-08-01,169.8
1994-09-01,170.1
1994-10-01,169.8
1994-11-01,169.7
1994-12-01,170.8
1995-01-01,171.4
1995-02-01,171.7
1995-03-01,172.1
1995-04-01,172.7
1995-05-01,173.2
1995-06-01,173.5
1995-07-01,173.9
1995-08-01,174
1995-09-01,174.2
1995-10-01,174.5
1995-11-01,174.9
1995-12-01,175.2
1996-01-01,175.6
1996-02-01,176.3
1996-03-01,176.5
1996-04-01,176.7
1996-05-01,177.3
1996-06-01,177.8
1996-07-01,178.9
1996-08-01,179.1
1996-09-01,179.4
1996-10-01,179.8
1996-11-01,180.6
1996-12-01,181
1997-01-01,181.2
1997-02-01,182
1997-03-01,182.6
1997-04-01,183.1
1997-05-01,183.6
1997-06-01,184
1997-07-01,184.6
1997-08-01,185.5
1997-09-01,185.7
1997-10-01,186.4
1997-11-01,186.8
1997-12-01,187.5
1998-01-01,187.9
1998-02-01,188.6
1998-03-01,188.8
1998-04-01,188.8
1998-05-01,189.6
1998-06-01,190.2
1998-07-01,190.8
1998-08-01,191.4
1998-09-01,191.8
1998-10-01,192.5
1998-11-01,193.7
1998-12-01,194.2
1999-01-01,194.4
1999-02-01,194.9
1999-03-01,195.3
1999-04-01,195.5
1999-05-01,195.9
1999-06-01,195.9
1999-07-01,196.5
1999-08-01,197
1999-09-01,197.3
1999-10-01,198.3
1999-11-01,200.4
1999-12-01,201.3
2000-01-01,202.5
2000-02-01,202.6
2000-03-01,203.2
2000-04-01,203
2000-05-01,203.5
2000-06-01,204.3
2000-07-01,205.6
2000-08-01,206.4
2000-09-01,207.8
2000-10-01,208.3
2000-11-01,208.5
2000-12-01,209.2
2001-01-01,209.9
2001-02-01,211.3
2001-03-01,211.8
2001-04-01,212.5
2001-05-01,212.9
2001-06-01,213.2
2001-07-01,213.7
2001-08-01,214
2001-09-01,214.7
2001-10-01,215.1
2001-11-01,216.6
2001-12-01,217.8
2002-01-01,218.4
2002-02-01,219.6
2002-03-01,220.7
2002-04-01,221
2002-05-01,222.1
2002-06-01,222.7
2002-07-01,223.4
2002-08-01,224.1
2002-09-01,224.7
2002-10-01,226.3
2002-11-01,227.1
2002-12-01,227.8
2003-01-01,229
2003-02-01,229.6
2003-03-01,230
2003-04-01,230.9
2003-05-01,231.2
2003-06-01,232.3
2003-07-01,233.8
2003-08-01,234.5
2003-09-01,235
2003-10-01,235.3
2003-11-01,236.7
2003-12-01,237.5
2004-01-01,237.6
2004-02-01,238.9
2004-03-01,239.9
2004-04-01,241.3
2004-05-01,242.7
2004-06-01,243.3
2004-07-01,244.5
2004-08-01,245.1
2004-09-01,246.3
2004-10-01,246.9
2004-11-01,247.3
2004-12-01,248.6
2005-01-01,250
2005-02-01,251.1
2005-03-01,251.8
2005-04-01,252.5
2005-05-01,253.6
2005-06-01,255.3
2005-07-01,257.3
2005-08-01,258.3
2005-09-01,259.6
2005-10-01,261.5
2005-11-01,262.4
2005-12-01,261.9
2006-01-01,262.4
2006-02-01,264.7
2006-03-01,265.6
2006-04-01,266.8
2006-05-01,267.8
2006-06-01,269.2
2006-07-01,269.6
2006-08-01,271.2
2006-09-01,273
2006-10-01,273.3
2006-11-01,274.8
2006-12-01,276.1
2007-01-01,277.14
2007-02-01,277.634
2007-03-01,277.974
2007-04-01,278.752
2007-05-01,280.083
2007-06-01,281.291
2007-07-01,281.457
2007-08-01,282.562
2007-09-01,284.155
2007-10-01,285.604
2007-11-01,286.418
2007-12-01,287.618
2008-01-01,288.886
2008-02-01,289.775
2008-03-01,290.943
2008-04-01,291.938
2008-05-01,292.639
2008-06-01,294.696
2008-07-01,297.326
2008-08-01,299.103
2008-09-01,299.508
2008-10-01,301.253
2008-11-01,302.313
2008-12-01,303.511
2009-01-01,304.403
2009-02-01,305.125
2009-03-01,306.714
2009-04-01,307.816
2009-05-01,308.207
2009-06-01,308.199
2009-07-01,308.11
2009-08-01,308.218
2009-09-01,307.895
2009-10-01,307.574
2009-11-01,308.977
2009-12-01,309.229
2010-01-01,309.408
2010-02-01,309.841
2010-03-01,311.085
2010-04-01,311.378
2010-05-01,311.918
2010-06-01,313.115
2010-07-01,314.997
2010-08-01,316.329
2010-09-01,316.545
2010-10-01,317.286
2010-11-01,317.192
2010-12-01,317.341
2011-01-01,316.333
2011-02-01,316.629
2011-03-01,318.089
2011-04-01,318.941
2011-05-01,319.343
2011-06-01,320.554
2011-07-01,321.621
2011-08-01,322.568
2011-09-01,322.86
2011-10-01,323.82
2011-11-01,324.09
2011-12-01,323.923
2012-01-01,324.92
2012-02-01,324.67
2012-03-01,325.323
2012-04-01,326.117
2012-05-01,327.492
2012-06-01,328.237
2012-07-01,328.979
2012-08-01,329.964
2012-09-01,330.906
2012-10-01,331.459
2012-11-01,331.472
2012-12-01,332.255
2013-01-01,332.991
2013-02-01,334.895
2013-03-01,336.693
2013-04-01,336.492
2013-05-01,337.59
2013-06-01,338.117
2013-07-01,338.45
2013-08-01,339.926
2013-09-01,340.556
2013-10-01,341.629
2013-11-01,342.262
2013-12-01,343.18
2014-01-01,344.509
2014-02-01,343.73
2014-03-01,344.819
2014-04-01,346.679
2014-05-01,347.91
2014-06-01,348.329
2014-07-01,349.097
2014-08-01,350.591
2014-09-01,350.887
2014-10-01,351.398
2014-11-01,352.808
2014-12-01,353.288
2015-01-01,353.748
2015-02-01,354.447
2015-03-01,355.451
2015-04-01,355.424
2015-05-01,357.021
2015-06-01,357.922
2015-07-01,359.322
2015-08-01,360.239
2015-09-01,363.025
2015-10-01,364.511
2015-11-01,365.524
2015-12-01,366.776
2016-01-01,367.552
2016-02-01,368.693
2016-03-01,369.185
2016-04-01,369.579
2016-05-01,370.558
2016-06-01,370.763
2016-07-01,371.871
2016-08-01,372.487
2016-09-01,373.441
2016-10-01,374.891
2016-11-01,375.539
2016-12-01,377.194
2017-01-01,377.224
2017-02-01,377.592
2017-03-01,378.523
2017-04-01,378.952
2017-05-01,380.197
2017-06-01,380.805
2017-07-01,381.149
2017-08-01,383.15
2017-09-01,383.268
2017-10-01,384.111
2017-11-01,384.611
2017-12-01,385.109
2018-01-01,385.646
2018-02-01,385.822
2018-03-01,386.926
2018-04-01,387.142
2018-05-01,387.701
2018-06-01,387.522
2018-07-01,388.214
2018-08-01,390.007
2018-09-01,389.528
2018-10-01,391.085
2018-11-01,392.388
2018-12-01,392.999
2019-01-01,394.041
2019-02-01,395.438
2019-03-01,396.754
2019-04-01,398.932
2019-05-01,399.681
2019-06-01,400.852
2019-07-01,401.406
2019-08-01,402.171
2019-09-01,403.173
2019-10-01,402.619
2019-11-01,404.275
2019-12-01,404.797
2020-01-01,405.906
2020-02-01,406.261
2020-03-01,406.933
2020-04-01,407.462
2020-05-01,407.966
2020-06-01,408.318
2020-07-01,408.845
2020-08-01,409.042
2020-09-01,409.663
2020-10-01,409.322
2020-11-01,410.546
2020-12-01,410.11
2021-01-01,409.744
2021-02-01,409.559
2021-03-01,408.227
2021-04-01,408.794
2021-05-01,408.391
2021-06-01,408.583
2021-07-01,407.857
2021-08-01,408.408
2021-09-01,409.529
2021-10-01,410.024
2021-11-01,410.245
2021-12-01,410.839
2022-01-01,412.105
2022-02-01,414.299
2022-03-01,414.021
2022-04-01,414.401
2022-05-01,415.565
2022-06-01,417.792
2022-07-01,419.087
2022-08-01,420.194
2022-09-01,422.015
2022-10-01,423.709
2022-11-01,427.047
2022-12-01,430.8
2023-01-01,433.298
2023-02-01,435.331
2023-03-01,437.855
2023-04-01,439.576
2023-05-01,440.484
2023-06-01,441.748
2023-07-01,443.416
2023-08-01,445.377
2023-09-01,447.956
2023-10-01,449.583
2023-11-01,450.553
