"Date","CUURA423SEHA"
1949-10-01,NA
1949-11-01,25.4
1949-12-01,NA
1950-01-01,NA
1950-02-01,25.7
1950-03-01,NA
1950-04-01,NA
1950-05-01,25.8
1950-06-01,NA
1950-07-01,NA
1950-08-01,25.9
1950-09-01,NA
1950-10-01,NA
1950-11-01,26.2
1950-12-01,NA
1951-01-01,NA
1951-02-01,26.3
1951-03-01,NA
1951-04-01,NA
1951-05-01,27.1
1951-06-01,NA
1951-07-01,NA
1951-08-01,27.4
1951-09-01,NA
1951-10-01,NA
1951-11-01,27.8
1951-12-01,NA
1952-01-01,NA
1952-02-01,28.7
1952-03-01,NA
1952-04-01,NA
1952-05-01,28.8
1952-06-01,NA
1952-07-01,NA
1952-08-01,29.1
1952-09-01,NA
1952-10-01,NA
1952-11-01,29.9
1952-12-01,NA
1953-01-01,NA
1953-02-01,30.3
1953-03-01,NA
1953-04-01,NA
1953-05-01,NA
1953-06-01,NA
1953-07-01,NA
1953-08-01,31.4
1953-09-01,NA
1953-10-01,NA
1953-11-01,NA
1953-12-01,NA
1954-01-01,NA
1954-02-01,31.9
1954-03-01,NA
1954-04-01,NA
1954-05-01,NA
1954-06-01,NA
1954-07-01,NA
1954-08-01,31.9
1954-09-01,NA
1954-10-01,NA
1954-11-01,NA
1954-12-01,NA
1955-01-01,NA
1955-02-01,32.3
1955-03-01,NA
1955-04-01,NA
1955-05-01,NA
1955-06-01,NA
1955-07-01,NA
1955-08-01,32.5
1955-09-01,NA
1955-10-01,NA
1955-11-01,NA
1955-12-01,NA
1956-01-01,NA
1956-02-01,32.7
1956-03-01,NA
1956-04-01,NA
1956-05-01,NA
1956-06-01,NA
1956-07-01,NA
1956-08-01,32.9
1956-09-01,NA
1956-10-01,NA
1956-11-01,33.1
1956-12-01,NA
1957-01-01,NA
1957-02-01,33.2
1957-03-01,NA
1957-04-01,NA
1957-05-01,33.3
1957-06-01,NA
1957-07-01,NA
1957-08-01,33.7
1957-09-01,NA
1957-10-01,NA
1957-11-01,33.8
1957-12-01,NA
1958-01-01,NA
1958-02-01,34.1
1958-03-01,NA
1958-04-01,NA
1958-05-01,34.1
1958-06-01,NA
1958-07-01,NA
1958-08-01,34.3
1958-09-01,NA
1958-10-01,NA
1958-11-01,34.6
1958-12-01,NA
1959-01-01,NA
1959-02-01,34.9
1959-03-01,NA
1959-04-01,NA
1959-05-01,35
1959-06-01,NA
1959-07-01,NA
1959-08-01,35.2
1959-09-01,NA
1959-10-01,NA
1959-11-01,35.6
1959-12-01,NA
1960-01-01,NA
1960-02-01,35.6
1960-03-01,NA
1960-04-01,NA
1960-05-01,35.7
1960-06-01,NA
1960-07-01,NA
1960-08-01,35.7
1960-09-01,NA
1960-10-01,NA
1960-11-01,35.8
1960-12-01,NA
1961-01-01,NA
1961-02-01,35.9
1961-03-01,NA
1961-04-01,NA
1961-05-01,36
1961-06-01,NA
1961-07-01,NA
1961-08-01,36.1
1961-09-01,NA
1961-10-01,NA
1961-11-01,36.2
1961-12-01,NA
1962-01-01,NA
1962-02-01,36.5
1962-03-01,NA
1962-04-01,NA
1962-05-01,37.2
1962-06-01,NA
1962-07-01,NA
1962-08-01,38
1962-09-01,NA
1962-10-01,NA
1962-11-01,38.1
1962-12-01,NA
1963-01-01,NA
1963-02-01,37.9
1963-03-01,NA
1963-04-01,NA
1963-05-01,38
1963-06-01,NA
1963-07-01,NA
1963-08-01,37.6
1963-09-01,NA
1963-10-01,NA
1963-11-01,37.8
1963-12-01,NA
1964-01-01,NA
1964-02-01,37.6
1964-03-01,NA
1964-04-01,NA
1964-05-01,37.4
1964-06-01,NA
1964-07-01,NA
1964-08-01,37.3
1964-09-01,NA
1964-10-01,NA
1964-11-01,37.2
1964-12-01,NA
1965-01-01,NA
1965-02-01,37.2
1965-03-01,NA
1965-04-01,NA
1965-05-01,37.2
1965-06-01,NA
1965-07-01,NA
1965-08-01,37.2
1965-09-01,NA
1965-10-01,NA
1965-11-01,37.5
1965-12-01,NA
1966-01-01,NA
1966-02-01,37.5
1966-03-01,NA
1966-04-01,NA
1966-05-01,37.7
1966-06-01,NA
1966-07-01,NA
1966-08-01,38.5
1966-09-01,NA
1966-10-01,NA
1966-11-01,39.2
1966-12-01,NA
1967-01-01,NA
1967-02-01,39.5
1967-03-01,NA
1967-04-01,NA
1967-05-01,39.9
1967-06-01,NA
1967-07-01,NA
1967-08-01,40.3
1967-09-01,NA
1967-10-01,NA
1967-11-01,40.9
1967-12-01,NA
1968-01-01,NA
1968-02-01,41.3
1968-03-01,NA
1968-04-01,NA
1968-05-01,41.7
1968-06-01,NA
1968-07-01,NA
1968-08-01,42.3
1968-09-01,NA
1968-10-01,NA
1968-11-01,42.8
1968-12-01,NA
1969-01-01,NA
1969-02-01,43.1
1969-03-01,NA
1969-04-01,NA
1969-05-01,43.4
1969-06-01,NA
1969-07-01,NA
1969-08-01,43.6
1969-09-01,NA
1969-10-01,NA
1969-11-01,43.8
1969-12-01,NA
1970-01-01,NA
1970-02-01,44.1
1970-03-01,NA
1970-04-01,NA
1970-05-01,44
1970-06-01,NA
1970-07-01,NA
1970-08-01,43.7
1970-09-01,NA
1970-10-01,NA
1970-11-01,43.3
1970-12-01,NA
1971-01-01,NA
1971-02-01,43.1
1971-03-01,NA
1971-04-01,NA
1971-05-01,43.1
1971-06-01,NA
1971-07-01,NA
1971-08-01,42.9
1971-09-01,NA
1971-10-01,NA
1971-11-01,42.5
1971-12-01,NA
1972-01-01,NA
1972-02-01,42.4
1972-03-01,NA
1972-04-01,NA
1972-05-01,42.4
1972-06-01,NA
1972-07-01,NA
1972-08-01,42.4
1972-09-01,NA
1972-10-01,NA
1972-11-01,42.5
1972-12-01,NA
1973-01-01,NA
1973-02-01,42.7
1973-03-01,NA
1973-04-01,NA
1973-05-01,43.1
1973-06-01,NA
1973-07-01,NA
1973-08-01,43.8
1973-09-01,NA
1973-10-01,NA
1973-11-01,44.6
1973-12-01,NA
1974-01-01,NA
1974-02-01,45.4
1974-03-01,NA
1974-04-01,NA
1974-05-01,46.6
1974-06-01,NA
1974-07-01,NA
1974-08-01,47.9
1974-09-01,NA
1974-10-01,NA
1974-11-01,49.6
1974-12-01,NA
1975-01-01,NA
1975-02-01,51
1975-03-01,NA
1975-04-01,NA
1975-05-01,52.2
1975-06-01,NA
1975-07-01,NA
1975-08-01,53
1975-09-01,NA
1975-10-01,NA
1975-11-01,53.9
1975-12-01,NA
1976-01-01,NA
1976-02-01,55
1976-03-01,NA
1976-04-01,NA
1976-05-01,56
1976-06-01,NA
1976-07-01,NA
1976-08-01,57.1
1976-09-01,NA
1976-10-01,NA
1976-11-01,58.4
1976-12-01,NA
1977-01-01,NA
1977-02-01,59.8
1977-03-01,NA
1977-04-01,NA
1977-05-01,60.8
1977-06-01,NA
1977-07-01,NA
1977-08-01,62
1977-09-01,NA
1977-10-01,NA
1977-11-01,63.8
1977-12-01,NA
1978-01-01,63.7
1978-02-01,NA
1978-03-01,65.3
1978-04-01,NA
1978-05-01,66.5
1978-06-01,NA
1978-07-01,67.4
1978-08-01,NA
1978-09-01,69.5
1978-10-01,NA
1978-11-01,69.7
1978-12-01,NA
1979-01-01,73.2
1979-02-01,NA
1979-03-01,74.1
1979-04-01,NA
1979-05-01,74.9
1979-06-01,NA
1979-07-01,81.1
1979-08-01,NA
1979-09-01,81.7
1979-10-01,NA
1979-11-01,81.7
1979-12-01,NA
1980-01-01,85.9
1980-02-01,NA
1980-03-01,89.8
1980-04-01,NA
1980-05-01,90.4
1980-06-01,NA
1980-07-01,91.2
1980-08-01,NA
1980-09-01,91.7
1980-10-01,NA
1980-11-01,93.7
1980-12-01,NA
1981-01-01,92.2
1981-02-01,NA
1981-03-01,94.9
1981-04-01,NA
1981-05-01,96.6
1981-06-01,NA
1981-07-01,95.2
1981-08-01,NA
1981-09-01,98.4
1981-10-01,NA
1981-11-01,98.8
1981-12-01,NA
1982-01-01,97.6
1982-02-01,NA
1982-03-01,98.1
1982-04-01,NA
1982-05-01,98.9
1982-06-01,NA
1982-07-01,98
1982-08-01,NA
1982-09-01,98.4
1982-10-01,NA
1982-11-01,99.1
1982-12-01,NA
1983-01-01,99.2
1983-02-01,NA
1983-03-01,98
1983-04-01,NA
1983-05-01,98.5
1983-06-01,NA
1983-07-01,99.9
1983-08-01,NA
1983-09-01,100.6
1983-10-01,NA
1983-11-01,99.7
1983-12-01,NA
1984-01-01,100.1
1984-02-01,NA
1984-03-01,101.1
1984-04-01,NA
1984-05-01,101.8
1984-06-01,NA
1984-07-01,102.6
1984-08-01,NA
1984-09-01,102.8
1984-10-01,NA
1984-11-01,104.1
1984-12-01,NA
1985-01-01,104.2
1985-02-01,NA
1985-03-01,104.7
1985-04-01,NA
1985-05-01,105.5
1985-06-01,NA
1985-07-01,107.4
1985-08-01,NA
1985-09-01,107.7
1985-10-01,NA
1985-11-01,109.2
1985-12-01,NA
1986-01-01,110.2
1986-02-01,NA
1986-03-01,111.1
1986-04-01,NA
1986-05-01,111.4
1986-06-01,NA
1986-07-01,111.3
1986-08-01,NA
1986-09-01,112.7
1986-10-01,NA
1986-11-01,112.7
1986-12-01,113.1
1987-01-01,NA
1987-02-01,NA
1987-03-01,NA
1987-04-01,NA
1987-05-01,NA
1987-06-01,NA
1987-07-01,NA
1987-08-01,NA
1987-09-01,NA
1987-10-01,NA
1987-11-01,NA
1987-12-01,NA
1988-01-01,NA
1988-02-01,NA
1988-03-01,NA
1988-04-01,NA
1988-05-01,NA
1988-06-01,NA
1988-07-01,NA
1988-08-01,NA
1988-09-01,NA
1988-10-01,NA
1988-11-01,NA
1988-12-01,NA
1989-01-01,NA
1989-02-01,NA
1989-03-01,NA
1989-04-01,NA
1989-05-01,NA
1989-06-01,NA
1989-07-01,NA
1989-08-01,NA
1989-09-01,NA
1989-10-01,NA
1989-11-01,NA
1989-12-01,NA
1990-01-01,NA
1990-02-01,NA
1990-03-01,NA
1990-04-01,NA
1990-05-01,NA
1990-06-01,NA
1990-07-01,NA
1990-08-01,NA
1990-09-01,NA
1990-10-01,NA
1990-11-01,NA
1990-12-01,NA
1991-01-01,NA
1991-02-01,NA
1991-03-01,NA
1991-04-01,NA
1991-05-01,NA
1991-06-01,NA
1991-07-01,NA
1991-08-01,NA
1991-09-01,NA
1991-10-01,NA
1991-11-01,NA
1991-12-01,NA
1992-01-01,NA
1992-02-01,NA
1992-03-01,NA
1992-04-01,NA
1992-05-01,NA
1992-06-01,NA
1992-07-01,NA
1992-08-01,NA
1992-09-01,NA
1992-10-01,NA
1992-11-01,NA
1992-12-01,NA
1993-01-01,NA
1993-02-01,NA
1993-03-01,NA
1993-04-01,NA
1993-05-01,NA
1993-06-01,NA
1993-07-01,NA
1993-08-01,NA
1993-09-01,NA
1993-10-01,NA
1993-11-01,NA
1993-12-01,NA
1994-01-01,NA
1994-02-01,NA
1994-03-01,NA
1994-04-01,NA
1994-05-01,NA
1994-06-01,NA
1994-07-01,NA
1994-08-01,NA
1994-09-01,NA
1994-10-01,NA
1994-11-01,NA
1994-12-01,NA
1995-01-01,NA
1995-02-01,NA
1995-03-01,NA
1995-04-01,NA
1995-05-01,NA
1995-06-01,NA
1995-07-01,NA
1995-08-01,NA
1995-09-01,NA
1995-10-01,NA
1995-11-01,NA
1995-12-01,NA
1996-01-01,NA
1996-02-01,NA
1996-03-01,NA
1996-04-01,NA
1996-05-01,NA
1996-06-01,NA
1996-07-01,NA
1996-08-01,NA
1996-09-01,NA
1996-10-01,NA
1996-11-01,NA
1996-12-01,NA
1997-01-01,NA
1997-02-01,NA
1997-03-01,NA
1997-04-01,NA
1997-05-01,NA
1997-06-01,NA
1997-07-01,NA
1997-08-01,NA
1997-09-01,NA
1997-10-01,NA
1997-11-01,NA
1997-12-01,172.8
1998-01-01,174.3
1998-02-01,174.9
1998-03-01,175.6
1998-04-01,176.4
1998-05-01,176.6
1998-06-01,178
1998-07-01,178.6
1998-08-01,179.2
1998-09-01,180.3
1998-10-01,181.4
1998-11-01,182.1
1998-12-01,182.3
1999-01-01,183
1999-02-01,183.7
1999-03-01,184.4
1999-04-01,185
1999-05-01,185.5
1999-06-01,186
1999-07-01,186.1
1999-08-01,186.5
1999-09-01,186.7
1999-10-01,187.7
1999-11-01,188.2
1999-12-01,189
2000-01-01,190.1
2000-02-01,189.9
2000-03-01,190.4
2000-04-01,191
2000-05-01,191.7
2000-06-01,192.3
2000-07-01,192.7
2000-08-01,193.9
2000-09-01,194.7
2000-10-01,194.9
2000-11-01,195.7
2000-12-01,197.3
2001-01-01,198.3
2001-02-01,199.7
2001-03-01,200.3
2001-04-01,201.2
2001-05-01,202.2
2001-06-01,203
2001-07-01,203.8
2001-08-01,205.1
2001-09-01,206.2
2001-10-01,207.7
2001-11-01,208.1
2001-12-01,208.9
2002-01-01,209.2
2002-02-01,209.2
2002-03-01,209.1
2002-04-01,209.3
2002-05-01,209.9
2002-06-01,208.6
2002-07-01,208.8
2002-08-01,209.3
2002-09-01,210.2
2002-10-01,209.4
2002-11-01,209.2
2002-12-01,209.4
2003-01-01,209.6
2003-02-01,209.2
2003-03-01,208.9
2003-04-01,208.8
2003-05-01,208.6
2003-06-01,209
2003-07-01,208.6
2003-08-01,208.1
2003-09-01,208
2003-10-01,207.9
2003-11-01,207.6
2003-12-01,207.6
2004-01-01,207.8
2004-02-01,207.6
2004-03-01,208.3
2004-04-01,208.5
2004-05-01,208.3
2004-06-01,207.8
2004-07-01,208.1
2004-08-01,208.1
2004-09-01,208.4
2004-10-01,208.6
2004-11-01,208.5
2004-12-01,208.6
2005-01-01,208.8
2005-02-01,209
2005-03-01,208.6
2005-04-01,208.7
2005-05-01,208.7
2005-06-01,209.7
2005-07-01,210.1
2005-08-01,210.8
2005-09-01,211.7
2005-10-01,212.7
2005-11-01,213.4
2005-12-01,214.2
2006-01-01,214.7
2006-02-01,215.2
2006-03-01,215.8
2006-04-01,216.7
2006-05-01,217.8
2006-06-01,218.9
2006-07-01,219.4
2006-08-01,220.3
2006-09-01,221
2006-10-01,222.4
2006-11-01,223.4
2006-12-01,224.6
2007-01-01,225.723
2007-02-01,227.247
2007-03-01,228.828
2007-04-01,229.153
2007-05-01,231.119
2007-06-01,232.024
2007-07-01,232.988
2007-08-01,235.865
2007-09-01,237.141
2007-10-01,240.35
2007-11-01,242.089
2007-12-01,243.343
2008-01-01,245.172
2008-02-01,246.363
2008-03-01,247.904
2008-04-01,248.871
2008-05-01,248.953
2008-06-01,250.424
2008-07-01,252.093
2008-08-01,253.527
2008-09-01,255.427
2008-10-01,256.234
2008-11-01,258.795
2008-12-01,259.935
2009-01-01,260.566
2009-02-01,260.003
2009-03-01,260.124
2009-04-01,260.476
2009-05-01,259.87
2009-06-01,259.24
2009-07-01,258.839
2009-08-01,258.43
2009-09-01,258.366
2009-10-01,258.173
2009-11-01,257.267
2009-12-01,256.612
2010-01-01,255.886
2010-02-01,254.311
2010-03-01,253.922
2010-04-01,252.538
2010-05-01,251.387
2010-06-01,251.703
2010-07-01,251.314
2010-08-01,252.107
2010-09-01,250.75
2010-10-01,251.128
2010-11-01,252.102
2010-12-01,252.422
2011-01-01,252.96
2011-02-01,253.554
2011-03-01,254.707
2011-04-01,247.207
2011-05-01,248.1
2011-06-01,248.348
2011-07-01,251.163
2011-08-01,252.378
2011-09-01,252.963
2011-10-01,260.876
2011-11-01,261.905
2011-12-01,262.564
2012-01-01,262.73
2012-02-01,262.493
2012-03-01,263.374
2012-04-01,263.35
2012-05-01,264.302
2012-06-01,264.724
2012-07-01,265.684
2012-08-01,266.755
2012-09-01,268.22
2012-10-01,268.596
2012-11-01,270.314
2012-12-01,270.662
2013-01-01,271.948
2013-02-01,271.969
2013-03-01,272.55
2013-04-01,274.68
2013-05-01,275.459
2013-06-01,276.499
2013-07-01,277.73
2013-08-01,280.075
2013-09-01,282.106
2013-10-01,282.968
2013-11-01,284.195
2013-12-01,285.673
2014-01-01,286.284
2014-02-01,287.473
2014-03-01,288.986
2014-04-01,289.874
2014-05-01,290.899
2014-06-01,291.354
2014-07-01,292.478
2014-08-01,294.088
2014-09-01,295.688
2014-10-01,299.349
2014-11-01,301.599
2014-12-01,302.513
2015-01-01,303.499
2015-02-01,305.025
2015-03-01,305.083
2015-04-01,304.919
2015-05-01,306.838
2015-06-01,308.007
2015-07-01,308.817
2015-08-01,310.511
2015-09-01,312.657
2015-10-01,315.144
2015-11-01,316.409
2015-12-01,317.693
2016-01-01,319.199
2016-02-01,321.916
2016-03-01,323.46
2016-04-01,323.89
2016-05-01,325.611
2016-06-01,327.301
2016-07-01,329.929
2016-08-01,332.204
2016-09-01,333.947
2016-10-01,336.559
2016-11-01,337.715
2016-12-01,340.166
2017-01-01,341.841
2017-02-01,342.428
2017-03-01,343.797
2017-04-01,344.915
2017-05-01,347.695
2017-06-01,349.889
2017-07-01,352.595
2017-08-01,354.637
2017-09-01,357.257
2017-10-01,359.278
2017-11-01,363.236
2017-12-01,365.801
2018-01-01,366.628
2018-02-01,368.177
2018-03-01,368.755
2018-04-01,370.807
2018-05-01,372.487
2018-06-01,374.72
2018-07-01,375.525
2018-08-01,377.446
2018-09-01,379.697
2018-10-01,380.244
2018-11-01,382.12
2018-12-01,383.156
2019-01-01,382.939
2019-02-01,383.255
2019-03-01,384.579
2019-04-01,387.464
2019-05-01,383.266
2019-06-01,384.479
2019-07-01,386.74
2019-08-01,388.735
2019-09-01,390.531
2019-10-01,391.308
2019-11-01,393.437
2019-12-01,394.65
2020-01-01,395.887
2020-02-01,398.41
2020-03-01,399.392
2020-04-01,400.789
2020-05-01,403.365
2020-06-01,403.095
2020-07-01,403.802
2020-08-01,405.128
2020-09-01,405.114
2020-10-01,405
2020-11-01,403.364
2020-12-01,405.554
2021-01-01,404.585
2021-02-01,402.565
2021-03-01,403.263
2021-04-01,405.162
2021-05-01,405.522
2021-06-01,405.791
2021-07-01,406.494
2021-08-01,407.217
2021-09-01,407.68
2021-10-01,411.695
2021-11-01,413.56
2021-12-01,414.974
2022-01-01,416.06
2022-02-01,418.196
2022-03-01,420.382
2022-04-01,422.926
2022-05-01,425.58
2022-06-01,430.157
2022-07-01,432.474
2022-08-01,435.21
2022-09-01,439.701
2022-10-01,444.072
2022-11-01,450.014
2022-12-01,452.639
2023-01-01,458.693
2023-02-01,462.371
2023-03-01,464.44
2023-04-01,464.518
2023-05-01,467.782
2023-06-01,472.469
2023-07-01,473.327
2023-08-01,474.804
2023-09-01,476.654
2023-10-01,479.711
2023-11-01,483.676
