"Date","CUURA421SAH1"
1967-11-01,28.8
1967-12-01,28.9
1968-01-01,29.1
1968-02-01,29.1
1968-03-01,29
1968-04-01,29.1
1968-05-01,28.9
1968-06-01,29.3
1968-07-01,29.6
1968-08-01,29.8
1968-09-01,29.8
1968-10-01,30.1
1968-11-01,30.2
1968-12-01,30.4
1969-01-01,30.5
1969-02-01,30.8
1969-03-01,31.3
1969-04-01,31.6
1969-05-01,31.6
1969-06-01,31.6
1969-07-01,31.9
1969-08-01,32.4
1969-09-01,32.5
1969-10-01,32.6
1969-11-01,32.8
1969-12-01,32.9
1970-01-01,33.2
1970-02-01,33.5
1970-03-01,33.9
1970-04-01,33.9
1970-05-01,34.1
1970-06-01,34.2
1970-07-01,34.4
1970-08-01,34.5
1970-09-01,35
1970-10-01,35.3
1970-11-01,35.3
1970-12-01,35.4
1971-01-01,35.5
1971-02-01,35.1
1971-03-01,34.7
1971-04-01,34.5
1971-05-01,35.6
1971-06-01,35.8
1971-07-01,36
1971-08-01,36.1
1971-09-01,36.5
1971-10-01,36.6
1971-11-01,36.5
1971-12-01,36.5
1972-01-01,36.4
1972-02-01,36.6
1972-03-01,36.7
1972-04-01,36.6
1972-05-01,36.6
1972-06-01,36.8
1972-07-01,37.3
1972-08-01,37.3
1972-09-01,37.5
1972-10-01,37.4
1972-11-01,37.5
1972-12-01,37.5
1973-01-01,37.6
1973-02-01,37.8
1973-03-01,37.7
1973-04-01,37.4
1973-05-01,37.4
1973-06-01,37.9
1973-07-01,38.1
1973-08-01,38.7
1973-09-01,38.5
1973-10-01,39.6
1973-11-01,40
1973-12-01,40.1
1974-01-01,40.1
1974-02-01,40.1
1974-03-01,40.1
1974-04-01,40.5
1974-05-01,40.5
1974-06-01,40.5
1974-07-01,41.4
1974-08-01,42.4
1974-09-01,43.4
1974-10-01,43.2
1974-11-01,43.5
1974-12-01,44.2
1975-01-01,44.6
1975-02-01,45.4
1975-03-01,47.3
1975-04-01,47.7
1975-05-01,48.5
1975-06-01,46.9
1975-07-01,47.3
1975-08-01,47.5
1975-09-01,48.8
1975-10-01,49.3
1975-11-01,49.8
1975-12-01,50.7
1976-01-01,51.8
1976-02-01,50.8
1976-03-01,50.5
1976-04-01,50.3
1976-05-01,51.6
1976-06-01,51.4
1976-07-01,52.2
1976-08-01,52.5
1976-09-01,53.3
1976-10-01,53.8
1976-11-01,53.7
1976-12-01,53.9
1977-01-01,55.4
1977-02-01,55.8
1977-03-01,55.6
1977-04-01,56
1977-05-01,56.2
1977-06-01,56.2
1977-07-01,56.7
1977-08-01,56.5
1977-09-01,57
1977-10-01,56.7
1977-11-01,57.8
1977-12-01,58.9
1978-01-01,59.4
1978-02-01,59.6
1978-03-01,59.8
1978-04-01,60.8
1978-05-01,61.4
1978-06-01,62.1
1978-07-01,62.6
1978-08-01,62.7
1978-09-01,63.8
1978-10-01,63.7
1978-11-01,63.4
1978-12-01,61.8
1979-01-01,62.9
1979-02-01,63.9
1979-03-01,64.4
1979-04-01,66
1979-05-01,67.4
1979-06-01,68.1
1979-07-01,68.9
1979-08-01,70.4
1979-09-01,71.8
1979-10-01,72.4
1979-11-01,73.3
1979-12-01,75.4
1980-01-01,77.7
1980-02-01,79.6
1980-03-01,81.5
1980-04-01,83.2
1980-05-01,86.6
1980-06-01,86.8
1980-07-01,84.4
1980-08-01,82.4
1980-09-01,82.6
1980-10-01,84.9
1980-11-01,86.8
1980-12-01,89.1
1981-01-01,89.2
1981-02-01,88.9
1981-03-01,89.2
1981-04-01,90.1
1981-05-01,90.6
1981-06-01,90.4
1981-07-01,92.8
1981-08-01,94.3
1981-09-01,97.3
1981-10-01,98.2
1981-11-01,98
1981-12-01,97.9
1982-01-01,99.1
1982-02-01,98.2
1982-03-01,99.1
1982-04-01,99.4
1982-05-01,98.2
1982-06-01,99.8
1982-07-01,98
1982-08-01,98.3
1982-09-01,97.7
1982-10-01,97.9
1982-11-01,97
1982-12-01,94.7
1983-01-01,94.6
1983-02-01,95.7
1983-03-01,96.4
1983-04-01,96.7
1983-05-01,97
1983-06-01,96.8
1983-07-01,97.2
1983-08-01,98.2
1983-09-01,99
1983-10-01,99.4
1983-11-01,100.5
1983-12-01,100.1
1984-01-01,100.5
1984-02-01,101.5
1984-03-01,101.9
1984-04-01,102.7
1984-05-01,103.4
1984-06-01,104.1
1984-07-01,105
1984-08-01,106.4
1984-09-01,105.8
1984-10-01,105.9
1984-11-01,106.7
1984-12-01,106.9
1985-01-01,108.4
1985-02-01,108.6
1985-03-01,108
1985-04-01,108.1
1985-05-01,110.2
1985-06-01,109.9
1985-07-01,111.4
1985-08-01,114.3
1985-09-01,114.4
1985-10-01,115.1
1985-11-01,114.7
1985-12-01,115.1
1986-01-01,114.9
1986-02-01,116
1986-03-01,118.9
1986-04-01,118.3
1986-05-01,117.5
1986-06-01,118.3
1986-07-01,119.2
1986-08-01,119.5
1986-09-01,123.2
1986-10-01,123.2
1986-11-01,123.1
1986-12-01,121.9
1987-01-01,121.7
1987-02-01,123.9
1987-03-01,125.1
1987-04-01,126.6
1987-05-01,126.8
1987-06-01,126
1987-07-01,125.8
1987-08-01,126.9
1987-09-01,128.2
1987-10-01,129.3
1987-11-01,129.2
1987-12-01,129.7
1988-01-01,129.8
1988-02-01,131.7
1988-03-01,132.1
1988-04-01,132.2
1988-05-01,133.1
1988-06-01,133
1988-07-01,132.4
1988-08-01,134
1988-09-01,134.5
1988-10-01,134.6
1988-11-01,136.3
1988-12-01,136.5
1989-01-01,136.2
1989-02-01,137.3
1989-03-01,137.3
1989-04-01,136.9
1989-05-01,137.8
1989-06-01,139.7
1989-07-01,140.9
1989-08-01,141.2
1989-09-01,143.3
1989-10-01,143.1
1989-11-01,143.4
1989-12-01,143.9
1990-01-01,145.8
1990-02-01,146.5
1990-03-01,148.3
1990-04-01,146.6
1990-05-01,146.9
1990-06-01,148.3
1990-07-01,149.5
1990-08-01,150.8
1990-09-01,151.7
1990-10-01,151.9
1990-11-01,152.2
1990-12-01,152.3
1991-01-01,152.9
1991-02-01,153.3
1991-03-01,154.1
1991-04-01,154.8
1991-05-01,153.9
1991-06-01,154.7
1991-07-01,154.7
1991-08-01,154.9
1991-09-01,155.3
1991-10-01,155.7
1991-11-01,156.7
1991-12-01,156.6
1992-01-01,158
1992-02-01,158.5
1992-03-01,158.2
1992-04-01,157.6
1992-05-01,157.9
1992-06-01,158.5
1992-07-01,158.5
1992-08-01,159.3
1992-09-01,158.8
1992-10-01,159.3
1992-11-01,159.7
1992-12-01,158.9
1993-01-01,160.2
1993-02-01,161.3
1993-03-01,160.5
1993-04-01,160.5
1993-05-01,160.4
1993-06-01,160.5
1993-07-01,160.4
1993-08-01,160.2
1993-09-01,158.9
1993-10-01,159.4
1993-11-01,159.7
1993-12-01,160.2
1994-01-01,161.1
1994-02-01,161.7
1994-03-01,161.4
1994-04-01,160.5
1994-05-01,159.9
1994-06-01,159.8
1994-07-01,160.5
1994-08-01,160.8
1994-09-01,161
1994-10-01,161.3
1994-11-01,160
1994-12-01,160.4
1995-01-01,160.6
1995-02-01,161.5
1995-03-01,161.7
1995-04-01,161
1995-05-01,161.6
1995-06-01,161.7
1995-07-01,161.5
1995-08-01,161.6
1995-09-01,161.5
1995-10-01,161.8
1995-11-01,161.5
1995-12-01,161.4
1996-01-01,162.3
1996-02-01,163
1996-03-01,163.1
1996-04-01,162.9
1996-05-01,162.8
1996-06-01,163.3
1996-07-01,164.4
1996-08-01,164.8
1996-09-01,165.1
1996-10-01,165.7
1996-11-01,165.3
1996-12-01,164.9
1997-01-01,166
1997-02-01,166.4
1997-03-01,166.1
1997-04-01,165.8
1997-05-01,166
1997-06-01,166.3
1997-07-01,166.7
1997-08-01,167
1997-09-01,167.6
1997-10-01,168.2
1997-11-01,167.8
1997-12-01,168.6
1998-01-01,169
1998-02-01,170.3
1998-03-01,170.6
1998-04-01,170.9
1998-05-01,171.3
1998-06-01,171.3
1998-07-01,171.9
1998-08-01,172.6
1998-09-01,173.2
1998-10-01,173.5
1998-11-01,173.8
1998-12-01,174
1999-01-01,175.1
1999-02-01,175.7
1999-03-01,176.3
1999-04-01,176.7
1999-05-01,176.8
1999-06-01,177.6
1999-07-01,178.5
1999-08-01,178.7
1999-09-01,179.2
1999-10-01,179.5
1999-11-01,179.6
1999-12-01,179.9
2000-01-01,181.3
2000-02-01,182.5
2000-03-01,182.9
2000-04-01,183.1
2000-05-01,183
2000-06-01,183.7
2000-07-01,184.2
2000-08-01,185.8
2000-09-01,185.4
2000-10-01,186.4
2000-11-01,186.6
2000-12-01,186.9
2001-01-01,188.1
2001-02-01,188.5
2001-03-01,189.6
2001-04-01,190
2001-05-01,191.5
2001-06-01,192.9
2001-07-01,193.9
2001-08-01,195.2
2001-09-01,195.5
2001-10-01,195.5
2001-11-01,196.1
2001-12-01,196.3
2002-01-01,198.3
2002-02-01,200.5
2002-03-01,201
2002-04-01,202.1
2002-05-01,202.4
2002-06-01,202.2
2002-07-01,203.5
2002-08-01,204.9
2002-09-01,204.7
2002-10-01,206.4
2002-11-01,206.2
2002-12-01,206.7
2003-01-01,209.6
2003-02-01,209.2
2003-03-01,209.9
2003-04-01,209.7
2003-05-01,210.1
2003-06-01,210.1
2003-07-01,211.1
2003-08-01,211.6
2003-09-01,212.5
2003-10-01,214.2
2003-11-01,213.9
2003-12-01,215.2
2004-01-01,216.1
2004-02-01,218
2004-03-01,219.6
2004-04-01,219.8
2004-05-01,221.2
2004-06-01,221.2
2004-07-01,222.5
2004-08-01,223.5
2004-09-01,225.2
2004-10-01,226.7
2004-11-01,227.4
2004-12-01,227.6
2005-01-01,228.4
2005-02-01,230.6
2005-03-01,232.7
2005-04-01,234.4
2005-05-01,234.4
2005-06-01,234.4
2005-07-01,235.4
2005-08-01,237.2
2005-09-01,238.6
2005-10-01,240.4
2005-11-01,241.2
2005-12-01,240.8
2006-01-01,242.9
2006-02-01,244.2
2006-03-01,246
2006-04-01,247.6
2006-05-01,248.8
2006-06-01,246.4
2006-07-01,248.1
2006-08-01,249.4
2006-09-01,252.8
2006-10-01,253.1
2006-11-01,254.4
2006-12-01,255.2
2007-01-01,257.265
2007-02-01,260.76
2007-03-01,262.144
2007-04-01,263.77
2007-05-01,264.443
2007-06-01,265.285
2007-07-01,266.802
2007-08-01,267.268
2007-09-01,267.578
2007-10-01,267.198
2007-11-01,267.437
2007-12-01,267.826
2008-01-01,269.583
2008-02-01,270.727
2008-03-01,271.427
2008-04-01,271.233
2008-05-01,272.195
2008-06-01,273.604
2008-07-01,274.526
2008-08-01,275.601
2008-09-01,275.33
2008-10-01,275.911
2008-11-01,276.043
2008-12-01,275.763
2009-01-01,275.737
2009-02-01,276.279
2009-03-01,276.356
2009-04-01,276.372
2009-05-01,276.159
2009-06-01,275.971
2009-07-01,275.827
2009-08-01,275.181
2009-09-01,275.051
2009-10-01,274.286
2009-11-01,273.188
2009-12-01,271.755
2010-01-01,271.952
2010-02-01,272.368
2010-03-01,271.823
2010-04-01,272.129
2010-05-01,272.418
2010-06-01,272.781
2010-07-01,272.453
2010-08-01,273.49
2010-09-01,273.951
2010-10-01,273.63
2010-11-01,273.438
2010-12-01,272.939
2011-01-01,273.613
2011-02-01,273.497
2011-03-01,274.073
2011-04-01,274.262
2011-05-01,274.487
2011-06-01,274.859
2011-07-01,275.157
2011-08-01,275.132
2011-09-01,275.414
2011-10-01,275.427
2011-11-01,275.254
2011-12-01,275.7
2012-01-01,276.38
2012-02-01,277.325
2012-03-01,278.572
2012-04-01,279.119
2012-05-01,279.693
2012-06-01,280.303
2012-07-01,280.883
2012-08-01,281.18
2012-09-01,281.757
2012-10-01,282.285
2012-11-01,282.023
2012-12-01,282.211
2013-01-01,282.77
2013-02-01,283.004
2013-03-01,283.613
2013-04-01,283.952
2013-05-01,284.86
2013-06-01,285.473
2013-07-01,285.58
2013-08-01,286.46
2013-09-01,287.035
2013-10-01,287.706
2013-11-01,287.312
2013-12-01,287.854
2014-01-01,288.598
2014-02-01,289.436
2014-03-01,289.55
2014-04-01,290.024
2014-05-01,290.233
2014-06-01,290.746
2014-07-01,292.819
2014-08-01,293.381
2014-09-01,294.404
2014-10-01,295.041
2014-11-01,295.807
2014-12-01,296.369
2015-01-01,297.583
2015-02-01,298.537
2015-03-01,299.897
2015-04-01,300.314
2015-05-01,301.386
2015-06-01,302.387
2015-07-01,303.424
2015-08-01,304.185
2015-09-01,304.641
2015-10-01,305.625
2015-11-01,306.503
2015-12-01,307.81
2016-01-01,309.527
2016-02-01,310.774
2016-03-01,312.834
2016-04-01,312.811
2016-05-01,314.443
2016-06-01,315.521
2016-07-01,317.028
2016-08-01,318.65
2016-09-01,319.854
2016-10-01,320.795
2016-11-01,321.725
2016-12-01,322.695
2017-01-01,325.595
2017-02-01,327.217
2017-03-01,327.75
2017-04-01,327.432
2017-05-01,328.269
2017-06-01,328.422
2017-07-01,330.223
2017-08-01,332.242
2017-09-01,333.103
2017-10-01,335.768
2017-11-01,335.881
2017-12-01,336.552
