"Date","CUURA210SA0"
1946-12-01,20.5
1947-01-01,20.4
1947-02-01,20.4
1947-03-01,20.9
1947-04-01,20.9
1947-05-01,20.8
1947-06-01,21
1947-07-01,NA
1947-08-01,21.4
1947-09-01,NA
1947-10-01,NA
1947-11-01,21.9
1947-12-01,NA
1948-01-01,NA
1948-02-01,22.5
1948-03-01,NA
1948-04-01,NA
1948-05-01,22.8
1948-06-01,NA
1948-07-01,NA
1948-08-01,23.6
1948-09-01,NA
1948-10-01,NA
1948-11-01,23.1
1948-12-01,NA
1949-01-01,NA
1949-02-01,22.7
1949-03-01,NA
1949-04-01,NA
1949-05-01,22.6
1949-06-01,NA
1949-07-01,NA
1949-08-01,22.6
1949-09-01,NA
1949-10-01,NA
1949-11-01,22.4
1949-12-01,NA
1950-01-01,NA
1950-02-01,22.2
1950-03-01,NA
1950-04-01,NA
1950-05-01,22.3
1950-06-01,NA
1950-07-01,NA
1950-08-01,23.1
1950-09-01,NA
1950-10-01,NA
1950-11-01,23.5
1950-12-01,NA
1951-01-01,NA
1951-02-01,24.3
1951-03-01,NA
1951-04-01,NA
1951-05-01,24.6
1951-06-01,NA
1951-07-01,NA
1951-08-01,24.7
1951-09-01,NA
1951-10-01,NA
1951-11-01,25.1
1951-12-01,NA
1952-01-01,NA
1952-02-01,25.1
1952-03-01,NA
1952-04-01,NA
1952-05-01,25.2
1952-06-01,NA
1952-07-01,NA
1952-08-01,25.4
1952-09-01,NA
1952-10-01,NA
1952-11-01,25.3
1952-12-01,NA
1953-01-01,NA
1953-02-01,25
1953-03-01,NA
1953-04-01,NA
1953-05-01,25.3
1953-06-01,NA
1953-07-01,NA
1953-08-01,25.6
1953-09-01,NA
1953-10-01,NA
1953-11-01,25.7
1953-12-01,NA
1954-01-01,NA
1954-02-01,25.7
1954-03-01,NA
1954-04-01,NA
1954-05-01,25.7
1954-06-01,NA
1954-07-01,NA
1954-08-01,25.7
1954-09-01,NA
1954-10-01,NA
1954-11-01,25.7
1954-12-01,NA
1955-01-01,NA
1955-02-01,25.6
1955-03-01,NA
1955-04-01,NA
1955-05-01,25.7
1955-06-01,NA
1955-07-01,NA
1955-08-01,25.8
1955-09-01,NA
1955-10-01,NA
1955-11-01,25.9
1955-12-01,NA
1956-01-01,NA
1956-02-01,25.8
1956-03-01,NA
1956-04-01,NA
1956-05-01,26.1
1956-06-01,NA
1956-07-01,NA
1956-08-01,26.5
1956-09-01,NA
1956-10-01,NA
1956-11-01,26.7
1956-12-01,NA
1957-01-01,NA
1957-02-01,26.8
1957-03-01,NA
1957-04-01,NA
1957-05-01,27.1
1957-06-01,NA
1957-07-01,NA
1957-08-01,27.3
1957-09-01,NA
1957-10-01,NA
1957-11-01,27.5
1957-12-01,NA
1958-01-01,NA
1958-02-01,27.7
1958-03-01,NA
1958-04-01,NA
1958-05-01,27.8
1958-06-01,NA
1958-07-01,NA
1958-08-01,27.8
1958-09-01,NA
1958-10-01,NA
1958-11-01,27.7
1958-12-01,NA
1959-01-01,NA
1959-02-01,27.8
1959-03-01,NA
1959-04-01,NA
1959-05-01,27.9
1959-06-01,NA
1959-07-01,NA
1959-08-01,28
1959-09-01,NA
1959-10-01,NA
1959-11-01,28.1
1959-12-01,NA
1960-01-01,NA
1960-02-01,28.1
1960-03-01,NA
1960-04-01,NA
1960-05-01,28.3
1960-06-01,NA
1960-07-01,NA
1960-08-01,28.4
1960-09-01,NA
1960-10-01,NA
1960-11-01,28.5
1960-12-01,NA
1961-01-01,NA
1961-02-01,28.6
1961-03-01,NA
1961-04-01,NA
1961-05-01,28.5
1961-06-01,NA
1961-07-01,NA
1961-08-01,28.6
1961-09-01,NA
1961-10-01,NA
1961-11-01,28.5
1961-12-01,NA
1962-01-01,NA
1962-02-01,28.5
1962-03-01,NA
1962-04-01,NA
1962-05-01,28.6
1962-06-01,NA
1962-07-01,NA
1962-08-01,28.7
1962-09-01,NA
1962-10-01,NA
1962-11-01,28.7
1962-12-01,NA
1963-01-01,NA
1963-02-01,28.8
1963-03-01,NA
1963-04-01,NA
1963-05-01,28.8
1963-06-01,NA
1963-07-01,NA
1963-08-01,29.1
1963-09-01,NA
1963-10-01,NA
1963-11-01,29
1963-12-01,NA
1964-01-01,NA
1964-02-01,29.1
1964-03-01,NA
1964-04-01,NA
1964-05-01,28.9
1964-06-01,NA
1964-07-01,NA
1964-08-01,29.1
1964-09-01,NA
1964-10-01,NA
1964-11-01,29.3
1964-12-01,NA
1965-01-01,NA
1965-02-01,29.3
1965-03-01,NA
1965-04-01,NA
1965-05-01,29.5
1965-06-01,NA
1965-07-01,NA
1965-08-01,29.6
1965-09-01,NA
1965-10-01,NA
1965-11-01,29.8
1965-12-01,NA
1966-01-01,NA
1966-02-01,29.9
1966-03-01,NA
1966-04-01,NA
1966-05-01,30.3
1966-06-01,NA
1966-07-01,NA
1966-08-01,30.5
1966-09-01,NA
1966-10-01,NA
1966-11-01,30.6
1966-12-01,NA
1967-01-01,NA
1967-02-01,30.8
1967-03-01,NA
1967-04-01,NA
1967-05-01,30.9
1967-06-01,NA
1967-07-01,NA
1967-08-01,31.3
1967-09-01,NA
1967-10-01,NA
1967-11-01,31.7
1967-12-01,NA
1968-01-01,NA
1968-02-01,32.5
1968-03-01,NA
1968-04-01,NA
1968-05-01,32.9
1968-06-01,NA
1968-07-01,NA
1968-08-01,33.2
1968-09-01,NA
1968-10-01,NA
1968-11-01,33.7
1968-12-01,NA
1969-01-01,NA
1969-02-01,34
1969-03-01,NA
1969-04-01,NA
1969-05-01,34.6
1969-06-01,NA
1969-07-01,NA
1969-08-01,35.2
1969-09-01,NA
1969-10-01,NA
1969-11-01,35.8
1969-12-01,NA
1970-01-01,NA
1970-02-01,36.6
1970-03-01,NA
1970-04-01,NA
1970-05-01,37.1
1970-06-01,NA
1970-07-01,NA
1970-08-01,37.5
1970-09-01,NA
1970-10-01,NA
1970-11-01,37.9
1970-12-01,NA
1971-01-01,NA
1971-02-01,37.9
1971-03-01,NA
1971-04-01,NA
1971-05-01,38.1
1971-06-01,NA
1971-07-01,NA
1971-08-01,38.4
1971-09-01,NA
1971-10-01,NA
1971-11-01,38.8
1971-12-01,NA
1972-01-01,NA
1972-02-01,39.3
1972-03-01,NA
1972-04-01,NA
1972-05-01,39.4
1972-06-01,NA
1972-07-01,NA
1972-08-01,39.4
1972-09-01,NA
1972-10-01,NA
1972-11-01,39.9
1972-12-01,NA
1973-01-01,NA
1973-02-01,40.5
1973-03-01,NA
1973-04-01,NA
1973-05-01,41.4
1973-06-01,NA
1973-07-01,NA
1973-08-01,42.4
1973-09-01,NA
1973-10-01,NA
1973-11-01,42.9
1973-12-01,NA
1974-01-01,NA
1974-02-01,44.3
1974-03-01,NA
1974-04-01,NA
1974-05-01,45.6
1974-06-01,NA
1974-07-01,NA
1974-08-01,46.8
1974-09-01,NA
1974-10-01,NA
1974-11-01,47.7
1974-12-01,NA
1975-01-01,NA
1975-02-01,49.2
1975-03-01,NA
1975-04-01,NA
1975-05-01,49.8
1975-06-01,NA
1975-07-01,NA
1975-08-01,50.7
1975-09-01,NA
1975-10-01,NA
1975-11-01,51.3
1975-12-01,NA
1976-01-01,NA
1976-02-01,51.5
1976-03-01,NA
1976-04-01,NA
1976-05-01,52.1
1976-06-01,NA
1976-07-01,NA
1976-08-01,53.2
1976-09-01,NA
1976-10-01,NA
1976-11-01,54
1976-12-01,NA
1977-01-01,NA
1977-02-01,55.1
1977-03-01,NA
1977-04-01,NA
1977-05-01,56.1
1977-06-01,NA
1977-07-01,NA
1977-08-01,56.5
1977-09-01,NA
1977-10-01,NA
1977-11-01,57.5
1977-12-01,NA
1978-01-01,NA
1978-02-01,58.2
1978-03-01,NA
1978-04-01,59.4
1978-05-01,NA
1978-06-01,59.6
1978-07-01,NA
1978-08-01,60.8
1978-09-01,NA
1978-10-01,62.4
1978-11-01,NA
1978-12-01,64.2
1979-01-01,NA
1979-02-01,65.6
1979-03-01,NA
1979-04-01,67.1
1979-05-01,NA
1979-06-01,68.6
1979-07-01,NA
1979-08-01,69.1
1979-09-01,NA
1979-10-01,70.1
1979-11-01,NA
1979-12-01,72.6
1980-01-01,NA
1980-02-01,76
1980-03-01,NA
1980-04-01,77.2
1980-05-01,NA
1980-06-01,78
1980-07-01,NA
1980-08-01,79.2
1980-09-01,NA
1980-10-01,82.6
1980-11-01,NA
1980-12-01,83.2
1981-01-01,NA
1981-02-01,85.3
1981-03-01,NA
1981-04-01,84.9
1981-05-01,NA
1981-06-01,89
1981-07-01,NA
1981-08-01,88.8
1981-09-01,NA
1981-10-01,88.3
1981-11-01,NA
1981-12-01,87.9
1982-01-01,NA
1982-02-01,89.2
1982-03-01,NA
1982-04-01,89.4
1982-05-01,NA
1982-06-01,92.9
1982-07-01,NA
1982-08-01,97.4
1982-09-01,NA
1982-10-01,98.8
1982-11-01,NA
1982-12-01,99.1
1983-01-01,NA
1983-02-01,99.5
1983-03-01,NA
1983-04-01,99.7
1983-05-01,NA
1983-06-01,101.2
1983-07-01,NA
1983-08-01,101.8
1983-09-01,NA
1983-10-01,103.2
1983-11-01,NA
1983-12-01,102.6
1984-01-01,NA
1984-02-01,103.3
1984-03-01,NA
1984-04-01,103.9
1984-05-01,NA
1984-06-01,105.1
1984-07-01,NA
1984-08-01,105.3
1984-09-01,NA
1984-10-01,106.1
1984-11-01,NA
1984-12-01,106
1985-01-01,NA
1985-02-01,106.2
1985-03-01,NA
1985-04-01,106.9
1985-05-01,NA
1985-06-01,108.1
1985-07-01,NA
1985-08-01,108.6
1985-09-01,NA
1985-10-01,108.8
1985-11-01,NA
1985-12-01,108.8
1986-01-01,NA
1986-02-01,109.3
1986-03-01,NA
1986-04-01,108.3
1986-05-01,NA
1986-06-01,109.4
1986-07-01,NA
1986-08-01,110.1
1986-09-01,NA
1986-10-01,109.9
1986-11-01,110.1
1986-12-01,109.8
1987-01-01,110.1
1987-02-01,NA
1987-03-01,111.4
1987-04-01,NA
1987-05-01,111.6
1987-06-01,NA
1987-07-01,112.8
1987-08-01,NA
1987-09-01,114.7
1987-10-01,NA
1987-11-01,114.5
1987-12-01,NA
1988-01-01,113.9
1988-02-01,NA
1988-03-01,115.1
1988-04-01,NA
1988-05-01,116.6
1988-06-01,NA
1988-07-01,117.6
1988-08-01,NA
1988-09-01,117.6
1988-10-01,NA
1988-11-01,118
1988-12-01,NA
1989-01-01,118.9
1989-02-01,NA
1989-03-01,121.5
1989-04-01,NA
1989-05-01,122.8
1989-06-01,NA
1989-07-01,124.4
1989-08-01,NA
1989-09-01,123.7
1989-10-01,NA
1989-11-01,123.4
1989-12-01,NA
1990-01-01,125
1990-02-01,NA
1990-03-01,127.4
1990-04-01,NA
1990-05-01,128.1
1990-06-01,NA
1990-07-01,128.8
1990-08-01,NA
1990-09-01,131.1
1990-10-01,NA
1990-11-01,131.7
1990-12-01,NA
1991-01-01,131.9
1991-02-01,NA
1991-03-01,133.2
1991-04-01,NA
1991-05-01,134.3
1991-06-01,NA
1991-07-01,133.9
1991-08-01,NA
1991-09-01,135.4
1991-10-01,NA
1991-11-01,135.7
1991-12-01,NA
1992-01-01,136.2
1992-02-01,NA
1992-03-01,136.3
1992-04-01,NA
1992-05-01,136.1
1992-06-01,NA
1992-07-01,137.1
1992-08-01,NA
1992-09-01,137.9
1992-10-01,NA
1992-11-01,137.1
1992-12-01,NA
1993-01-01,137.5
1993-02-01,NA
1993-03-01,138.8
1993-04-01,NA
1993-05-01,139.6
1993-06-01,NA
1993-07-01,140.9
1993-08-01,NA
1993-09-01,141.7
1993-10-01,NA
1993-11-01,142.1
1993-12-01,NA
1994-01-01,142.4
1994-02-01,NA
1994-03-01,143.3
1994-04-01,NA
1994-05-01,143.7
1994-06-01,NA
1994-07-01,143.7
1994-08-01,NA
1994-09-01,146.3
1994-10-01,NA
1994-11-01,146
1994-12-01,NA
1995-01-01,146.6
1995-02-01,NA
1995-03-01,147.3
1995-04-01,NA
1995-05-01,147.4
1995-06-01,NA
1995-07-01,148.1
1995-08-01,NA
1995-09-01,149
1995-10-01,NA
1995-11-01,148.2
1995-12-01,NA
1996-01-01,149
1996-02-01,NA
1996-03-01,150.9
1996-04-01,NA
1996-05-01,151.8
1996-06-01,NA
1996-07-01,152.1
1996-08-01,NA
1996-09-01,153.5
1996-10-01,NA
1996-11-01,153.8
1996-12-01,NA
1997-01-01,153.8
1997-02-01,NA
1997-03-01,155.4
1997-04-01,NA
1997-05-01,155.6
1997-06-01,NA
1997-07-01,156.3
1997-08-01,NA
1997-09-01,157.3
1997-10-01,NA
1997-11-01,157.1
1997-12-01,NA
1998-01-01,158.2
1998-02-01,NA
1998-03-01,158.6
1998-04-01,NA
1998-05-01,159.2
1998-06-01,NA
1998-07-01,159.9
1998-08-01,NA
1998-09-01,161.5
1998-10-01,NA
1998-11-01,160.8
1998-12-01,NA
1999-01-01,160.6
1999-02-01,NA
1999-03-01,161.2
1999-04-01,NA
1999-05-01,161.5
1999-06-01,NA
1999-07-01,162.8
1999-08-01,NA
1999-09-01,164.2
1999-10-01,NA
1999-11-01,163.8
1999-12-01,NA
2000-01-01,164.5
2000-02-01,NA
2000-03-01,166.9
2000-04-01,NA
2000-05-01,166.6
2000-06-01,NA
2000-07-01,168.3
2000-08-01,NA
2000-09-01,170.5
2000-10-01,NA
2000-11-01,169.4
2000-12-01,NA
2001-01-01,171.3
2001-02-01,NA
2001-03-01,172.3
2001-04-01,NA
2001-05-01,173.7
2001-06-01,NA
2001-07-01,173.4
2001-08-01,NA
2001-09-01,174.6
2001-10-01,NA
2001-11-01,172.3
2001-12-01,NA
2002-01-01,171.4
2002-02-01,NA
2002-03-01,173.7
2002-04-01,NA
2002-05-01,173
2002-06-01,NA
2002-07-01,173.4
2002-08-01,NA
2002-09-01,174.6
2002-10-01,NA
2002-11-01,173.4
2002-12-01,NA
2003-01-01,173.5
2003-02-01,NA
2003-03-01,175.4
2003-04-01,NA
2003-05-01,175.1
2003-06-01,NA
2003-07-01,176
2003-08-01,NA
2003-09-01,178.5
2003-10-01,NA
2003-11-01,177.6
2003-12-01,NA
2004-01-01,178.4
2004-02-01,NA
2004-03-01,180
2004-04-01,NA
2004-05-01,181.3
2004-06-01,NA
2004-07-01,181.7
2004-08-01,NA
2004-09-01,183.8
2004-10-01,NA
2004-11-01,183.2
2004-12-01,NA
2005-01-01,183.3
2005-02-01,NA
2005-03-01,186.3
2005-04-01,NA
2005-05-01,186.8
2005-06-01,NA
2005-07-01,187.8
2005-08-01,NA
2005-09-01,191.6
2005-10-01,NA
2005-11-01,189.9
2005-12-01,NA
2006-01-01,190.3
2006-02-01,NA
2006-03-01,190.7
2006-04-01,NA
2006-05-01,192.4
2006-06-01,NA
2006-07-01,193.1
2006-08-01,NA
2006-09-01,190.7
2006-10-01,NA
2006-11-01,189.4
2006-12-01,NA
2007-01-01,191.61
2007-02-01,NA
2007-03-01,194.244
2007-04-01,NA
2007-05-01,196.216
2007-06-01,NA
2007-07-01,197.01
2007-08-01,NA
2007-09-01,197
2007-10-01,NA
2007-11-01,197.726
2007-12-01,NA
2008-01-01,199.686
2008-02-01,NA
2008-03-01,202.5
2008-04-01,NA
2008-05-01,204.882
2008-06-01,NA
2008-07-01,206.941
2008-08-01,NA
2008-09-01,206.219
2008-10-01,NA
2008-11-01,198.187
2008-12-01,NA
2009-01-01,198.232
2009-02-01,NA
2009-03-01,199.457
2009-04-01,NA
2009-05-01,200.196
2009-06-01,NA
2009-07-01,200.558
2009-08-01,NA
2009-09-01,201.836
2009-10-01,NA
2009-11-01,201.471
2009-12-01,NA
2010-01-01,203.037
2010-02-01,NA
2010-03-01,203.577
2010-04-01,NA
2010-05-01,204.024
2010-06-01,NA
2010-07-01,203.989
2010-08-01,NA
2010-09-01,205.492
2010-10-01,NA
2010-11-01,206.168
2010-12-01,NA
2011-01-01,207.587
2011-02-01,NA
2011-03-01,209.372
2011-04-01,NA
2011-05-01,212.175
2011-06-01,NA
2011-07-01,211.686
2011-08-01,NA
2011-09-01,213.004
2011-10-01,NA
2011-11-01,211.225
2011-12-01,NA
2012-01-01,211.985
2012-02-01,NA
2012-03-01,214.743
2012-04-01,NA
2012-05-01,214.607
2012-06-01,NA
2012-07-01,214.612
2012-08-01,NA
2012-09-01,216.851
2012-10-01,NA
2012-11-01,214.661
2012-12-01,NA
2013-01-01,215.102
2013-02-01,NA
2013-03-01,216.946
2013-04-01,NA
2013-05-01,217.738
2013-06-01,NA
2013-07-01,219.251
2013-08-01,NA
2013-09-01,218.38
2013-10-01,NA
2013-11-01,216.772
2013-12-01,NA
2014-01-01,217.445
2014-02-01,NA
2014-03-01,220.962
2014-04-01,NA
2014-05-01,221.413
2014-06-01,NA
2014-07-01,222.41
2014-08-01,NA
2014-09-01,221.242
2014-10-01,NA
2014-11-01,219.992
2014-12-01,NA
2015-01-01,218.536
2015-02-01,NA
2015-03-01,220.444
2015-04-01,NA
2015-05-01,221.277
2015-06-01,NA
2015-07-01,223.368
2015-08-01,NA
2015-09-01,220.304
2015-10-01,NA
2015-11-01,219.126
2015-12-01,NA
2016-01-01,218.845
2016-02-01,NA
2016-03-01,219.97
2016-04-01,NA
2016-05-01,221.926
2016-06-01,NA
2016-07-01,222.01
2016-08-01,NA
2016-09-01,220.963
2016-10-01,NA
2016-11-01,220.777
2016-12-01,NA
2017-01-01,222.241
2017-02-01,NA
2017-03-01,222.849
2017-04-01,NA
2017-05-01,223.089
2017-06-01,NA
2017-07-01,223.529
2017-08-01,NA
2017-09-01,224.879
2017-10-01,NA
2017-11-01,224.39
